Dato/klokkeslett;NO1;NO2;NO3;NO4;NO5
2023-02-24 Kl. 17-18;1.33485;1.33485;0.54693;0.28300;1.33485
2023-02-24 Kl. 18-19;1.32265;1.32265;0.54720;0.28453;1.32265
2023-02-24 Kl. 19-20;1.29553;1.29553;0.54090;0.28552;1.29553
2023-02-24 Kl. 20-21;1.23210;1.23210;0.54913;0.28618;1.23210
2023-02-24 Kl. 21-22;1.26265;1.26265;0.46404;0.28684;1.26265
2023-02-24 Kl. 22-23;1.23429;1.23429;0.40458;0.28497;1.23429
2023-02-24 Kl. 23-00;1.11331;1.11331;0.38320;0.28410;1.11331
2023-02-25 Kl. 00-01;1.23768;1.23768;0.34483;0.27586;1.23768
2023-02-25 Kl. 01-02;1.17314;1.17314;0.32596;0.26077;1.17314
2023-02-25 Kl. 02-03;1.15645;1.15645;0.31913;0.25530;1.15645
2023-02-25 Kl. 03-04;1.15371;1.15371;0.31598;0.25278;1.15371
2023-02-25 Kl. 04-05;1.15741;1.15741;0.31830;0.25464;1.15741
2023-02-25 Kl. 05-06;1.16904;1.16904;0.32460;0.25968;1.16904
2023-02-25 Kl. 06-07;1.17696;1.17696;0.33389;0.26646;1.17696
2023-02-25 Kl. 07-08;1.19186;1.19186;0.38284;0.27182;1.19186
2023-02-25 Kl. 08-09;1.26078;1.26078;0.44970;0.27324;1.26078
2023-02-25 Kl. 09-10;1.22783;1.22783;0.46488;0.27630;1.22783
2023-02-25 Kl. 10-11;1.17998;1.17998;0.45175;0.27663;1.17998
2023-02-25 Kl. 11-12;1.15153;1.15153;0.45025;0.27630;1.15153
2023-02-25 Kl. 12-13;1.12159;1.12159;0.42345;0.27586;1.12159
2023-02-25 Kl. 13-14;1.11174;1.11174;0.41525;0.27575;1.11174
2023-02-25 Kl. 14-15;1.12159;1.12159;0.40376;0.27674;1.12159
2023-02-25 Kl. 15-16;1.18640;1.18640;0.41661;0.28046;1.18640
2023-02-25 Kl. 16-17;1.23056;1.23056;0.45571;0.28451;1.23056
2023-02-25 Kl. 17-18;1.30508;1.30508;0.49278;0.28757;1.30508
2023-02-25 Kl. 18-19;1.35375;1.35375;0.52791;0.28833;1.35375
2023-02-25 Kl. 19-20;1.35361;1.35361;0.57058;0.28833;1.35361
2023-02-25 Kl. 20-21;1.31779;1.31779;0.58629;0.28866;1.31779
2023-02-25 Kl. 21-22;1.31246;1.31246;0.58861;0.29052;1.31246
2023-02-25 Kl. 22-23;1.31546;1.31546;0.59628;0.29063;1.31546
2023-02-25 Kl. 23-00;1.31451;1.31451;0.59054;0.28833;1.31451
2023-02-26 Kl. 00-01;1.38070;1.38070;0.59564;0.28623;1.38070
2023-02-26 Kl. 01-02;1.36429;1.36429;0.55434;0.28295;1.36429
2023-02-26 Kl. 02-03;1.36196;1.36196;0.50510;0.28000;1.36196
2023-02-26 Kl. 03-04;1.38153;1.38153;0.48540;0.27387;1.38153
2023-02-26 Kl. 04-05;1.37960;1.37960;0.49210;0.26610;1.37960
2023-02-26 Kl. 05-06;1.39875;1.39875;0.49265;0.25965;1.39875
2023-02-26 Kl. 06-07;1.41859;1.41859;0.50810;0.25899;1.41859
2023-02-26 Kl. 07-08;1.45429;1.45429;0.53286;0.25713;1.45429
2023-02-26 Kl. 08-09;1.44485;1.44485;0.56555;0.25768;1.44485
2023-02-26 Kl. 09-10;1.40519;1.40519;0.62750;0.25965;1.40519
2023-02-26 Kl. 10-11;1.36265;1.36265;0.67469;0.25965;1.36265
2023-02-26 Kl. 11-12;1.29645;1.29645;0.75566;0.25975;1.29645
2023-02-26 Kl. 12-13;1.21508;1.21508;0.72379;0.25975;1.21508
2023-02-26 Kl. 13-14;1.16925;1.16925;0.65554;0.25965;1.16925
2023-02-26 Kl. 14-15;1.19934;1.19934;0.56691;0.25965;1.19934
2023-02-26 Kl. 15-16;1.27019;1.27019;0.50359;0.25975;1.27019
2023-02-26 Kl. 16-17;1.35294;1.35294;0.49141;0.26720;1.35294
2023-02-26 Kl. 17-18;1.55974;1.55974;0.47993;0.26796;1.55974
2023-02-26 Kl. 18-19;1.60815;1.60815;0.46461;0.26654;1.60815
2023-02-26 Kl. 19-20;1.62634;1.62634;0.42809;0.26873;1.60856
2023-02-26 Kl. 20-21;1.55631;1.55631;0.43398;0.27474;1.55044
2023-02-26 Kl. 21-22;1.50475;1.50475;0.42371;0.27376;1.50475
2023-02-26 Kl. 22-23;1.44156;1.44156;0.43493;0.26315;1.44156
2023-02-26 Kl. 23-00;1.42446;1.42446;0.43616;0.25691;1.42446
2023-02-27 Kl. 00-01;1.47179;1.47179;0.39061;0.26161;1.47179
2023-02-27 Kl. 01-02;1.43103;1.43103;0.38529;0.26129;1.43103
2023-02-27 Kl. 02-03;1.42556;1.42556;0.38173;0.26074;1.42556
2023-02-27 Kl. 03-04;1.42488;1.42488;0.37858;0.26019;1.42488
2023-02-27 Kl. 04-05;1.42651;1.42651;0.37735;0.25986;1.42651
2023-02-27 Kl. 05-06;1.50256;1.50256;0.38050;0.25965;1.50256
2023-02-27 Kl. 06-07;1.54181;1.54181;0.39321;0.26008;1.54181
2023-02-27 Kl. 07-08;1.83588;1.83588;0.39951;0.26151;1.83588
2023-02-27 Kl. 08-09;2.46188;2.46188;0.40416;0.26238;2.46188
2023-02-27 Kl. 09-10;1.61759;1.61759;0.41784;0.26599;1.61759
2023-02-27 Kl. 10-11;1.57560;1.57560;0.40949;0.27146;1.57560
2023-02-27 Kl. 11-12;1.53170;1.53170;0.41333;0.27496;1.53170
2023-02-27 Kl. 12-13;1.48765;1.48765;0.41428;0.27485;1.48765
2023-02-27 Kl. 13-14;1.42720;1.42720;0.39595;0.27485;1.42720
2023-02-27 Kl. 14-15;1.47835;1.47835;0.38980;0.27485;1.47835
2023-02-27 Kl. 15-16;1.48341;1.48341;0.39021;0.27267;1.48341
2023-02-27 Kl. 16-17;1.51596;1.51596;0.38748;0.27474;1.51596
2023-02-27 Kl. 17-18;1.55988;1.55988;0.38651;0.27474;1.55988
2023-02-27 Kl. 18-19;1.56124;1.56124;0.38336;0.27464;1.56124
2023-02-27 Kl. 19-20;1.56329;1.56329;0.37981;0.27474;1.56329
2023-02-27 Kl. 20-21;1.52978;1.52978;0.36860;0.27474;1.52978
2023-02-27 Kl. 21-22;1.52075;1.52075;0.35958;0.27409;1.52075
2023-02-27 Kl. 22-23;1.51460;1.51460;0.32661;0.26129;1.51460
2023-02-27 Kl. 23-00;1.48328;1.48328;0.31594;0.25275;1.48328
2023-02-28 Kl. 00-01;1.53616;1.53616;0.30350;0.24280;1.53246
2023-02-28 Kl. 01-02;1.50519;1.50519;0.30844;0.24675;1.50519
2023-02-28 Kl. 02-03;1.49805;1.49805;0.31625;0.25300;1.49805
2023-02-28 Kl. 03-04;1.49641;1.49641;0.32174;0.25739;1.49641
2023-02-28 Kl. 04-05;1.49683;1.49683;0.36231;0.25838;1.49683
2023-02-28 Kl. 05-06;1.55549;1.55549;0.39028;0.25805;1.55549
2023-02-28 Kl. 06-07;1.56166;1.56166;0.43799;0.25991;1.56166
2023-02-28 Kl. 07-08;1.59031;1.59031;0.50269;0.26035;1.59031
2023-02-28 Kl. 08-09;1.61198;1.61198;0.56493;0.26112;1.61198
2023-02-28 Kl. 09-10;1.58565;1.58565;0.56835;0.26156;1.58565
2023-02-28 Kl. 10-11;1.58126;1.58126;0.56424;0.26112;1.58126
2023-02-28 Kl. 11-12;1.56536;1.56536;0.56643;0.26090;1.56536
2023-02-28 Kl. 12-13;1.54864;1.54864;0.56561;0.30060;1.54864
2023-02-28 Kl. 13-14;1.54370;1.54370;0.57191;0.26090;1.54370
2023-02-28 Kl. 14-15;1.54919;1.54919;0.58521;0.26101;1.54919
2023-02-28 Kl. 15-16;1.54919;1.54919;0.59371;0.26101;1.54919
2023-02-28 Kl. 16-17;1.55919;1.55919;0.59481;0.26145;1.55919
2023-02-28 Kl. 17-18;1.56701;1.56701;0.59413;0.26265;1.56701
2023-02-28 Kl. 18-19;1.57605;1.57605;0.56766;0.26309;1.57605
2023-02-28 Kl. 19-20;1.57578;1.57578;0.56273;0.26189;1.57578
2023-02-28 Kl. 20-21;1.56249;1.56249;0.55383;0.26068;1.56249
2023-02-28 Kl. 21-22;1.55165;1.55165;0.54628;0.26024;1.55165
2023-02-28 Kl. 22-23;1.55043;1.55043;0.45608;0.25980;1.55043
2023-02-28 Kl. 23-00;1.51066;1.51066;0.38726;0.25903;1.51066
2023-03-01 Kl. 00-01;1.54283;1.54283;0.36914;0.25592;1.54283
2023-03-01 Kl. 01-02;1.52896;1.52896;0.34939;0.25690;1.52896
2023-03-01 Kl. 02-03;1.52266;1.52266;0.35035;0.25778;1.52266
2023-03-01 Kl. 03-04;1.52170;1.52170;0.35680;0.25844;1.52170
2023-03-01 Kl. 04-05;1.52965;1.52965;0.38464;0.25998;1.52965
2023-03-01 Kl. 05-06;1.57245;1.57245;0.39713;0.26009;1.57245
2023-03-01 Kl. 06-07;1.57135;1.57135;0.39534;0.26064;1.57135
2023-03-01 Kl. 07-08;2.05846;2.05846;0.39466;0.26294;2.05846
2023-03-01 Kl. 08-09;2.47014;2.47014;0.39534;0.26568;2.47014
2023-03-01 Kl. 09-10;1.96163;1.96163;0.39205;0.26316;1.96163
2023-03-01 Kl. 10-11;1.61704;1.61704;0.39630;0.26239;1.61704
2023-03-01 Kl. 11-12;1.57808;1.57808;0.40165;0.26085;1.57808
2023-03-01 Kl. 12-13;1.53913;1.53913;0.41003;0.26042;1.53913
2023-03-01 Kl. 13-14;1.52005;1.52005;0.40358;0.26042;1.52005
2023-03-01 Kl. 14-15;1.53378;1.53378;0.39384;0.26009;1.53378
2023-03-01 Kl. 15-16;1.56560;1.56560;0.38670;0.25932;1.56560
2023-03-01 Kl. 16-17;1.58110;1.58110;0.37779;0.25822;1.58110
2023-03-01 Kl. 17-18;1.60771;1.60771;0.37463;0.25778;1.60771
2023-03-01 Kl. 18-19;1.60606;1.60606;0.37943;0.25734;1.60606
2023-03-01 Kl. 19-20;1.58315;1.58315;0.37929;0.25822;1.58315
2023-03-01 Kl. 20-21;1.57231;1.57231;0.38423;0.25855;1.57231
2023-03-01 Kl. 21-22;1.56806;1.56806;0.37189;0.25855;1.56806
2023-03-01 Kl. 22-23;1.56546;1.56546;0.31194;0.24955;1.56546
2023-03-01 Kl. 23-00;1.53378;1.53378;0.29178;0.23342;1.53378
2023-03-02 Kl. 00-01;1.49131;1.49131;0.23236;0.18589;1.49131
2023-03-02 Kl. 01-02;1.46789;1.46789;0.17765;0.14212;1.46789
2023-03-02 Kl. 02-03;1.46210;1.46210;0.14416;0.11533;1.46210
2023-03-02 Kl. 03-04;1.49325;1.49325;0.17434;0.13947;1.49325
2023-03-02 Kl. 04-05;1.47175;1.47175;0.24104;0.19283;1.47175
2023-03-02 Kl. 05-06;1.51805;1.51805;0.30389;0.24311;1.51805
2023-03-02 Kl. 06-07;1.54093;1.54093;0.32855;0.26218;1.54093
2023-03-02 Kl. 07-08;1.58641;1.58641;0.35984;0.26384;1.58641
2023-03-02 Kl. 08-09;1.59151;1.59151;0.36549;0.26483;1.59151
2023-03-02 Kl. 09-10;1.58131;1.58131;0.36135;0.26483;1.58131
2023-03-02 Kl. 10-11;1.53694;1.53694;0.34840;0.26494;1.53694
2023-03-02 Kl. 11-12;1.53431;1.53431;0.33365;0.26560;1.53431
2023-03-02 Kl. 12-13;1.51489;1.51489;0.32773;0.26218;1.51489
2023-03-02 Kl. 13-14;1.47685;1.47685;0.32456;0.25965;1.47685
2023-03-02 Kl. 14-15;1.48470;1.48470;0.31960;0.25568;1.48470
2023-03-02 Kl. 15-16;1.49353;1.49353;0.31201;0.24961;1.49353
2023-03-02 Kl. 16-17;1.50220;1.50220;0.31368;0.25094;1.50220
2023-03-02 Kl. 17-18;1.50771;1.50771;0.32345;0.25876;1.50771
2023-03-02 Kl. 18-19;1.50716;1.50716;0.32511;0.26009;1.50716
2023-03-02 Kl. 19-20;1.50524;1.50524;0.32566;0.26053;1.50524
2023-03-02 Kl. 20-21;1.48401;1.48401;0.31381;0.25105;1.48401
2023-03-02 Kl. 21-22;1.46638;1.46638;0.32139;0.25711;1.46638
2023-03-02 Kl. 22-23;1.46775;1.46775;0.31698;0.25358;1.46775
2023-03-02 Kl. 23-00;1.43454;1.43454;0.31064;0.24851;1.43454
2023-03-03 Kl. 00-01;1.47990;1.47990;0.29854;0.23883;1.47990
2023-03-03 Kl. 01-02;1.47005;1.47005;0.29868;0.23894;1.47005
2023-03-03 Kl. 02-03;1.47726;1.47726;0.30505;0.24404;1.47726
2023-03-03 Kl. 03-04;1.47505;1.47505;0.31226;0.24981;1.47505
2023-03-03 Kl. 04-05;1.48184;1.48184;0.32571;0.26057;1.48184
2023-03-03 Kl. 05-06;1.51526;1.51526;0.36288;0.26367;1.51526
2023-03-03 Kl. 06-07;1.54923;1.54923;0.38935;0.26534;1.54923
2023-03-03 Kl. 07-08;1.60525;1.60525;0.39920;0.26922;1.60525
2023-03-03 Kl. 08-09;1.62134;1.62134;0.39948;0.27188;1.62134
2023-03-03 Kl. 09-10;1.60816;1.60816;0.40073;0.26622;1.60816
2023-03-03 Kl. 10-11;1.58598;1.58598;0.40460;0.26434;1.58598
2023-03-03 Kl. 11-12;1.51249;1.51249;0.40558;0.26312;1.51249
2023-03-03 Kl. 12-13;1.48656;1.48656;0.39961;0.26157;1.48656
2023-03-03 Kl. 13-14;1.41556;1.41556;0.37535;0.26145;1.41556
2023-03-03 Kl. 14-15;1.35359;1.35359;0.35109;0.26168;1.35359
2023-03-03 Kl. 15-16;1.32460;1.32460;0.34069;0.26057;1.32460
2023-03-03 Kl. 16-17;1.32530;1.32530;0.33236;0.25990;1.32530
2023-03-03 Kl. 17-18;1.35164;1.35164;0.34318;0.25990;1.35164
2023-03-03 Kl. 18-19;1.37410;1.37410;0.35316;0.26046;1.37410
2023-03-03 Kl. 19-20;1.35858;1.35858;0.34055;0.26023;1.35858
2023-03-03 Kl. 20-21;1.33181;1.33181;0.33653;0.25990;1.33181
2023-03-03 Kl. 21-22;1.32294;1.32294;0.32128;0.25702;1.32294
2023-03-03 Kl. 22-23;1.33001;1.33001;0.31018;0.24814;1.33001
2023-03-03 Kl. 23-00;1.31768;1.31768;0.29895;0.23916;1.31768
2023-03-04 Kl. 00-01;1.34559;1.34559;0.34328;0.26178;1.34559
2023-03-04 Kl. 01-02;1.31404;1.31404;0.34190;0.26234;1.31404
2023-03-04 Kl. 02-03;1.31363;1.31363;0.33443;0.26245;1.31363
2023-03-04 Kl. 03-04;1.32304;1.32304;0.34231;0.26256;1.32304
2023-03-04 Kl. 04-05;1.33230;1.33230;0.35366;0.26023;1.33230
2023-03-04 Kl. 05-06;1.34185;1.34185;0.38244;0.26322;1.34185
2023-03-04 Kl. 06-07;1.34089;1.34089;0.41094;0.26466;1.34089
2023-03-04 Kl. 07-08;1.37423;1.37423;0.43654;0.26765;1.37423
2023-03-04 Kl. 08-09;1.39319;1.39319;0.44263;0.27684;1.39319
2023-03-04 Kl. 09-10;1.38350;1.38350;0.44816;0.27972;1.38350
2023-03-04 Kl. 10-11;1.38268;1.38268;0.44678;0.28104;1.38268
2023-03-04 Kl. 11-12;1.34960;1.34960;0.44014;0.27795;1.34960
2023-03-04 Kl. 12-13;1.27890;1.27890;0.42796;0.27651;1.27890
2023-03-04 Kl. 13-14;1.30505;1.30505;0.42505;0.27651;1.30505
2023-03-04 Kl. 14-15;1.35416;1.35416;0.42783;0.27739;1.35416
2023-03-04 Kl. 15-16;1.37326;1.37326;0.42769;0.27651;1.37326
2023-03-04 Kl. 16-17;1.43331;1.43331;0.42769;0.27706;1.43331
2023-03-04 Kl. 17-18;1.54165;1.54165;0.42519;0.27916;1.54165
2023-03-04 Kl. 18-19;1.57541;1.57541;0.40513;0.27972;1.57541
2023-03-04 Kl. 19-20;1.57195;1.57195;0.40195;0.27783;1.57195
2023-03-04 Kl. 20-21;1.55064;1.55064;0.41454;0.27274;1.55064
2023-03-04 Kl. 21-22;1.53114;1.53114;0.41648;0.26798;1.53114
2023-03-04 Kl. 22-23;1.49336;1.49336;0.43239;0.26555;1.49336
2023-03-04 Kl. 23-00;1.46403;1.46403;0.45120;0.26510;1.46403
2023-03-05 Kl. 00-01;1.45291;1.45291;0.49530;0.26390;1.45291
2023-03-05 Kl. 01-02;1.42936;1.42936;0.51151;0.26501;1.42936
2023-03-05 Kl. 02-03;1.41995;1.41995;0.52648;0.26545;1.41995
2023-03-05 Kl. 03-04;1.44073;1.44073;0.53118;0.26567;1.44073
2023-03-05 Kl. 04-05;1.42328;1.42328;0.53589;0.26844;1.42328
2023-03-05 Kl. 05-06;1.42868;1.42868;0.53645;0.26767;1.42868
2023-03-05 Kl. 06-07;1.45514;1.45514;0.55071;0.27598;1.45514
2023-03-05 Kl. 07-08;1.46553;1.46553;0.55848;0.28352;1.46553
2023-03-05 Kl. 08-09;1.49240;1.49240;0.57773;0.28806;1.49240
2023-03-05 Kl. 09-10;1.49254;1.49254;0.60808;0.29094;1.49254
2023-03-05 Kl. 10-11;1.45721;1.45721;0.61915;0.29216;1.45721
2023-03-05 Kl. 11-12;1.47966;1.47966;0.61888;0.29205;1.47966
2023-03-05 Kl. 12-13;1.48008;1.48008;0.67098;0.29250;1.48008
2023-03-05 Kl. 13-14;1.45666;1.45666;0.66253;0.29283;1.45666
2023-03-05 Kl. 14-15;1.47966;1.47966;0.70769;0.29327;1.47966
2023-03-05 Kl. 15-16;1.53216;1.53216;0.69854;0.29194;1.53216
2023-03-05 Kl. 16-17;1.57484;1.57484;0.70976;0.29227;1.57484
2023-03-05 Kl. 17-18;1.91926;1.91926;0.72029;0.29438;1.91926
2023-03-05 Kl. 18-19;2.23750;2.23750;0.73096;0.29360;2.23750
2023-03-05 Kl. 19-20;2.28876;2.28876;0.72029;0.29294;2.28876
2023-03-05 Kl. 20-21;2.04589;2.04589;0.71946;0.29881;2.04589
2023-03-05 Kl. 21-22;2.00876;2.00876;0.73955;0.29238;2.00876
2023-03-05 Kl. 22-23;1.89765;1.89765;0.75479;0.29094;1.89765
2023-03-05 Kl. 23-00;1.63095;1.63095;0.73650;0.29039;1.63095
2023-03-06 Kl. 00-01;1.80939;1.80939;0.85025;0.31954;1.80939
2023-03-06 Kl. 01-02;1.64203;1.64203;0.95886;0.31245;1.64203
2023-03-06 Kl. 02-03;1.61834;1.61834;1.00500;0.31145;1.61834
2023-03-06 Kl. 03-04;1.62929;1.62929;1.03451;0.31289;1.62929
2023-03-06 Kl. 04-05;1.63801;1.63801;1.06694;0.31522;1.63801
2023-03-06 Kl. 05-06;1.81840;1.81840;1.04809;0.31854;1.81840
2023-03-06 Kl. 06-07;1.81854;1.81854;1.08869;0.35057;1.81854
2023-03-06 Kl. 07-08;2.48355;2.48369;1.11431;0.35357;2.48355
2023-03-06 Kl. 08-09;2.91443;2.91443;2.01665;1.61332;2.91443
2023-03-06 Kl. 09-10;2.52871;2.52871;2.52871;2.02297;2.52871
2023-03-06 Kl. 10-11;2.28571;2.28571;2.28571;1.82857;2.28571
2023-03-06 Kl. 11-12;2.15936;2.15936;2.15936;1.72749;2.15936
2023-03-06 Kl. 12-13;2.01264;2.01264;2.07706;1.66165;2.01264
2023-03-06 Kl. 13-14;1.94586;1.94586;2.00820;1.60656;1.94586
2023-03-06 Kl. 14-15;1.65145;1.65145;1.99920;1.59936;1.65145
2023-03-06 Kl. 15-16;1.66199;1.66199;2.01970;1.61576;1.66199
2023-03-06 Kl. 16-17;1.57789;1.57789;2.10588;1.68470;1.57789
2023-03-06 Kl. 17-18;1.77448;1.77448;1.77600;1.42080;1.77448
2023-03-06 Kl. 18-19;2.13650;2.13650;2.13650;1.70920;2.13650
2023-03-06 Kl. 19-20;2.30469;2.30469;2.30469;1.84375;2.30469
2023-03-06 Kl. 20-21;1.71865;1.71865;1.79263;1.43410;1.71865
2023-03-06 Kl. 21-22;1.71476;1.71476;1.85095;1.48076;1.71476
2023-03-06 Kl. 22-23;1.58869;1.58869;1.67154;1.33723;1.58869
2023-03-06 Kl. 23-00;1.50431;1.50431;1.50431;1.20345;1.50431
2023-03-07 Kl. 00-01;1.40551;1.40551;1.40551;1.12441;1.40551
2023-03-07 Kl. 01-02;1.35178;1.35178;1.35178;1.08142;1.35178
2023-03-07 Kl. 02-03;1.29358;1.29358;1.29358;1.03486;1.29358
2023-03-07 Kl. 03-04;1.25209;1.25209;1.16855;0.93484;1.25209
2023-03-07 Kl. 04-05;1.25194;1.25194;1.12009;0.89607;1.25194
2023-03-07 Kl. 05-06;1.27353;1.27353;1.22075;0.97660;1.27353
2023-03-07 Kl. 06-07;1.37433;1.37433;1.37433;1.09946;1.37433
2023-03-07 Kl. 07-08;1.42779;1.42779;1.42779;1.14223;1.42779
2023-03-07 Kl. 08-09;1.47011;1.47011;1.47011;1.17609;1.47011
2023-03-07 Kl. 09-10;1.37070;1.37070;1.37070;1.09656;1.37070
2023-03-07 Kl. 10-11;1.35469;1.35469;1.35469;1.08375;1.35469
2023-03-07 Kl. 11-12;1.35428;1.35428;1.34913;1.07930;1.35428
2023-03-07 Kl. 12-13;1.35010;1.35010;1.25180;1.00144;1.35010
2023-03-07 Kl. 13-14;1.34856;1.34856;1.33896;1.07117;1.34856
2023-03-07 Kl. 14-15;1.36904;1.36904;1.32365;1.05892;1.36904
2023-03-07 Kl. 15-16;1.39925;1.39925;1.35888;1.08710;1.39925
2023-03-07 Kl. 16-17;1.48418;1.48418;1.37795;1.10236;1.48418
2023-03-07 Kl. 17-18;1.61979;1.61979;1.32365;1.05892;1.61979
2023-03-07 Kl. 18-19;2.02090;2.02090;1.27213;1.01770;1.80871
2023-03-07 Kl. 19-20;1.79925;1.79925;1.19736;0.95789;1.79925
2023-03-07 Kl. 20-21;1.57815;1.57815;1.11648;0.89318;1.57815
2023-03-07 Kl. 21-22;1.56479;1.56479;1.00105;0.80084;1.56479
2023-03-07 Kl. 22-23;1.56061;1.56061;0.87756;0.70205;1.56061
2023-03-07 Kl. 23-00;1.54836;1.54836;0.79945;0.63956;1.54836
2023-03-08 Kl. 00-01;1.55329;1.55329;1.03025;0.82420;1.55329
2023-03-08 Kl. 01-02;1.52348;1.52348;0.99386;0.79509;1.52348
2023-03-08 Kl. 02-03;1.52235;1.52235;0.98070;0.78456;1.52235
2023-03-08 Kl. 03-04;1.50850;1.50850;0.96349;0.77079;1.50850
2023-03-08 Kl. 04-05;1.50850;1.50850;0.95789;0.76631;1.50850
2023-03-08 Kl. 05-06;1.60353;1.60353;0.96055;0.76844;1.60353
2023-03-08 Kl. 06-07;1.90794;1.90794;0.96251;0.77001;1.90794
2023-03-08 Kl. 07-08;2.14994;2.14994;0.99428;0.79542;2.14994
2023-03-08 Kl. 08-09;2.36085;2.36085;0.96238;0.76990;2.36085
2023-03-08 Kl. 09-10;2.21516;2.21516;0.98519;0.78815;2.21516
2023-03-08 Kl. 10-11;2.07925;2.07925;0.96405;0.77124;2.07925
2023-03-08 Kl. 11-12;1.95931;1.95931;1.00940;0.80752;1.95931
2023-03-08 Kl. 12-13;1.86414;1.86414;1.10975;0.88780;1.86414
2023-03-08 Kl. 13-14;1.83964;1.83964;1.06426;0.85141;1.83964
2023-03-08 Kl. 14-15;1.86400;1.86400;1.14348;0.91478;1.86400
2023-03-08 Kl. 15-16;1.91354;1.91354;1.16265;0.93012;1.91354
2023-03-08 Kl. 16-17;1.95931;1.95931;1.14614;0.91691;1.95931
2023-03-08 Kl. 17-18;2.07520;2.07520;0.98519;0.78815;2.07520
2023-03-08 Kl. 18-19;2.26330;2.26330;0.99106;0.79285;1.96980
2023-03-08 Kl. 19-20;2.30585;2.30585;0.96293;0.77034;2.30585
2023-03-08 Kl. 20-21;2.08541;2.08541;0.96069;0.76855;1.87085
2023-03-08 Kl. 21-22;1.82593;1.82593;0.96839;0.77471;1.82593
2023-03-08 Kl. 22-23;1.74713;1.74713;0.96433;0.77146;1.74713
2023-03-08 Kl. 23-00;1.61389;1.61389;0.96531;0.77225;1.61389
2023-03-09 Kl. 00-01;1.59768;1.59768;1.10091;0.88073;1.59768
2023-03-09 Kl. 01-02;1.56576;1.56576;1.09951;0.87961;1.56576
2023-03-09 Kl. 02-03;1.54778;1.54778;1.07028;0.85622;1.54778
2023-03-09 Kl. 03-04;1.53105;1.53105;1.02205;0.81764;1.53105
2023-03-09 Kl. 04-05;1.53653;1.53653;1.02655;0.82124;1.53653
2023-03-09 Kl. 05-06;1.57504;1.57504;1.02065;0.81652;1.57504
2023-03-09 Kl. 06-07;1.83171;1.83171;0.97863;0.78290;1.83171
2023-03-09 Kl. 07-08;2.04735;2.04735;0.99816;0.79853;2.04735
2023-03-09 Kl. 08-09;2.17104;2.17104;0.98748;0.78998;2.17104
2023-03-09 Kl. 09-10;2.06000;2.06000;0.93631;0.74905;2.06000
2023-03-09 Kl. 10-11;1.94319;1.94319;0.93771;0.75017;1.94319
2023-03-09 Kl. 11-12;1.79910;1.79910;0.99690;0.79752;1.79910
2023-03-09 Kl. 12-13;1.66515;1.66515;1.02135;0.81708;1.66515
2023-03-09 Kl. 13-14;1.58938;1.58938;0.99774;0.79819;1.58938
2023-03-09 Kl. 14-15;1.58586;1.58586;0.92731;0.74185;1.58586
2023-03-09 Kl. 15-16;1.58980;1.58980;0.91185;0.72948;1.58980
2023-03-09 Kl. 16-17;1.61215;1.61215;0.89878;0.71902;1.61215
2023-03-09 Kl. 17-18;1.79896;1.79896;0.88923;0.71138;1.79896
2023-03-09 Kl. 18-19;1.79910;1.79910;0.85605;0.68484;1.79910
2023-03-09 Kl. 19-20;1.97565;1.97565;0.85198;0.68158;1.97565
2023-03-09 Kl. 20-21;1.84015;1.84015;0.82751;0.66201;1.84015
2023-03-09 Kl. 21-22;1.70380;1.70380;0.80671;0.64537;1.70380
2023-03-09 Kl. 22-23;1.65601;1.65601;0.78815;0.63052;1.65601
2023-03-09 Kl. 23-00;1.53133;1.53133;0.77410;0.61928;1.53133
2023-03-10 Kl. 00-01;1.44915;1.44915;0.71676;0.57341;1.44915
2023-03-10 Kl. 01-02;1.41803;1.41803;0.69113;0.55290;1.41803
2023-03-10 Kl. 02-03;1.39521;1.39521;0.69944;0.55955;1.39521
2023-03-10 Kl. 03-04;1.39211;1.39211;0.69310;0.55448;1.39211
2023-03-10 Kl. 04-05;1.39563;1.39563;0.71634;0.57307;1.39563
2023-03-10 Kl. 05-06;1.47886;1.47886;0.79450;0.63560;1.47886
2023-03-10 Kl. 06-07;1.60351;1.60351;0.75873;0.60698;1.60351
2023-03-10 Kl. 07-08;1.86859;1.86859;0.80254;0.64203;1.86859
2023-03-10 Kl. 08-09;1.92309;1.92309;0.84465;0.67572;1.92309
2023-03-10 Kl. 09-10;1.86830;1.86830;0.85845;0.68676;1.86830
2023-03-10 Kl. 10-11;1.80366;1.80366;0.90423;0.72338;1.80366
2023-03-10 Kl. 11-12;1.70731;1.70731;0.95971;0.76777;1.70731
2023-03-10 Kl. 12-13;1.59056;1.59056;1.10816;0.88653;1.59056
2023-03-10 Kl. 13-14;1.54803;1.54803;1.10661;0.88529;1.54803
2023-03-10 Kl. 14-15;1.56830;1.56830;1.10436;0.88349;1.56830
2023-03-10 Kl. 15-16;1.54014;1.54014;1.03746;0.82997;1.54014
2023-03-10 Kl. 16-17;1.55070;1.55070;1.02324;0.81859;1.55070
2023-03-10 Kl. 17-18;1.71718;1.71718;0.95423;0.76338;1.71718
2023-03-10 Kl. 18-19;1.84070;1.84070;0.92676;0.74141;1.84070
2023-03-10 Kl. 19-20;1.75830;1.75830;0.88803;0.71042;1.75830
2023-03-10 Kl. 20-21;1.55098;1.55098;0.87888;0.70310;1.55098
