Dato/klokkeslett;NO1;NO2;NO3;NO4;NO5
2020-11-22 Kl. 04-05;0.01079;0.01079;0.01079;0.00863;0.01079
2020-11-22 Kl. 05-06;0.01093;0.01093;0.01093;0.00874;0.01093
2020-11-22 Kl. 06-07;0.00986;0.00986;0.00986;0.00789;0.00986
2020-11-22 Kl. 07-08;0.00959;0.00959;0.00959;0.00767;0.00959
2020-11-22 Kl. 08-09;0.01239;0.01239;0.01239;0.00991;0.01239
2020-11-22 Kl. 09-10;0.01665;0.01665;0.01785;0.01428;0.01665
2020-11-22 Kl. 10-11;0.01599;0.01599;0.02118;0.01694;0.01599
2020-11-22 Kl. 11-12;0.01545;0.01545;0.02238;0.01790;0.01545
2020-11-22 Kl. 12-13;0.01479;0.01479;0.02238;0.01790;0.01479
2020-11-22 Kl. 13-14;0.01573;0.01573;0.02398;0.01918;0.01573
2020-11-22 Kl. 14-15;0.01771;0.01771;0.02544;0.02035;0.01771
2020-11-22 Kl. 15-16;0.01879;0.01879;0.02878;0.02387;0.01879
2020-11-22 Kl. 16-17;0.01919;0.01919;0.03916;0.03133;0.01919
2020-11-22 Kl. 17-18;0.01959;0.01959;0.04103;0.03282;0.01959
2020-11-22 Kl. 18-19;0.01959;0.01959;0.04063;0.03250;0.01959
2020-11-22 Kl. 19-20;0.01945;0.01945;0.03610;0.02888;0.01945
2020-11-22 Kl. 20-21;0.01945;0.01945;0.03078;0.02462;0.01945
2020-11-22 Kl. 21-22;0.01905;0.01905;0.02624;0.02099;0.01905
2020-11-22 Kl. 22-23;0.01891;0.01891;0.02265;0.01812;0.01891
2020-11-22 Kl. 23-00;0.01625;0.01625;0.01625;0.01535;0.01625
2020-11-23 Kl. 00-01;0.01719;0.01719;0.01719;0.01375;0.01719
2020-11-23 Kl. 01-02;0.01359;0.01359;0.01359;0.01087;0.01359
2020-11-23 Kl. 02-03;0.01185;0.01185;0.01185;0.00948;0.01185
2020-11-23 Kl. 03-04;0.01253;0.01253;0.01253;0.01002;0.01253
2020-11-23 Kl. 04-05;0.01851;0.01851;0.01985;0.01588;0.01851
2020-11-23 Kl. 05-06;0.01905;0.01905;0.03824;0.03059;0.01905
2020-11-23 Kl. 06-07;0.02025;0.02025;0.04023;0.03218;0.02025
2020-11-23 Kl. 07-08;0.02118;0.02118;0.05143;0.04114;0.02118
2020-11-23 Kl. 08-09;0.02571;0.02571;0.05461;0.04369;0.02571
2020-11-23 Kl. 09-10;0.02544;0.02544;0.05449;0.04359;0.02544
2020-11-23 Kl. 10-11;0.02611;0.02611;0.05475;0.04380;0.02611
2020-11-23 Kl. 11-12;0.02358;0.02358;0.05581;0.04465;0.02358
2020-11-23 Kl. 12-13;0.02158;0.02158;0.05675;0.04540;0.02158
2020-11-23 Kl. 13-14;0.02145;0.02145;0.05635;0.04508;0.02145
2020-11-23 Kl. 14-15;0.02171;0.02171;0.05888;0.04710;0.02171
2020-11-23 Kl. 15-16;0.02345;0.02345;0.05875;0.04700;0.02345
2020-11-23 Kl. 16-17;0.03010;0.03010;0.05915;0.04732;0.03010
2020-11-23 Kl. 17-18;0.04995;0.04995;0.07060;0.05648;0.04995
2020-11-23 Kl. 18-19;0.06661;0.06661;0.07246;0.05797;0.06661
2020-11-23 Kl. 19-20;0.05501;0.05501;0.07394;0.05915;0.05501
2020-11-23 Kl. 20-21;0.03890;0.03890;0.06634;0.05307;0.03890
2020-11-23 Kl. 21-22;0.02984;0.02984;0.06128;0.04902;0.02984
2020-11-23 Kl. 22-23;0.02238;0.02238;0.05129;0.04103;0.02238
2020-11-23 Kl. 23-00;0.02091;0.02091;0.03996;0.03197;0.02091
2020-11-24 Kl. 00-01;0.02073;0.02073;0.03304;0.02643;0.02073
2020-11-24 Kl. 01-02;0.01993;0.01993;0.03290;0.02632;0.01993
2020-11-24 Kl. 02-03;0.01980;0.01980;0.03304;0.02643;0.01980
2020-11-24 Kl. 03-04;0.01980;0.01980;0.03318;0.02654;0.01980
2020-11-24 Kl. 04-05;0.01993;0.01993;0.04374;0.03499;0.01993
2020-11-24 Kl. 05-06;0.02020;0.02020;0.05939;0.04751;0.02020
2020-11-24 Kl. 06-07;0.02260;0.02260;0.07811;0.06249;0.02260
2020-11-24 Kl. 07-08;0.04053;0.04053;0.08694;0.06955;0.04053
2020-11-24 Kl. 08-09;0.04921;0.04921;0.09938;0.07950;0.04921
2020-11-24 Kl. 09-10;0.04949;0.04949;0.09818;0.07854;0.04949
2020-11-24 Kl. 10-11;0.04921;0.04921;0.09804;0.07843;0.04921
2020-11-24 Kl. 11-12;0.04681;0.04681;0.09710;0.07768;0.04681
2020-11-24 Kl. 12-13;0.04735;0.04735;0.09978;0.07982;0.04735
2020-11-24 Kl. 13-14;0.04708;0.04708;0.09991;0.07993;0.04708
2020-11-24 Kl. 14-15;0.04520;0.04520;0.09616;0.07693;0.04520
2020-11-24 Kl. 15-16;0.04508;0.04508;0.10726;0.08581;0.04508
2020-11-24 Kl. 16-17;0.04735;0.04735;0.11008;0.08806;0.04735
2020-11-24 Kl. 17-18;0.04561;0.04561;0.10834;0.08667;0.04561
2020-11-24 Kl. 18-19;0.04160;0.04160;0.10726;0.08581;0.04160
2020-11-24 Kl. 19-20;0.03678;0.03678;0.09283;0.07426;0.03678
2020-11-24 Kl. 20-21;0.03156;0.03156;0.08626;0.06901;0.03156
2020-11-24 Kl. 21-22;0.02701;0.02701;0.07985;0.06388;0.02701
2020-11-24 Kl. 22-23;0.02314;0.02314;0.06674;0.05339;0.02314
2020-11-24 Kl. 23-00;0.02126;0.02126;0.05899;0.04719;0.02126
2020-11-25 Kl. 00-01;0.02151;0.02151;0.05706;0.04565;0.02151
2020-11-25 Kl. 01-02;0.02111;0.02111;0.05520;0.04416;0.02111
2020-11-25 Kl. 02-03;0.02085;0.02085;0.05426;0.04341;0.02085
2020-11-25 Kl. 03-04;0.02085;0.02085;0.05319;0.04255;0.02085
2020-11-25 Kl. 04-05;0.02099;0.02099;0.05426;0.04341;0.02099
2020-11-25 Kl. 05-06;0.02111;0.02111;0.06081;0.04865;0.02111
2020-11-25 Kl. 06-07;0.02219;0.02219;0.07084;0.05667;0.02219
2020-11-25 Kl. 07-08;0.02580;0.02580;0.08434;0.06747;0.02580
2020-11-25 Kl. 08-09;0.03168;0.03168;0.08608;0.06886;0.03168
2020-11-25 Kl. 09-10;0.03141;0.03141;0.08554;0.06843;0.03141
2020-11-25 Kl. 10-11;0.03168;0.03168;0.07993;0.06394;0.03168
2020-11-25 Kl. 11-12;0.03141;0.03141;0.08233;0.06586;0.03141
2020-11-25 Kl. 12-13;0.03208;0.03208;0.07925;0.06340;0.03208
2020-11-25 Kl. 13-14;0.03355;0.03355;0.08354;0.06683;0.03355
2020-11-25 Kl. 14-15;0.03168;0.03168;0.08460;0.06768;0.03168
2020-11-25 Kl. 15-16;0.03395;0.03395;0.08486;0.06789;0.03395
2020-11-25 Kl. 16-17;0.03755;0.03755;0.08380;0.06704;0.03755
2020-11-25 Kl. 17-18;0.03783;0.03783;0.08420;0.06736;0.03783
2020-11-25 Kl. 18-19;0.03623;0.03623;0.08059;0.06447;0.03623
2020-11-25 Kl. 19-20;0.03355;0.03355;0.08340;0.06672;0.03355
2020-11-25 Kl. 20-21;0.03581;0.03581;0.07538;0.06030;0.03581
2020-11-25 Kl. 21-22;0.03234;0.03234;0.07538;0.06030;0.03234
2020-11-25 Kl. 22-23;0.03141;0.03141;0.06656;0.05325;0.03141
2020-11-25 Kl. 23-00;0.02486;0.02486;0.05921;0.04737;0.02486
2020-11-26 Kl. 00-01;0.03425;0.03425;0.05673;0.04538;0.03425
2020-11-26 Kl. 01-02;0.03015;0.03015;0.05726;0.04581;0.03015
2020-11-26 Kl. 02-03;0.03001;0.03001;0.05753;0.04602;0.03001
2020-11-26 Kl. 03-04;0.03068;0.03068;0.06030;0.04824;0.03068
2020-11-26 Kl. 04-05;0.03293;0.03293;0.06731;0.05385;0.03293
2020-11-26 Kl. 05-06;0.03848;0.03848;0.07485;0.05988;0.03848
2020-11-26 Kl. 06-07;0.04404;0.04404;0.08173;0.06538;0.04404
2020-11-26 Kl. 07-08;0.05673;0.05673;0.08529;0.06823;0.05673
2020-11-26 Kl. 08-09;0.06414;0.06414;0.09984;0.07987;0.06414
2020-11-26 Kl. 09-10;0.05938;0.05938;0.10593;0.08474;0.05938
2020-11-26 Kl. 10-11;0.05819;0.05819;0.10896;0.08717;0.05819
2020-11-26 Kl. 11-12;0.05409;0.05409;0.11029;0.08823;0.05409
2020-11-26 Kl. 12-13;0.05646;0.05646;0.11029;0.08823;0.05646
2020-11-26 Kl. 13-14;0.05580;0.05580;0.10989;0.08791;0.05580
2020-11-26 Kl. 14-15;0.05355;0.05355;0.10619;0.08495;0.05355
2020-11-26 Kl. 15-16;0.05514;0.05514;0.10394;0.08315;0.05514
2020-11-26 Kl. 16-17;0.06770;0.06770;0.10830;0.08664;0.06770
2020-11-26 Kl. 17-18;0.07511;0.07511;0.10566;0.08453;0.07511
2020-11-26 Kl. 18-19;0.07366;0.07366;0.09349;0.07479;0.07366
2020-11-26 Kl. 19-20;0.07168;0.07168;0.08993;0.07194;0.07168
2020-11-26 Kl. 20-21;0.06890;0.06890;0.08503;0.06802;0.06890
2020-11-26 Kl. 21-22;0.06519;0.06519;0.09005;0.07204;0.06519
2020-11-26 Kl. 22-23;0.05514;0.05514;0.09111;0.07289;0.05514
2020-11-26 Kl. 23-00;0.04615;0.04615;0.09218;0.07374;0.04615
2020-11-27 Kl. 00-01;0.07476;0.07476;0.10011;0.08009;0.07476
2020-11-27 Kl. 01-02;0.07265;0.07265;0.09788;0.07830;0.07265
2020-11-27 Kl. 02-03;0.07199;0.07199;0.09458;0.07566;0.07199
2020-11-27 Kl. 03-04;0.07225;0.07225;0.09273;0.07418;0.07225
2020-11-27 Kl. 04-05;0.07410;0.07410;0.09154;0.07323;0.07410
2020-11-27 Kl. 05-06;0.07793;0.07793;0.09391;0.07513;0.07793
2020-11-27 Kl. 06-07;0.08361;0.08361;0.10118;0.08094;0.08361
2020-11-27 Kl. 07-08;0.11901;0.11901;0.11901;0.09521;0.11901
2020-11-27 Kl. 08-09;0.21490;0.21490;0.12284;0.09827;0.21490
2020-11-27 Kl. 09-10;0.17448;0.17448;0.12324;0.09859;0.17448
2020-11-27 Kl. 10-11;0.12429;0.12429;0.12429;0.09943;0.12429
2020-11-27 Kl. 11-12;0.11188;0.11188;0.12244;0.09795;0.11188
2020-11-27 Kl. 12-13;0.09933;0.09933;0.12231;0.09785;0.09933
2020-11-27 Kl. 13-14;0.09748;0.09748;0.12205;0.09764;0.09748
2020-11-27 Kl. 14-15;0.10196;0.10196;0.12165;0.09732;0.10196
2020-11-27 Kl. 15-16;0.08955;0.08955;0.12389;0.09911;0.08955
2020-11-27 Kl. 16-17;0.09128;0.09128;0.12455;0.09964;0.09128
2020-11-27 Kl. 17-18;0.09088;0.09088;0.12469;0.09975;0.09088
2020-11-27 Kl. 18-19;0.09035;0.09035;0.12443;0.09954;0.09035
2020-11-27 Kl. 19-20;0.08850;0.08850;0.12363;0.09890;0.08850
2020-11-27 Kl. 20-21;0.08611;0.08611;0.12073;0.09658;0.08611
2020-11-27 Kl. 21-22;0.08361;0.08361;0.12113;0.09690;0.08361
2020-11-27 Kl. 22-23;0.08058;0.08058;0.11966;0.09573;0.08058
2020-11-27 Kl. 23-00;0.07503;0.07503;0.11531;0.09225;0.07503
2020-11-28 Kl. 00-01;0.14540;0.14540;0.12823;0.10258;0.14540
2020-11-28 Kl. 01-02;0.13840;0.13840;0.12756;0.10205;0.13840
2020-11-28 Kl. 02-03;0.13444;0.13444;0.12704;0.10163;0.13444
2020-11-28 Kl. 03-04;0.13245;0.13245;0.12678;0.10142;0.13245
2020-11-28 Kl. 04-05;0.13086;0.13086;0.12664;0.10131;0.13086
2020-11-28 Kl. 05-06;0.12678;0.12678;0.12678;0.10142;0.12678
2020-11-28 Kl. 06-07;0.13444;0.13444;0.12770;0.10216;0.13444
2020-11-28 Kl. 07-08;0.14090;0.14090;0.12875;0.10300;0.14090
2020-11-28 Kl. 08-09;0.14566;0.14566;0.13008;0.10406;0.14566
2020-11-28 Kl. 09-10;0.14830;0.14830;0.13418;0.10660;0.14830
2020-11-28 Kl. 10-11;0.14870;0.14870;0.13971;0.10776;0.14870
2020-11-28 Kl. 11-12;0.14843;0.14843;0.13933;0.10512;0.14843
2020-11-28 Kl. 12-13;0.14764;0.14764;0.13681;0.10480;0.14764
2020-11-28 Kl. 13-14;0.14724;0.14724;0.13338;0.10469;0.14724
2020-11-28 Kl. 14-15;0.14764;0.14764;0.13179;0.10459;0.14764
2020-11-28 Kl. 15-16;0.14963;0.14963;0.13378;0.10459;0.14963
2020-11-28 Kl. 16-17;0.15411;0.15411;0.13629;0.10448;0.15411
2020-11-28 Kl. 17-18;0.15596;0.15596;0.13786;0.10448;0.15596
2020-11-28 Kl. 18-19;0.15516;0.15516;0.13378;0.10417;0.15516
2020-11-28 Kl. 19-20;0.15226;0.15226;0.13060;0.10364;0.15226
2020-11-28 Kl. 20-21;0.14909;0.14909;0.12889;0.10311;0.14909
2020-11-28 Kl. 21-22;0.14738;0.14738;0.12810;0.10248;0.14738
2020-11-28 Kl. 22-23;0.14368;0.14368;0.12730;0.10184;0.14368
2020-11-28 Kl. 23-00;0.13774;0.13774;0.12638;0.10110;0.13774
2020-11-29 Kl. 00-01;0.16434;0.16434;0.13709;0.10501;0.16434
2020-11-29 Kl. 01-02;0.16275;0.16275;0.13643;0.10469;0.16275
2020-11-29 Kl. 02-03;0.16196;0.16196;0.13643;0.10448;0.16196
2020-11-29 Kl. 03-04;0.16170;0.16170;0.13695;0.10448;0.16170
2020-11-29 Kl. 04-05;0.16170;0.16170;0.13695;0.10469;0.16170
2020-11-29 Kl. 05-06;0.16143;0.16143;0.13906;0.10480;0.16143
2020-11-29 Kl. 06-07;0.16275;0.16275;0.14489;0.10448;0.16275
2020-11-29 Kl. 07-08;0.16329;0.16329;0.14555;0.10501;0.16329
2020-11-29 Kl. 08-09;0.16580;0.16580;0.15256;0.10617;0.16580
2020-11-29 Kl. 09-10;0.17069;0.17069;0.15600;0.10723;0.17069
2020-11-29 Kl. 10-11;0.18009;0.18009;0.16064;0.10787;0.18009
2020-11-29 Kl. 11-12;0.18366;0.18366;0.16078;0.10829;0.18366
2020-11-29 Kl. 12-13;0.18300;0.18300;0.15085;0.10840;0.18300
2020-11-29 Kl. 13-14;0.17294;0.17294;0.14886;0.10861;0.17294
2020-11-29 Kl. 14-15;0.17573;0.17573;0.14926;0.10882;0.17573
2020-11-29 Kl. 15-16;0.18366;0.18366;0.15164;0.10871;0.18366
2020-11-29 Kl. 16-17;0.19716;0.19716;0.15349;0.10871;0.19716
2020-11-29 Kl. 17-18;0.20165;0.20165;0.15628;0.10861;0.20165
2020-11-29 Kl. 18-19;0.19940;0.19940;0.15429;0.10829;0.19940
2020-11-29 Kl. 19-20;0.19293;0.19293;0.15230;0.10787;0.19293
2020-11-29 Kl. 20-21;0.17956;0.17956;0.14899;0.10744;0.17956
2020-11-29 Kl. 21-22;0.16990;0.16990;0.14396;0.10713;0.16990
2020-11-29 Kl. 22-23;0.16580;0.16580;0.13761;0.10660;0.16580
2020-11-29 Kl. 23-00;0.16275;0.16275;0.13205;0.10564;0.16275
2020-11-30 Kl. 00-01;0.17268;0.17268;0.12835;0.10268;0.17268
2020-11-30 Kl. 01-02;0.15825;0.15825;0.12743;0.10194;0.15825
2020-11-30 Kl. 02-03;0.15124;0.15124;0.12690;0.10152;0.15124
2020-11-30 Kl. 03-04;0.14886;0.14886;0.12676;0.10141;0.14886
2020-11-30 Kl. 04-05;0.15178;0.15178;0.12729;0.10183;0.15178
2020-11-30 Kl. 05-06;0.17228;0.17228;0.12756;0.10205;0.17228
2020-11-30 Kl. 06-07;0.17386;0.17386;0.13046;0.10437;0.17386
2020-11-30 Kl. 07-08;0.18776;0.18776;0.14065;0.10914;0.18776
2020-11-30 Kl. 08-09;0.20006;0.20006;0.15058;0.11062;0.20006
2020-11-30 Kl. 09-10;0.19636;0.19636;0.15600;0.11073;0.19636
2020-11-30 Kl. 10-11;0.19015;0.19015;0.15694;0.11062;0.19015
2020-11-30 Kl. 11-12;0.19094;0.19094;0.15481;0.11030;0.19094
2020-11-30 Kl. 12-13;0.18763;0.18763;0.15403;0.11051;0.18763
2020-11-30 Kl. 13-14;0.18658;0.18658;0.15389;0.11083;0.18658
2020-11-30 Kl. 14-15;0.17890;0.17890;0.15389;0.11115;0.17890
2020-11-30 Kl. 15-16;0.18459;0.18459;0.15389;0.11581;0.18459
2020-11-30 Kl. 16-17;0.20113;0.20113;0.14965;0.11549;0.20113
2020-11-30 Kl. 17-18;0.20139;0.20139;0.14515;0.11305;0.20139
2020-11-30 Kl. 18-19;0.19266;0.19266;0.14318;0.11136;0.19266
2020-11-30 Kl. 19-20;0.18061;0.18061;0.13946;0.10956;0.18061
2020-11-30 Kl. 20-21;0.17651;0.17651;0.13629;0.10903;0.17651
2020-11-30 Kl. 21-22;0.17426;0.17426;0.13510;0.10808;0.17426
2020-11-30 Kl. 22-23;0.17308;0.17308;0.13391;0.10713;0.17308
2020-11-30 Kl. 23-00;0.15628;0.15628;0.13166;0.10533;0.15628
2020-12-01 Kl. 00-01;0.17364;0.17364;0.13373;0.10698;0.17364
2020-12-01 Kl. 01-02;0.16363;0.16363;0.13214;0.10571;0.16363
2020-12-01 Kl. 02-03;0.16350;0.16350;0.13121;0.10497;0.16350
2020-12-01 Kl. 03-04;0.16521;0.16521;0.13109;0.10487;0.16521
2020-12-01 Kl. 04-05;0.17008;0.17008;0.13240;0.10592;0.17008
2020-12-01 Kl. 05-06;0.18009;0.18009;0.13518;0.10814;0.18009
2020-12-01 Kl. 06-07;0.18339;0.18339;0.14479;0.11014;0.18339
2020-12-01 Kl. 07-08;0.20591;0.20591;0.14966;0.11615;0.20591
2020-12-01 Kl. 08-09;0.21566;0.21566;0.15138;0.11815;0.21566
2020-12-01 Kl. 09-10;0.21435;0.21435;0.14624;0.11699;0.21435
2020-12-01 Kl. 10-11;0.21474;0.21474;0.14716;0.11773;0.21474
2020-12-01 Kl. 11-12;0.21395;0.21395;0.14821;0.11857;0.21395
2020-12-01 Kl. 12-13;0.21290;0.21290;0.14781;0.11825;0.21290
2020-12-01 Kl. 13-14;0.21198;0.21198;0.15071;0.12057;0.21198
2020-12-01 Kl. 14-15;0.21316;0.21316;0.15033;0.12026;0.21316
2020-12-01 Kl. 15-16;0.20684;0.20684;0.15361;0.12289;0.20684
2020-12-01 Kl. 16-17;0.21264;0.21264;0.15915;0.12732;0.21264
2020-12-01 Kl. 17-18;0.21316;0.21316;0.17785;0.12595;0.21316
2020-12-01 Kl. 18-19;0.21131;0.21131;0.15480;0.12384;0.21131
2020-12-01 Kl. 19-20;0.20684;0.20684;0.15625;0.12437;0.20684
2020-12-01 Kl. 20-21;0.19854;0.19854;0.17061;0.12310;0.19854
2020-12-01 Kl. 21-22;0.19143;0.19143;0.14966;0.11973;0.19143
2020-12-01 Kl. 22-23;0.18734;0.18734;0.14558;0.11646;0.18734
2020-12-01 Kl. 23-00;0.18458;0.18458;0.14058;0.11246;0.18458
2020-12-02 Kl. 00-01;0.21245;0.21245;0.14221;0.11228;0.21245
2020-12-02 Kl. 01-02;0.19403;0.19403;0.14023;0.11037;0.19403
2020-12-02 Kl. 02-03;0.18833;0.18833;0.13624;0.10899;0.18833
2020-12-02 Kl. 03-04;0.18594;0.18594;0.12883;0.10306;0.18594
2020-12-02 Kl. 04-05;0.19495;0.19495;0.12471;0.09977;0.19495
2020-12-02 Kl. 05-06;0.20689;0.20689;0.12485;0.09988;0.20689
2020-12-02 Kl. 06-07;0.21418;0.21418;0.13598;0.10878;0.21418
2020-12-02 Kl. 07-08;0.22066;0.22066;0.14234;0.11387;0.22066
2020-12-02 Kl. 08-09;0.24796;0.24796;0.14924;0.11939;0.24796
2020-12-02 Kl. 09-10;0.23273;0.23273;0.14751;0.11801;0.23273
2020-12-02 Kl. 10-11;0.22570;0.22570;0.14924;0.11939;0.22570
2020-12-02 Kl. 11-12;0.22226;0.22226;0.14685;0.11748;0.22226
2020-12-02 Kl. 12-13;0.22293;0.22293;0.14406;0.11525;0.22293
2020-12-02 Kl. 13-14;0.22491;0.22491;0.14591;0.11673;0.22491
2020-12-02 Kl. 14-15;0.22530;0.22530;0.14433;0.11546;0.22530
2020-12-02 Kl. 15-16;0.22584;0.22584;0.14288;0.11430;0.22584
2020-12-02 Kl. 16-17;0.22835;0.22835;0.14208;0.11366;0.22835
2020-12-02 Kl. 17-18;0.22253;0.22253;0.13916;0.11133;0.22253
2020-12-02 Kl. 18-19;0.21841;0.21841;0.14035;0.11228;0.21841
2020-12-02 Kl. 19-20;0.21590;0.21590;0.14234;0.11387;0.21590
2020-12-02 Kl. 20-21;0.21496;0.21496;0.14023;0.11218;0.21496
2020-12-02 Kl. 21-22;0.21418;0.21418;0.13770;0.11016;0.21418
2020-12-02 Kl. 22-23;0.19668;0.19668;0.13479;0.10783;0.19668
2020-12-02 Kl. 23-00;0.16620;0.16620;0.13108;0.10486;0.16620
2020-12-03 Kl. 00-01;0.12296;0.12296;0.12230;0.09784;0.12296
2020-12-03 Kl. 01-02;0.11298;0.11298;0.11298;0.09038;0.11298
2020-12-03 Kl. 02-03;0.10910;0.10910;0.10910;0.08728;0.10910
2020-12-03 Kl. 03-04;0.11124;0.11124;0.11124;0.08899;0.11124
2020-12-03 Kl. 04-05;0.11910;0.11910;0.11910;0.09528;0.11910
2020-12-03 Kl. 05-06;0.17185;0.17185;0.12949;0.10359;0.17185
2020-12-03 Kl. 06-07;0.23846;0.23846;0.13455;0.10764;0.23846
2020-12-03 Kl. 07-08;0.27244;0.27244;0.13761;0.11009;0.27244
2020-12-03 Kl. 08-09;0.28269;0.28269;0.13921;0.11137;0.28269
2020-12-03 Kl. 09-10;0.28149;0.28149;0.13948;0.11158;0.28149
2020-12-03 Kl. 10-11;0.28149;0.28149;0.13895;0.11116;0.28149
2020-12-03 Kl. 11-12;0.27736;0.27736;0.13855;0.11084;0.27736
2020-12-03 Kl. 12-13;0.27443;0.27443;0.13641;0.10913;0.27443
2020-12-03 Kl. 13-14;0.28123;0.28123;0.13709;0.10967;0.28123
2020-12-03 Kl. 14-15;0.28029;0.28029;0.13695;0.10956;0.28029
2020-12-03 Kl. 15-16;0.27350;0.27350;0.13841;0.11073;0.27350
2020-12-03 Kl. 16-17;0.28109;0.28109;0.13841;0.11073;0.28109
2020-12-03 Kl. 17-18;0.27750;0.27750;0.13828;0.11062;0.27750
2020-12-03 Kl. 18-19;0.26271;0.26271;0.13749;0.10999;0.26271
2020-12-03 Kl. 19-20;0.25245;0.25245;0.13695;0.10956;0.25245
2020-12-03 Kl. 20-21;0.25179;0.25179;0.13629;0.10903;0.25179
2020-12-03 Kl. 21-22;0.24419;0.24419;0.13561;0.10849;0.24419
2020-12-03 Kl. 22-23;0.21555;0.21555;0.13495;0.10796;0.21555
2020-12-03 Kl. 23-00;0.17319;0.17319;0.13401;0.10721;0.17319
2020-12-04 Kl. 00-01;0.14683;0.14683;0.14683;0.11746;0.14683
2020-12-04 Kl. 01-02;0.14281;0.14281;0.14281;0.11425;0.14281
2020-12-04 Kl. 02-03;0.14081;0.14081;0.14081;0.11265;0.14081
2020-12-04 Kl. 03-04;0.14041;0.14041;0.14041;0.11233;0.14041
2020-12-04 Kl. 04-05;0.14094;0.14094;0.14094;0.11275;0.14094
2020-12-04 Kl. 05-06;0.17330;0.17330;0.14884;0.11907;0.17330
2020-12-04 Kl. 06-07;0.22493;0.22493;0.14830;0.11864;0.22493
2020-12-04 Kl. 07-08;0.25821;0.25821;0.15204;0.12163;0.25821
2020-12-04 Kl. 08-09;0.27306;0.27306;0.16154;0.12923;0.27306
2020-12-04 Kl. 09-10;0.26905;0.26905;0.16208;0.12966;0.26905
2020-12-04 Kl. 10-11;0.26971;0.26971;0.16421;0.13137;0.26971
2020-12-04 Kl. 11-12;0.26678;0.26678;0.16501;0.13201;0.26678
2020-12-04 Kl. 12-13;0.26664;0.26664;0.16595;0.13276;0.26664
2020-12-04 Kl. 13-14;0.27346;0.27346;0.16649;0.13319;0.27346
2020-12-04 Kl. 14-15;0.28844;0.28844;0.16809;0.13447;0.28844
2020-12-04 Kl. 15-16;0.28858;0.28858;0.16528;0.13222;0.28858
2020-12-04 Kl. 16-17;0.29151;0.29151;0.16743;0.13394;0.29151
2020-12-04 Kl. 17-18;0.29111;0.29111;0.16743;0.13394;0.29111
2020-12-04 Kl. 18-19;0.28736;0.28736;0.16381;0.13105;0.28736
2020-12-04 Kl. 19-20;0.27574;0.27574;0.16126;0.12901;0.27574
2020-12-04 Kl. 20-21;0.27105;0.27105;0.16006;0.12805;0.27105
2020-12-04 Kl. 21-22;0.26049;0.26049;0.17130;0.12441;0.26049
2020-12-04 Kl. 22-23;0.24699;0.24699;0.16929;0.12270;0.24699
2020-12-04 Kl. 23-00;0.22225;0.22225;0.16715;0.12206;0.22225
2020-12-05 Kl. 00-01;0.24855;0.24855;0.17431;0.11696;0.24855
2020-12-05 Kl. 01-02;0.24055;0.24055;0.17539;0.11685;0.24055
2020-12-05 Kl. 02-03;0.22736;0.22736;0.17725;0.11664;0.22736
2020-12-05 Kl. 03-04;0.22349;0.22349;0.18045;0.11664;0.22349
2020-12-05 Kl. 04-05;0.22429;0.22429;0.18578;0.11664;0.22429
2020-12-05 Kl. 05-06;0.23283;0.23283;0.19510;0.11664;0.23283
2020-12-05 Kl. 06-07;0.24615;0.24615;0.18658;0.11696;0.24615
2020-12-05 Kl. 07-08;0.24508;0.24508;0.17925;0.11728;0.24508
2020-12-05 Kl. 08-09;0.26468;0.26468;0.18338;0.12101;0.26468
2020-12-05 Kl. 09-10;0.27426;0.27426;0.19550;0.13060;0.27426
2020-12-05 Kl. 10-11;0.28320;0.28320;0.20884;0.13370;0.28320
2020-12-05 Kl. 11-12;0.28839;0.28839;0.21296;0.13412;0.28839
2020-12-05 Kl. 12-13;0.28400;0.28400;0.21070;0.13327;0.28400
2020-12-05 Kl. 13-14;0.27920;0.27920;0.20684;0.13348;0.27920
2020-12-05 Kl. 14-15;0.27734;0.27734;0.20590;0.13252;0.27734
2020-12-05 Kl. 15-16;0.27986;0.27986;0.21856;0.13348;0.27986
2020-12-05 Kl. 16-17;0.29533;0.29533;0.22963;0.13359;0.29533
2020-12-05 Kl. 17-18;0.29466;0.29466;0.22763;0.12890;0.29466
2020-12-05 Kl. 18-19;0.28640;0.28640;0.20004;0.12335;0.28640
2020-12-05 Kl. 19-20;0.26868;0.26868;0.18778;0.11792;0.26868
2020-12-05 Kl. 20-21;0.26640;0.26640;0.18018;0.11685;0.26640
2020-12-05 Kl. 21-22;0.26081;0.26081;0.19938;0.11642;0.26081
2020-12-05 Kl. 22-23;0.23403;0.23403;0.18724;0.11610;0.23403
2020-12-05 Kl. 23-00;0.21630;0.21630;0.17685;0.11578;0.21630
2020-12-06 Kl. 00-01;0.23953;0.23953;0.19053;0.11750;0.23953
2020-12-06 Kl. 01-02;0.22734;0.22734;0.18249;0.11750;0.22734
2020-12-06 Kl. 02-03;0.22373;0.22373;0.17553;0.11739;0.22373
2020-12-06 Kl. 03-04;0.21971;0.21971;0.16683;0.11739;0.21971
2020-12-06 Kl. 04-05;0.22306;0.22306;0.16575;0.11750;0.22306
2020-12-06 Kl. 05-06;0.22868;0.22868;0.16709;0.11750;0.22868
2020-12-06 Kl. 06-07;0.24381;0.24381;0.15358;0.11761;0.24381
2020-12-06 Kl. 07-08;0.24541;0.24541;0.14901;0.11761;0.24541
