Dato/klokkeslett;NO1;NO2;NO3;NO4;NO5
2022-01-15 Kl. 03-04;1.74464;1.74464;0.21583;0.17266;1.74464
2022-01-15 Kl. 04-05;1.74850;1.74850;0.23138;0.18510;1.74850
2022-01-15 Kl. 05-06;1.76865;1.76865;0.23648;0.18918;1.76865
2022-01-15 Kl. 06-07;1.77313;1.77313;0.22715;0.18172;1.77313
2022-01-15 Kl. 07-08;1.77823;1.77823;0.23796;0.19037;1.77823
2022-01-15 Kl. 08-09;1.86555;1.86555;0.24506;0.19605;1.86555
2022-01-15 Kl. 09-10;2.11373;2.11373;0.24991;0.19993;1.88135
2022-01-15 Kl. 10-11;2.53169;2.53169;0.26608;0.21286;1.88371
2022-01-15 Kl. 11-12;2.44349;2.44349;0.28685;0.22948;1.88633
2022-01-15 Kl. 12-13;1.96433;1.96433;0.28698;0.22958;1.88620
2022-01-15 Kl. 13-14;1.90374;1.90374;0.28275;0.22620;1.88620
2022-01-15 Kl. 14-15;1.87215;1.87215;0.26808;0.21446;1.87215
2022-01-15 Kl. 15-16;2.23799;2.23799;0.26086;0.20869;1.88608
2022-01-15 Kl. 16-17;2.60321;2.60321;0.25004;0.20003;1.94604
2022-01-15 Kl. 17-18;1.98460;1.98460;0.24481;0.19585;1.98460
2022-01-15 Kl. 18-19;1.98124;1.98124;0.24220;0.19376;1.98124
2022-01-15 Kl. 19-20;1.91158;1.91158;0.23560;0.18848;1.91158
2022-01-15 Kl. 20-21;1.80310;1.80310;0.23013;0.18410;1.80310
2022-01-15 Kl. 21-22;1.79428;1.79428;0.22304;0.17843;1.79428
2022-01-15 Kl. 22-23;1.74116;1.74116;0.21906;0.17525;1.74116
2022-01-15 Kl. 23-00;1.71516;1.71516;0.21633;0.17306;1.71516
2022-01-16 Kl. 00-01;1.71218;1.71218;0.22561;0.18049;1.71218
2022-01-16 Kl. 01-02;1.70143;1.70143;0.21211;0.16969;1.70143
2022-01-16 Kl. 02-03;1.67343;1.67343;0.20674;0.16539;1.67343
2022-01-16 Kl. 03-04;1.67043;1.67043;0.19999;0.15999;1.67043
2022-01-16 Kl. 04-05;1.66930;1.66930;0.21174;0.16939;1.66930
2022-01-16 Kl. 05-06;1.66730;1.66730;0.22486;0.17989;1.66730
2022-01-16 Kl. 06-07;1.59806;1.59806;0.22461;0.17969;1.59806
2022-01-16 Kl. 07-08;1.55931;1.55931;0.23224;0.18579;1.55931
2022-01-16 Kl. 08-09;1.58331;1.58331;0.21061;0.16849;1.58331
2022-01-16 Kl. 09-10;1.59131;1.59131;0.21824;0.17459;1.59131
2022-01-16 Kl. 10-11;1.59806;1.59806;0.21911;0.17529;1.59806
2022-01-16 Kl. 11-12;1.59669;1.59669;0.20586;0.16469;1.59669
2022-01-16 Kl. 12-13;1.58681;1.58681;0.20361;0.16289;1.58681
2022-01-16 Kl. 13-14;1.58006;1.58006;0.21736;0.17389;1.58006
2022-01-16 Kl. 14-15;1.53406;1.53406;0.21586;0.17269;1.53406
2022-01-16 Kl. 15-16;1.57306;1.57306;0.21886;0.17509;1.57306
2022-01-16 Kl. 16-17;1.58231;1.58231;0.23036;0.18429;1.58231
2022-01-16 Kl. 17-18;1.61793;1.61793;0.23699;0.18959;1.61793
2022-01-16 Kl. 18-19;1.57719;1.57719;0.24074;0.19259;1.57719
2022-01-16 Kl. 19-20;1.56694;1.56694;0.24236;0.19389;1.56694
2022-01-16 Kl. 20-21;1.56719;1.56719;0.22449;0.17959;1.56719
2022-01-16 Kl. 21-22;1.55456;1.55456;0.22924;0.18339;1.55456
2022-01-16 Kl. 22-23;1.50831;1.50831;0.21499;0.17199;1.50831
2022-01-16 Kl. 23-00;1.44669;1.44669;0.16499;0.13199;1.44669
2022-01-17 Kl. 00-01;1.51144;1.51144;0.18686;0.14949;1.51144
2022-01-17 Kl. 01-02;1.49231;1.49231;0.16986;0.13589;1.49231
2022-01-17 Kl. 02-03;1.48869;1.48869;0.15036;0.12029;1.48869
2022-01-17 Kl. 03-04;1.49556;1.49556;0.12613;0.10090;1.49556
2022-01-17 Kl. 04-05;1.50469;1.50469;0.16036;0.12829;1.50469
2022-01-17 Kl. 05-06;1.52319;1.52319;0.21399;0.17119;1.52319
2022-01-17 Kl. 06-07;1.55931;1.55931;0.22224;0.17779;1.55931
2022-01-17 Kl. 07-08;1.57869;1.57869;0.23211;0.18569;1.57869
2022-01-17 Kl. 08-09;1.62530;1.62530;0.23299;0.18639;1.62530
2022-01-17 Kl. 09-10;1.61880;1.61880;0.23386;0.18709;1.61880
2022-01-17 Kl. 10-11;1.61030;1.61030;0.23286;0.18629;1.61030
2022-01-17 Kl. 11-12;1.59794;1.59794;0.23224;0.18579;1.59794
2022-01-17 Kl. 12-13;1.59456;1.59456;0.23224;0.18579;1.59456
2022-01-17 Kl. 13-14;1.62343;1.62343;0.23274;0.18619;1.62343
2022-01-17 Kl. 14-15;1.68218;1.68218;0.23174;0.18539;1.68218
2022-01-17 Kl. 15-16;1.74805;1.74805;0.23161;0.18529;1.74805
2022-01-17 Kl. 16-17;1.81080;1.81080;0.23124;0.18499;1.81080
2022-01-17 Kl. 17-18;1.88268;1.88268;0.22786;0.18229;1.88268
2022-01-17 Kl. 18-19;1.87443;1.87443;0.22661;0.18129;1.87443
2022-01-17 Kl. 19-20;1.80943;1.80943;0.22974;0.18379;1.80943
2022-01-17 Kl. 20-21;1.79455;1.79455;0.22874;0.18299;1.79455
2022-01-17 Kl. 21-22;1.78143;1.78143;0.23136;0.18509;1.78143
2022-01-17 Kl. 22-23;1.75118;1.75118;0.22999;0.18399;1.75118
2022-01-17 Kl. 23-00;1.73818;1.73818;0.23249;0.18599;1.73818
2022-01-18 Kl. 00-01;1.75825;1.75825;0.23309;0.18647;1.75825
2022-01-18 Kl. 01-02;1.73720;1.73720;0.23745;0.18996;1.73720
2022-01-18 Kl. 02-03;1.73248;1.73248;0.24106;0.19285;1.73248
2022-01-18 Kl. 03-04;1.73123;1.73123;0.23819;0.19055;1.73123
2022-01-18 Kl. 04-05;1.74281;1.74281;0.23695;0.18956;1.74281
2022-01-18 Kl. 05-06;1.80980;1.80980;0.23123;0.18498;1.80980
2022-01-18 Kl. 06-07;1.92621;1.92621;0.23856;0.19085;1.92621
2022-01-18 Kl. 07-08;3.22974;3.22974;0.23745;0.18996;2.11771
2022-01-18 Kl. 08-09;3.47391;3.47391;0.23196;0.18557;2.14411
2022-01-18 Kl. 09-10;2.99901;2.99901;0.22549;0.18039;2.14286
2022-01-18 Kl. 10-11;2.41916;2.41916;0.22363;0.17890;2.13901
2022-01-18 Kl. 11-12;1.98038;1.98038;0.22488;0.17990;1.98038
2022-01-18 Kl. 12-13;1.90380;1.90380;0.22263;0.17810;1.90380
2022-01-18 Kl. 13-14;1.88239;1.88239;0.22213;0.17770;1.88239
2022-01-18 Kl. 14-15;1.86196;1.86196;0.21964;0.17571;1.86196
2022-01-18 Kl. 15-16;1.85450;1.85450;0.21665;0.17332;1.85450
2022-01-18 Kl. 16-17;1.87093;1.87093;0.21279;0.17023;1.87093
2022-01-18 Kl. 17-18;1.88126;1.88126;0.21030;0.16824;1.88126
2022-01-18 Kl. 18-19;1.84168;1.84168;0.21168;0.16934;1.84168
2022-01-18 Kl. 19-20;1.79013;1.79013;0.20930;0.16744;1.79013
2022-01-18 Kl. 20-21;1.74256;1.74256;0.21043;0.16834;1.74256
2022-01-18 Kl. 21-22;1.73945;1.73945;0.20993;0.16794;1.73945
2022-01-18 Kl. 22-23;1.71205;1.71205;0.20084;0.16067;1.71205
2022-01-18 Kl. 23-00;1.66324;1.66324;0.19461;0.15569;1.66324
2022-01-19 Kl. 00-01;1.71934;1.71934;0.19044;0.15235;1.71934
2022-01-19 Kl. 01-02;1.68254;1.68254;0.18833;0.15066;1.68254
2022-01-19 Kl. 02-03;1.68254;1.68254;0.18520;0.14816;1.68254
2022-01-19 Kl. 03-04;1.66833;1.66833;0.18334;0.14667;1.66833
2022-01-19 Kl. 04-05;1.66895;1.66895;0.18359;0.14687;1.66895
2022-01-19 Kl. 05-06;1.69564;1.69564;0.18608;0.14886;1.69564
2022-01-19 Kl. 06-07;1.71809;1.71809;0.19618;0.15694;1.71809
2022-01-19 Kl. 07-08;1.73543;1.73543;0.20179;0.16143;1.73543
2022-01-19 Kl. 08-09;1.74528;1.74528;0.20354;0.16283;1.74528
2022-01-19 Kl. 09-10;1.74403;1.74403;0.20229;0.16183;1.74403
2022-01-19 Kl. 10-11;1.73879;1.73879;0.20329;0.16263;1.73879
2022-01-19 Kl. 11-12;1.73268;1.73268;0.20229;0.16183;1.73268
2022-01-19 Kl. 12-13;1.72495;1.72495;0.20191;0.16153;1.72495
2022-01-19 Kl. 13-14;1.72581;1.72581;0.20104;0.16083;1.72581
2022-01-19 Kl. 14-15;1.72408;1.72408;0.19893;0.15914;1.72408
2022-01-19 Kl. 15-16;1.71521;1.71521;0.19843;0.15874;1.71521
2022-01-19 Kl. 16-17;1.71984;1.71984;0.19843;0.15874;1.71984
2022-01-19 Kl. 17-18;1.71734;1.71734;0.19705;0.15764;1.71734
2022-01-19 Kl. 18-19;1.71160;1.71160;0.19830;0.15864;1.71160
2022-01-19 Kl. 19-20;1.67805;1.67805;0.19244;0.15395;1.67805
2022-01-19 Kl. 20-21;1.63440;1.63440;0.17909;0.14327;1.63440
2022-01-19 Kl. 21-22;1.64850;1.64850;0.17011;0.13609;1.64850
2022-01-19 Kl. 22-23;1.57193;1.57193;0.16225;0.12980;1.57193
2022-01-19 Kl. 23-00;1.50021;1.50021;0.13544;0.10835;1.50021
2022-01-20 Kl. 00-01;1.57925;1.57925;0.12600;0.10080;1.57925
2022-01-20 Kl. 01-02;1.52851;1.52851;0.11543;0.09234;1.52851
2022-01-20 Kl. 02-03;1.47776;1.47776;0.11058;0.08846;1.47776
2022-01-20 Kl. 03-04;1.44094;1.44094;0.11095;0.08876;1.44094
2022-01-20 Kl. 04-05;1.44244;1.44244;0.11978;0.09582;1.44244
2022-01-20 Kl. 05-06;1.53510;1.53510;0.13035;0.10428;1.53510
2022-01-20 Kl. 06-07;1.62241;1.62241;0.15983;0.12786;1.62241
2022-01-20 Kl. 07-08;1.63945;1.63945;0.18819;0.15055;1.63945
2022-01-20 Kl. 08-09;1.69095;1.69095;0.18980;0.15184;1.69095
2022-01-20 Kl. 09-10;1.67216;1.67216;0.18980;0.15184;1.67216
2022-01-20 Kl. 10-11;1.64904;1.64904;0.18906;0.15125;1.64904
2022-01-20 Kl. 11-12;1.64493;1.64493;0.18856;0.15085;1.64493
2022-01-20 Kl. 12-13;1.60861;1.60861;0.18794;0.15035;1.60861
2022-01-20 Kl. 13-14;1.59729;1.59729;0.18769;0.15015;1.59729
2022-01-20 Kl. 14-15;1.63498;1.63498;0.18719;0.14975;1.63498
2022-01-20 Kl. 15-16;1.65276;1.65276;0.18769;0.15015;1.65276
2022-01-20 Kl. 16-17;1.69419;1.69419;0.18794;0.15035;1.69419
2022-01-20 Kl. 17-18;1.71894;1.71894;0.18756;0.15005;1.71894
2022-01-20 Kl. 18-19;1.70251;1.70251;0.18719;0.14975;1.70251
2022-01-20 Kl. 19-20;1.70153;1.70153;0.18781;0.15025;1.70153
2022-01-20 Kl. 20-21;1.70015;1.70015;0.18756;0.15005;1.70015
2022-01-20 Kl. 21-22;1.69518;1.69518;0.18781;0.15025;1.69518
2022-01-20 Kl. 22-23;1.64866;1.64866;0.18346;0.14677;1.64866
2022-01-20 Kl. 23-00;1.60090;1.60090;0.18371;0.14697;1.60090
2022-01-21 Kl. 00-01;1.58923;1.58923;0.18865;0.15092;1.58923
2022-01-21 Kl. 01-02;1.58063;1.58063;0.18741;0.14993;1.58063
2022-01-21 Kl. 02-03;1.58860;1.58860;0.18754;0.15003;1.58860
2022-01-21 Kl. 03-04;1.59471;1.59471;0.18890;0.15112;1.59471
2022-01-21 Kl. 04-05;1.59833;1.59833;0.19276;0.15421;1.59833
2022-01-21 Kl. 05-06;1.63509;1.63509;0.19426;0.15541;1.63509
2022-01-21 Kl. 06-07;1.65215;1.65215;0.19963;0.15970;1.65215
2022-01-21 Kl. 07-08;1.78063;1.76405;0.19825;0.15860;1.78063
2022-01-21 Kl. 08-09;1.80044;1.80044;0.21283;0.17026;1.80044
2022-01-21 Kl. 09-10;1.79783;1.79783;0.21731;0.17385;1.79783
2022-01-21 Kl. 10-11;1.79620;1.79620;0.22230;0.17784;1.79620
2022-01-21 Kl. 11-12;1.77789;1.77789;0.23015;0.18412;1.77789
2022-01-21 Kl. 12-13;1.76144;1.76144;0.23675;0.18940;1.76144
2022-01-21 Kl. 13-14;1.80019;1.80019;0.24423;0.19538;1.80019
2022-01-21 Kl. 14-15;1.77838;1.77838;0.24859;0.19887;1.77838
2022-01-21 Kl. 15-16;1.79134;1.79134;0.24896;0.19917;1.79134
2022-01-21 Kl. 16-17;1.81539;1.81539;0.25233;0.20186;1.81539
2022-01-21 Kl. 17-18;1.84841;1.84841;0.25856;0.20685;1.84841
2022-01-21 Kl. 18-19;1.83084;1.83084;0.27813;0.22250;1.83084
2022-01-21 Kl. 19-20;1.77328;1.76056;0.27301;0.21841;1.77328
2022-01-21 Kl. 20-21;1.70436;1.70436;0.26055;0.20844;1.70436
2022-01-21 Kl. 21-22;1.67196;1.67196;0.22616;0.18093;1.67196
2022-01-21 Kl. 22-23;1.66461;1.66461;0.22055;0.17644;1.66461
2022-01-21 Kl. 23-00;1.58973;1.58973;0.21669;0.17335;1.58973
2022-01-22 Kl. 00-01;1.59918;1.59918;0.20965;0.16772;1.59918
2022-01-22 Kl. 01-02;1.55666;1.55666;0.18795;0.15036;1.55666
2022-01-22 Kl. 02-03;1.55265;1.55265;0.18456;0.14765;1.55265
2022-01-22 Kl. 03-04;1.57610;1.57610;0.18645;0.14916;1.57610
2022-01-22 Kl. 04-05;1.59905;1.59905;0.18508;0.14806;1.59905
2022-01-22 Kl. 05-06;1.61096;1.61096;0.18431;0.14745;1.61096
2022-01-22 Kl. 06-07;1.62388;1.62388;0.18520;0.14816;1.62388
2022-01-22 Kl. 07-08;1.72330;1.72330;0.18608;0.14886;1.72330
2022-01-22 Kl. 08-09;1.78901;1.78901;0.18381;0.14705;1.78901
2022-01-22 Kl. 09-10;1.80218;1.80218;0.18633;0.14906;1.80218
2022-01-22 Kl. 10-11;1.82299;1.82299;0.18770;0.15016;1.82299
2022-01-22 Kl. 11-12;1.82550;1.82550;0.18720;0.14976;1.82550
2022-01-22 Kl. 12-13;1.82424;1.82424;0.18695;0.14956;1.82424
2022-01-22 Kl. 13-14;1.82236;1.82236;0.18620;0.14896;1.82236
2022-01-22 Kl. 14-15;1.81571;1.81571;0.18570;0.14856;1.81571
2022-01-22 Kl. 15-16;1.82060;1.82060;0.18533;0.14826;1.82060
2022-01-22 Kl. 16-17;1.83904;1.83904;0.18231;0.14585;1.83904
2022-01-22 Kl. 17-18;1.87051;1.87051;0.18043;0.14434;1.87051
2022-01-22 Kl. 18-19;1.86725;1.86725;0.17730;0.14184;1.86725
2022-01-22 Kl. 19-20;1.83051;1.83051;0.17304;0.13843;1.83051
2022-01-22 Kl. 20-21;1.80155;1.80155;0.17341;0.13873;1.80155
2022-01-22 Kl. 21-22;1.77434;1.77434;0.16878;0.13502;1.77434
2022-01-22 Kl. 22-23;1.73635;1.73635;0.16489;0.13191;1.73635
2022-01-22 Kl. 23-00;1.68833;1.68833;0.15585;0.12468;1.68833
2022-01-23 Kl. 00-01;1.66134;1.66134;0.15674;0.12539;1.66134
2022-01-23 Kl. 01-02;1.65781;1.65781;0.15358;0.12286;1.65781
2022-01-23 Kl. 02-03;1.65819;1.65819;0.15308;0.12246;1.65819
2022-01-23 Kl. 03-04;1.65718;1.65718;0.15283;0.12226;1.65718
2022-01-23 Kl. 04-05;1.65655;1.65655;0.15231;0.12185;1.65655
2022-01-23 Kl. 05-06;1.66374;1.66374;0.15018;0.12014;1.66374
2022-01-23 Kl. 06-07;1.66424;1.66424;0.15270;0.12216;1.66424
2022-01-23 Kl. 07-08;1.67523;1.67523;0.15484;0.12387;1.67523
2022-01-23 Kl. 08-09;1.68419;1.68419;0.15496;0.12397;1.68419
2022-01-23 Kl. 09-10;1.74046;1.74046;0.15231;0.12185;1.74046
2022-01-23 Kl. 10-11;1.76760;1.76760;0.15396;0.12317;1.76760
2022-01-23 Kl. 11-12;1.77466;1.77466;0.15459;0.12367;1.77466
2022-01-23 Kl. 12-13;1.77769;1.77769;0.15005;0.12004;1.77769
2022-01-23 Kl. 13-14;1.76621;1.76621;0.15018;0.12014;1.76621
2022-01-23 Kl. 14-15;1.75978;1.75978;0.15005;0.12004;1.75978
2022-01-23 Kl. 15-16;1.76431;1.76431;0.15118;0.12094;1.76431
2022-01-23 Kl. 16-17;1.79789;1.79789;0.15231;0.12185;1.79789
2022-01-23 Kl. 17-18;1.82375;1.82375;0.15509;0.12407;1.82375
2022-01-23 Kl. 18-19;1.80419;1.80419;0.15521;0.12417;1.80419
2022-01-23 Kl. 19-20;1.76570;1.76570;0.15535;0.12428;1.76570
2022-01-23 Kl. 20-21;1.70525;1.70525;0.15761;0.12609;1.70525
2022-01-23 Kl. 21-22;1.67951;1.67951;0.15585;0.12468;1.67951
2022-01-23 Kl. 22-23;1.66941;1.66941;0.15370;0.12296;1.66941
2022-01-23 Kl. 23-00;1.65693;1.65693;0.14714;0.11771;1.65693
2022-01-24 Kl. 00-01;1.66450;1.66450;0.15434;0.12347;1.66450
2022-01-24 Kl. 01-02;1.64481;1.64481;0.14726;0.11781;1.64481
2022-01-24 Kl. 02-03;1.63421;1.63421;0.13958;0.11166;1.63421
2022-01-24 Kl. 03-04;1.63068;1.63068;0.13263;0.10610;1.63068
2022-01-24 Kl. 04-05;1.62991;1.62991;0.13906;0.11125;1.62991
2022-01-24 Kl. 05-06;1.65175;1.65175;0.13995;0.11196;1.65175
2022-01-24 Kl. 06-07;1.67686;1.67686;0.14941;0.11953;1.67686
2022-01-24 Kl. 07-08;1.71056;1.71056;0.15623;0.12498;1.71056
2022-01-24 Kl. 08-09;1.72305;1.72305;0.15964;0.12771;1.72305
2022-01-24 Kl. 09-10;1.72545;1.72545;0.15964;0.12771;1.72545
2022-01-24 Kl. 10-11;1.72431;1.72431;0.16090;0.12872;1.72431
2022-01-24 Kl. 11-12;1.72053;1.72053;0.16330;0.13064;1.72053
2022-01-24 Kl. 12-13;1.71851;1.71851;0.16393;0.13114;1.71851
2022-01-24 Kl. 13-14;1.71295;1.71295;0.16494;0.13195;1.71295
2022-01-24 Kl. 14-15;1.71636;1.71636;0.16846;0.13477;1.71636
2022-01-24 Kl. 15-16;1.71245;1.71245;0.16771;0.13417;1.71245
2022-01-24 Kl. 16-17;1.72268;1.72268;0.16746;0.13397;1.72268
2022-01-24 Kl. 17-18;1.72721;1.72721;0.16595;0.13276;1.72721
2022-01-24 Kl. 18-19;1.72103;1.72103;0.16556;0.13245;1.72103
2022-01-24 Kl. 19-20;1.71750;1.71750;0.16531;0.13225;1.71750
2022-01-24 Kl. 20-21;1.69895;1.69895;0.16860;0.13488;1.69895
2022-01-24 Kl. 21-22;1.70564;1.70564;0.16986;0.13589;1.70564
2022-01-24 Kl. 22-23;1.68608;1.68608;0.16115;0.12892;1.68608
2022-01-24 Kl. 23-00;1.66715;1.66715;0.14614;0.11691;1.66715
2022-01-25 Kl. 00-01;1.64910;1.64910;0.16046;0.12837;1.64910
2022-01-25 Kl. 01-02;1.63833;1.63833;0.16375;0.13100;1.63833
2022-01-25 Kl. 02-03;1.64010;1.64010;0.16833;0.13466;1.64010
2022-01-25 Kl. 03-04;1.64733;1.64733;0.17453;0.13962;1.64733
2022-01-25 Kl. 04-05;1.66304;1.66304;0.17568;0.14054;1.66304
2022-01-25 Kl. 05-06;1.69916;1.69916;0.16794;0.13435;1.69916
2022-01-25 Kl. 06-07;1.74415;1.74415;0.16680;0.13344;1.74415
2022-01-25 Kl. 07-08;1.88725;1.88725;0.18404;0.14723;1.88725
2022-01-25 Kl. 08-09;2.09740;2.09740;0.19025;0.15220;2.09740
2022-01-25 Kl. 09-10;2.32554;2.32554;0.19469;0.15575;2.32554
2022-01-25 Kl. 10-11;2.44278;2.44278;0.20039;0.16031;2.44278
2022-01-25 Kl. 11-12;2.21476;2.21476;0.19228;0.15382;2.21476
2022-01-25 Kl. 12-13;2.21451;2.21451;0.18606;0.14885;2.21451
2022-01-25 Kl. 13-14;2.18574;2.18574;0.18429;0.14743;2.18574
2022-01-25 Kl. 14-15;2.17965;2.17965;0.18569;0.14855;2.17965
2022-01-25 Kl. 15-16;2.12389;2.12389;0.18746;0.14997;2.12389
2022-01-25 Kl. 16-17;2.22161;2.22161;0.18873;0.15098;2.22161
2022-01-25 Kl. 17-18;2.20425;2.20425;0.18860;0.15088;2.20425
2022-01-25 Kl. 18-19;2.11996;2.11996;0.18733;0.14986;2.11996
2022-01-25 Kl. 19-20;2.00056;2.00056;0.18606;0.14885;2.00056
2022-01-25 Kl. 20-21;1.88130;1.88130;0.18543;0.14834;1.88130
2022-01-25 Kl. 21-22;1.83756;1.83756;0.17605;0.14084;1.83756
2022-01-25 Kl. 22-23;1.78180;1.78180;0.17923;0.14338;1.78180
2022-01-25 Kl. 23-00;1.70005;1.70005;0.16579;0.13263;1.70005
2022-01-26 Kl. 00-01;1.69344;1.69344;0.18193;0.14554;1.69344
2022-01-26 Kl. 01-02;1.66788;1.66788;0.17696;0.14157;1.66788
2022-01-26 Kl. 02-03;1.63658;1.63658;0.17328;0.13862;1.63658
2022-01-26 Kl. 03-04;1.60274;1.60274;0.17111;0.13689;1.60274
2022-01-26 Kl. 04-05;1.60044;1.60044;0.17124;0.13699;1.60044
2022-01-26 Kl. 05-06;1.62220;1.62220;0.17544;0.14035;1.62220
2022-01-26 Kl. 06-07;1.64688;1.64688;0.17748;0.14198;1.64688
2022-01-26 Kl. 07-08;1.68759;1.68759;0.18753;0.15002;1.68759
2022-01-26 Kl. 08-09;1.71570;1.71570;0.19134;0.15307;1.71570
2022-01-26 Kl. 09-10;1.69395;1.69395;0.20038;0.16030;1.69395
2022-01-26 Kl. 10-11;1.67881;1.67881;0.20215;0.16172;1.67881
2022-01-26 Kl. 11-12;1.66928;1.66928;0.19974;0.15979;1.66928
2022-01-26 Kl. 12-13;1.64103;1.64103;0.19834;0.15867;1.64103
2022-01-26 Kl. 13-14;1.62754;1.62754;0.19910;0.15928;1.62754
2022-01-26 Kl. 14-15;1.62754;1.62754;0.19999;0.15999;1.62754
2022-01-26 Kl. 15-16;1.62881;1.62881;0.20025;0.16020;1.62881
2022-01-26 Kl. 16-17;1.66596;1.66596;0.20013;0.16010;1.66596
2022-01-26 Kl. 17-18;1.70871;1.70871;0.19935;0.15948;1.70871
2022-01-26 Kl. 18-19;1.70171;1.70171;0.19809;0.15847;1.70171
2022-01-26 Kl. 19-20;1.67513;1.67513;0.19733;0.15786;1.67513
2022-01-26 Kl. 20-21;1.66788;1.66788;0.19210;0.15368;1.66788
2022-01-26 Kl. 21-22;1.67105;1.67105;0.19198;0.15358;1.67105
2022-01-26 Kl. 22-23;1.64866;1.64866;0.19516;0.15613;1.64866
2022-01-26 Kl. 23-00;1.60630;1.60630;0.19630;0.15704;1.60630
2022-01-27 Kl. 00-01;1.58401;1.58401;0.18788;0.15030;1.58401
2022-01-27 Kl. 01-02;1.51718;1.51718;0.18913;0.15130;1.51718
2022-01-27 Kl. 02-03;1.45835;1.45835;0.19226;0.15381;1.45835
2022-01-27 Kl. 03-04;1.44004;1.44004;0.19578;0.15662;1.44004
2022-01-27 Kl. 04-05;1.44166;1.44166;0.20155;0.16124;1.44166
2022-01-27 Kl. 05-06;1.47303;1.47303;0.20744;0.16595;1.47303
2022-01-27 Kl. 06-07;1.53573;1.53573;0.23203;0.18562;1.53573
2022-01-27 Kl. 07-08;1.60709;1.60709;0.59373;0.47498;1.60709
2022-01-27 Kl. 08-09;1.67996;1.67996;0.84481;0.67585;1.67996
2022-01-27 Kl. 09-10;1.66691;1.66691;0.84268;0.67414;1.66691
2022-01-27 Kl. 10-11;1.66629;1.66629;0.74623;0.59698;1.66629
2022-01-27 Kl. 11-12;1.65413;1.65413;0.67386;0.53909;1.65413
2022-01-27 Kl. 12-13;1.63381;1.63381;0.61179;0.48943;1.63381
2022-01-27 Kl. 13-14;1.65024;1.65024;0.37575;0.30060;1.65024
2022-01-27 Kl. 14-15;1.66616;1.66616;0.30389;0.24311;1.66616
2022-01-27 Kl. 15-16;1.66616;1.66616;0.31229;0.24983;1.66616
2022-01-27 Kl. 16-17;1.67206;1.67206;0.20569;0.16455;1.67206
2022-01-27 Kl. 17-18;1.66140;1.66140;0.18950;0.15160;1.66140
2022-01-27 Kl. 18-19;1.61023;1.61023;0.18863;0.15090;1.61023
2022-01-27 Kl. 19-20;1.56094;1.56094;0.18738;0.14990;1.56094
2022-01-27 Kl. 20-21;1.55630;1.55630;0.18775;0.15020;1.55630
2022-01-27 Kl. 21-22;1.57800;1.57800;0.18700;0.14960;1.57800
2022-01-27 Kl. 22-23;1.54476;1.54476;0.18586;0.14869;1.54476
2022-01-27 Kl. 23-00;1.52394;1.52394;0.16341;0.13073;1.52394
2022-01-28 Kl. 00-01;1.52405;1.52405;0.17231;0.13785;1.52405
2022-01-28 Kl. 01-02;1.50741;1.50741;0.16219;0.12975;1.50741
2022-01-28 Kl. 02-03;1.50654;1.50654;0.14943;0.11954;1.50654
2022-01-28 Kl. 03-04;1.51366;1.51366;0.14943;0.11954;1.51366
2022-01-28 Kl. 04-05;1.52029;1.52029;0.15856;0.12685;1.52029
2022-01-28 Kl. 05-06;1.60483;1.60483;0.16944;0.13555;1.60483
2022-01-28 Kl. 06-07;1.63884;1.63884;0.18531;0.14825;1.63884
2022-01-28 Kl. 07-08;1.71061;1.71061;0.19433;0.15546;1.71061
2022-01-28 Kl. 08-09;1.78139;1.78139;0.19169;0.15335;1.78139
2022-01-28 Kl. 09-10;1.78276;1.78276;0.19395;0.15516;1.78276
2022-01-28 Kl. 10-11;1.79264;1.79264;0.19608;0.15686;1.79264
2022-01-28 Kl. 11-12;1.79801;1.79801;0.19945;0.15956;1.79801
2022-01-28 Kl. 12-13;1.79114;1.79114;0.21008;0.16806;1.79114
2022-01-28 Kl. 13-14;1.78164;1.78164;0.21233;0.16986;1.78164
2022-01-28 Kl. 14-15;1.77901;1.77901;0.21558;0.17246;1.77901
2022-01-28 Kl. 15-16;1.78989;1.78989;0.21258;0.17006;1.78989
2022-01-28 Kl. 16-17;1.86091;1.86091;0.21658;0.17326;1.86091
2022-01-28 Kl. 17-18;1.87780;1.87780;0.21833;0.17466;1.87780
2022-01-28 Kl. 18-19;1.84404;1.84404;0.20920;0.16736;1.84404
2022-01-28 Kl. 19-20;1.77651;1.77651;0.21208;0.16966;1.77651
2022-01-28 Kl. 20-21;1.71211;1.71211;0.21095;0.16876;1.71211
2022-01-28 Kl. 21-22;1.70511;1.70511;0.20045;0.16036;1.70511
2022-01-28 Kl. 22-23;1.65359;1.65359;0.19181;0.15345;1.65359
2022-01-28 Kl. 23-00;1.56006;1.56006;0.18719;0.14975;1.56006
2022-01-29 Kl. 00-01;1.57941;1.57941;0.18154;0.14523;1.57941
2022-01-29 Kl. 01-02;1.49323;1.49323;0.17890;0.14312;1.49323
2022-01-29 Kl. 02-03;1.36776;1.36776;0.17640;0.14112;1.36776
2022-01-29 Kl. 03-04;1.00431;1.00431;0.17551;0.14041;1.00431
2022-01-29 Kl. 04-05;0.56909;0.56909;0.17351;0.13881;0.56909
2022-01-29 Kl. 05-06;0.58778;0.58778;0.17075;0.13660;0.58778
2022-01-29 Kl. 06-07;0.86229;0.86229;0.17376;0.13901;0.86229
