Dato/klokkeslett;NO1;NO2;NO3;NO4;NO5
2024-09-16 Kl. 01-02;0.10163;0.67664;0.19000;0.21233;0.10163
2024-09-16 Kl. 02-03;0.10929;0.67075;0.18898;0.21233;0.10929
2024-09-16 Kl. 03-04;0.12976;0.66280;0.18898;0.21245;0.12976
2024-09-16 Kl. 04-05;0.14699;0.66693;0.18941;0.21268;0.14699
2024-09-16 Kl. 05-06;0.17940;0.68489;0.19339;0.21327;0.17940
2024-09-16 Kl. 06-07;0.20503;0.70506;0.26778;0.21422;0.20503
2024-09-16 Kl. 07-08;0.75235;0.75235;0.29134;0.23307;0.29134
2024-09-16 Kl. 08-09;1.83329;1.83329;0.30533;0.24426;0.30533
2024-09-16 Kl. 09-10;1.26565;1.26565;0.30650;0.24520;0.20591
2024-09-16 Kl. 10-11;0.73791;0.73791;0.30843;0.24674;0.20930
2024-09-16 Kl. 11-12;0.59063;0.59063;0.30504;0.24403;0.20459
2024-09-16 Kl. 12-13;0.62318;0.62318;0.29944;0.23955;0.20561
2024-09-16 Kl. 13-14;0.59121;0.59121;0.31269;0.25015;0.20487
2024-09-16 Kl. 14-15;0.61640;0.61640;0.30798;0.24638;0.20473
2024-09-16 Kl. 15-16;0.63275;0.63275;0.30194;0.24155;0.20370
2024-09-16 Kl. 16-17;0.63408;0.63408;0.29575;0.23660;0.20090
2024-09-16 Kl. 17-18;0.67370;0.67370;0.29266;0.23413;0.20208
2024-09-16 Kl. 18-19;0.67709;0.67709;0.28088;0.22470;0.20090
2024-09-16 Kl. 19-20;0.67060;0.67060;0.27838;0.22270;0.19973
2024-09-16 Kl. 20-21;0.64865;0.64865;0.27705;0.22164;0.19958
2024-09-16 Kl. 21-22;0.35201;0.54791;0.27896;0.22317;0.20179
2024-09-16 Kl. 22-23;0.26821;0.52891;0.26821;0.21457;0.19914
2024-09-16 Kl. 23-00;0.20650;0.51639;0.20650;0.16520;0.19575
2024-09-17 Kl. 00-01;0.23521;0.58238;0.23521;0.18817;0.22314
2024-09-17 Kl. 01-02;0.22299;0.56779;0.22299;0.17839;0.22299
2024-09-17 Kl. 02-03;0.21651;0.56794;0.21651;0.17321;0.21651
2024-09-17 Kl. 03-04;0.20518;0.56853;0.20518;0.16414;0.20518
2024-09-17 Kl. 04-05;0.21032;0.57869;0.21032;0.16826;0.21032
2024-09-17 Kl. 05-06;0.23065;0.60668;0.23065;0.18452;0.22329
2024-09-17 Kl. 06-07;0.30886;0.63274;0.27160;0.21728;0.22446
2024-09-17 Kl. 07-08;0.74600;0.74600;0.27440;0.21952;0.23330
2024-09-17 Kl. 08-09;0.77266;0.77266;0.27690;0.22152;0.27690
2024-09-17 Kl. 09-10;0.74276;0.74276;0.28470;0.22776;0.28470
2024-09-17 Kl. 10-11;0.29045;0.67045;0.29045;0.23236;0.29045
2024-09-17 Kl. 11-12;0.27675;0.73525;0.27675;0.22140;0.27675
2024-09-17 Kl. 12-13;0.27380;0.66323;0.27380;0.21904;0.27380
2024-09-17 Kl. 13-14;0.26909;0.59739;0.26909;0.21527;0.26909
2024-09-17 Kl. 14-15;0.26909;0.39311;0.26909;0.21527;0.23006
2024-09-17 Kl. 15-16;0.26939;0.60918;0.26939;0.21551;0.22402
2024-09-17 Kl. 16-17;0.65026;0.65026;0.27823;0.22258;0.22019
2024-09-17 Kl. 17-18;0.75529;0.75529;0.27573;0.22058;0.22535
2024-09-17 Kl. 18-19;0.78430;0.78430;0.27499;0.21999;0.23021
2024-09-17 Kl. 19-20;0.75838;0.75838;0.27160;0.21728;0.22461
2024-09-17 Kl. 20-21;0.77060;0.77060;0.26703;0.21362;0.21975
2024-09-17 Kl. 21-22;0.73496;0.73496;0.24817;0.19854;0.22138
2024-09-17 Kl. 22-23;0.26409;0.60991;0.21695;0.17356;0.21695
2024-09-17 Kl. 23-00;0.17851;0.58223;0.17851;0.14281;0.17851
2024-09-18 Kl. 00-01;0.16720;0.60924;0.16720;0.13376;0.16720
2024-09-18 Kl. 01-02;0.14804;0.60364;0.14804;0.11843;0.14804
2024-09-18 Kl. 02-03;0.11825;0.60334;0.11825;0.09460;0.11825
2024-09-18 Kl. 03-04;0.10365;0.60364;0.10365;0.08292;0.10365
2024-09-18 Kl. 04-05;0.10380;0.60821;0.10380;0.08304;0.10380
2024-09-18 Kl. 05-06;0.15526;0.57813;0.15526;0.12421;0.15526
2024-09-18 Kl. 06-07;0.26408;0.61028;0.16661;0.13329;0.26408
2024-09-18 Kl. 07-08;0.72866;0.72866;0.18430;0.14744;0.29474
2024-09-18 Kl. 08-09;0.78720;0.78720;0.19360;0.15488;0.29253
2024-09-18 Kl. 09-10;0.70891;0.70891;0.23856;0.19085;0.28944
2024-09-18 Kl. 10-11;0.62811;0.62811;0.24004;0.19203;0.29120
2024-09-18 Kl. 11-12;0.29474;0.51561;0.26054;0.20843;0.29474
2024-09-18 Kl. 12-13;0.19153;0.36743;0.19153;0.15322;0.19153
2024-09-18 Kl. 13-14;0.17723;0.17723;0.18534;0.14827;0.17723
2024-09-18 Kl. 14-15;0.18696;0.18696;0.19183;0.15346;0.18696
2024-09-18 Kl. 15-16;0.21925;0.38866;0.21925;0.17540;0.21925
2024-09-18 Kl. 16-17;0.28855;0.53345;0.28855;0.23084;0.28855
2024-09-18 Kl. 17-18;0.62045;0.62045;0.29489;0.23214;0.29489
2024-09-18 Kl. 18-19;0.70493;0.70493;0.30168;0.23202;0.30168
2024-09-18 Kl. 19-20;0.73619;0.73619;0.28929;0.23143;0.29474
2024-09-18 Kl. 20-21;0.72646;0.72646;0.28560;0.22848;0.28988
2024-09-18 Kl. 21-22;0.28428;0.64801;0.28383;0.22706;0.28428
2024-09-18 Kl. 22-23;0.27306;0.61764;0.27306;0.21845;0.27306
2024-09-18 Kl. 23-00;0.22146;0.57061;0.22146;0.17717;0.22146
2024-09-19 Kl. 00-01;0.23591;0.57183;0.23591;0.18873;0.23591
2024-09-19 Kl. 01-02;0.22001;0.55930;0.22001;0.17601;0.22001
2024-09-19 Kl. 02-03;0.19954;0.55843;0.19954;0.15963;0.19954
2024-09-19 Kl. 03-04;0.18968;0.55150;0.18968;0.15174;0.18968
2024-09-19 Kl. 04-05;0.18894;0.55489;0.18894;0.15115;0.18894
2024-09-19 Kl. 05-06;0.19969;0.53044;0.19969;0.15975;0.19969
2024-09-19 Kl. 06-07;0.25580;0.57211;0.25580;0.20464;0.25580
2024-09-19 Kl. 07-08;0.42589;0.60304;0.26905;0.21524;0.34150
2024-09-19 Kl. 08-09;0.43030;0.60554;0.31779;0.21653;0.34194
2024-09-19 Kl. 09-10;0.29438;0.60466;0.29438;0.21653;0.29438
2024-09-19 Kl. 10-11;0.26934;0.60363;0.26934;0.21547;0.26934
2024-09-19 Kl. 11-12;0.26419;0.53678;0.26419;0.21135;0.26419
2024-09-19 Kl. 12-13;0.20323;0.44046;0.20323;0.16258;0.20323
2024-09-19 Kl. 13-14;0.18114;0.23150;0.18114;0.14491;0.18114
2024-09-19 Kl. 14-15;0.18453;0.24903;0.18453;0.14762;0.18453
2024-09-19 Kl. 15-16;0.20823;0.44061;0.20823;0.16658;0.20823
2024-09-19 Kl. 16-17;0.26508;0.55003;0.26508;0.21206;0.26508
2024-09-19 Kl. 17-18;0.27479;0.60260;0.26964;0.21571;0.27479
2024-09-19 Kl. 18-19;0.28466;0.60289;0.26551;0.21241;0.28466
2024-09-19 Kl. 19-20;0.29129;0.60245;0.26213;0.20970;0.29129
2024-09-19 Kl. 20-21;0.25756;0.60363;0.25756;0.20605;0.25756
2024-09-19 Kl. 21-22;0.25388;0.60230;0.25388;0.20310;0.25388
2024-09-19 Kl. 22-23;0.22045;0.60304;0.25506;0.20405;0.22045
2024-09-19 Kl. 23-00;0.19999;0.59081;0.24976;0.19981;0.19999
2024-09-20 Kl. 00-01;0.18210;0.56353;0.18210;0.14568;0.18210
2024-09-20 Kl. 01-02;0.16750;0.55404;0.17714;0.14171;0.16750
2024-09-20 Kl. 02-03;0.16399;0.55273;0.17524;0.14019;0.16399
2024-09-20 Kl. 03-04;0.17378;0.54776;0.17714;0.14171;0.17378
2024-09-20 Kl. 04-05;0.18984;0.54615;0.18984;0.15187;0.18984
2024-09-20 Kl. 05-06;0.23072;0.52556;0.23072;0.18458;0.23072
2024-09-20 Kl. 06-07;0.25219;0.55447;0.25219;0.20175;0.25219
2024-09-20 Kl. 07-08;0.28811;0.59741;0.28811;0.20935;0.28811
2024-09-20 Kl. 08-09;0.36887;0.59799;0.36887;0.21285;0.29191
2024-09-20 Kl. 09-10;0.34843;0.59814;0.34843;0.21496;0.29206
2024-09-20 Kl. 10-11;0.27979;0.49110;0.27979;0.21274;0.27979
2024-09-20 Kl. 11-12;0.25848;0.38319;0.25848;0.20678;0.25848
2024-09-20 Kl. 12-13;0.22255;0.31689;0.24884;0.19907;0.22255
2024-09-20 Kl. 13-14;0.17188;0.17188;0.24854;0.19883;0.17188
2024-09-20 Kl. 14-15;0.17406;0.25861;0.24591;0.19673;0.17406
2024-09-20 Kl. 15-16;0.20356;0.36698;0.23964;0.19171;0.20356
2024-09-20 Kl. 16-17;0.25439;0.43780;0.25439;0.20351;0.25439
2024-09-20 Kl. 17-18;0.25730;0.64851;0.25730;0.20584;0.25730
2024-09-20 Kl. 18-19;0.25876;0.67611;0.25876;0.20701;0.25876
2024-09-20 Kl. 19-20;0.25395;0.68371;0.25395;0.20316;0.25395
2024-09-20 Kl. 20-21;0.24606;0.68649;0.24606;0.19685;0.24606
2024-09-20 Kl. 21-22;0.21949;0.67860;0.21949;0.17559;0.21949
2024-09-20 Kl. 22-23;0.19744;0.67845;0.20094;0.16075;0.19744
2024-09-20 Kl. 23-00;0.16750;0.67056;0.17743;0.14194;0.16750
2024-09-21 Kl. 00-01;0.11063;0.64669;0.20861;0.16689;0.11063
2024-09-21 Kl. 01-02;0.07258;0.62715;0.19524;0.15619;0.07258
2024-09-21 Kl. 02-03;0.06846;0.62833;0.18819;0.15055;0.06846
2024-09-21 Kl. 03-04;0.06538;0.64963;0.18966;0.15173;0.06538
2024-09-21 Kl. 04-05;0.06376;0.65389;0.18863;0.15090;0.06376
2024-09-21 Kl. 05-06;0.06420;0.65565;0.20141;0.16113;0.06420
2024-09-21 Kl. 06-07;0.14705;0.65271;0.21038;0.16830;0.14705
2024-09-21 Kl. 07-08;0.14705;0.64771;0.21273;0.17018;0.14705
2024-09-21 Kl. 08-09;0.18408;0.63699;0.22065;0.17652;0.18408
2024-09-21 Kl. 09-10;0.20494;0.52593;0.22433;0.17946;0.20494
2024-09-21 Kl. 10-11;0.22036;0.33833;0.22506;0.18005;0.22036
2024-09-21 Kl. 11-12;0.14911;0.29279;0.22374;0.17899;0.14911
2024-09-21 Kl. 12-13;0.07404;0.07404;0.22345;0.17876;0.07404
2024-09-21 Kl. 13-14;0.06288;0.06288;0.22065;0.17652;0.06288
2024-09-21 Kl. 14-15;0.14705;0.28236;0.22139;0.17711;0.14705
2024-09-21 Kl. 15-16;0.14705;0.37946;0.22389;0.17911;0.14705
2024-09-21 Kl. 16-17;0.23094;0.58161;0.23094;0.18475;0.23094
2024-09-21 Kl. 17-18;0.24680;0.65829;0.24680;0.19744;0.24680
2024-09-21 Kl. 18-19;0.24930;0.67034;0.24930;0.19944;0.24930
2024-09-21 Kl. 19-20;0.25019;0.67136;0.25019;0.20015;0.25019
2024-09-21 Kl. 20-21;0.24695;0.66829;0.24695;0.19756;0.24695
2024-09-21 Kl. 21-22;0.23931;0.66490;0.23931;0.19145;0.23931
2024-09-21 Kl. 22-23;0.23079;0.66020;0.23079;0.18463;0.23079
2024-09-21 Kl. 23-00;0.21963;0.65389;0.22169;0.17735;0.21963
2024-09-22 Kl. 00-01;0.22750;0.64481;0.22750;0.18200;0.22750
2024-09-22 Kl. 01-02;0.22765;0.59528;0.22765;0.18212;0.22765
2024-09-22 Kl. 02-03;0.22706;0.64481;0.22706;0.18165;0.22706
2024-09-22 Kl. 03-04;0.22619;0.61295;0.22619;0.18095;0.22619
2024-09-22 Kl. 04-05;0.22634;0.61616;0.22634;0.18107;0.22634
2024-09-22 Kl. 05-06;0.22868;0.65650;0.22868;0.18294;0.22868
2024-09-22 Kl. 06-07;0.22516;0.67213;0.22516;0.18013;0.22516
2024-09-22 Kl. 07-08;0.23130;0.67315;0.23130;0.18504;0.23130
2024-09-22 Kl. 08-09;0.23860;0.60886;0.23860;0.19088;0.23860
2024-09-22 Kl. 09-10;0.24519;0.59556;0.24519;0.19615;0.24519
2024-09-22 Kl. 10-11;0.24781;0.42446;0.24781;0.19825;0.24781
2024-09-22 Kl. 11-12;0.21435;0.34775;0.22634;0.18107;0.21435
2024-09-22 Kl. 12-13;0.15970;0.17593;0.22385;0.17908;0.15970
2024-09-22 Kl. 13-14;0.11689;0.11689;0.22429;0.17943;0.11689
2024-09-22 Kl. 14-15;0.15868;0.29121;0.22444;0.17955;0.15868
2024-09-22 Kl. 15-16;0.22298;0.44405;0.22488;0.17990;0.22298
2024-09-22 Kl. 16-17;0.25131;0.57190;0.25131;0.20105;0.25131
2024-09-22 Kl. 17-18;0.25775;0.68324;0.25775;0.20620;0.25775
2024-09-22 Kl. 18-19;0.26053;0.68031;0.26053;0.20842;0.26053
2024-09-22 Kl. 19-20;0.27250;0.68104;0.27250;0.21800;0.27250
2024-09-22 Kl. 20-21;0.26608;0.68149;0.26608;0.21286;0.26608
2024-09-22 Kl. 21-22;0.25249;0.68206;0.25249;0.20199;0.25249
2024-09-22 Kl. 22-23;0.24416;0.68002;0.24416;0.19533;0.24416
2024-09-22 Kl. 23-00;0.23613;0.67739;0.23613;0.18890;0.23613
2024-09-23 Kl. 00-01;0.23174;0.65036;0.23174;0.18539;0.23174
2024-09-23 Kl. 01-02;0.22809;0.64963;0.22809;0.18247;0.22809
2024-09-23 Kl. 02-03;0.22735;0.64875;0.22735;0.18188;0.22735
2024-09-23 Kl. 03-04;0.22575;0.64846;0.22575;0.18060;0.22575
2024-09-23 Kl. 04-05;0.22765;0.64919;0.22765;0.18212;0.22765
2024-09-23 Kl. 05-06;0.23261;0.64510;0.23261;0.18609;0.23261
2024-09-23 Kl. 06-07;0.25074;0.56605;0.25074;0.20059;0.25074
2024-09-23 Kl. 07-08;0.29325;0.54063;0.29325;0.20690;0.29325
2024-09-23 Kl. 08-09;0.61105;0.64481;0.61105;0.20503;0.61105
2024-09-23 Kl. 09-10;0.59908;0.64525;0.59908;0.20561;0.59908
2024-09-23 Kl. 10-11;0.32087;0.64466;0.32087;0.20444;0.32087
2024-09-23 Kl. 11-12;0.28069;0.63691;0.28069;0.20550;0.28069
2024-09-23 Kl. 12-13;0.27016;0.64466;0.27016;0.20222;0.27016
2024-09-23 Kl. 13-14;0.26783;0.64481;0.24737;0.19790;0.26783
2024-09-23 Kl. 14-15;0.26651;0.64364;0.24694;0.19755;0.26651
2024-09-23 Kl. 15-16;0.25146;0.63604;0.25146;0.20117;0.25146
2024-09-23 Kl. 16-17;0.26754;0.58418;0.26754;0.20234;0.26754
2024-09-23 Kl. 17-18;0.28639;0.58431;0.28639;0.20035;0.28639
2024-09-23 Kl. 18-19;0.29676;0.64364;0.29676;0.20035;0.29676
2024-09-23 Kl. 19-20;0.27645;0.64349;0.27645;0.20070;0.27645
2024-09-23 Kl. 20-21;0.25863;0.64291;0.24196;0.19357;0.25863
2024-09-23 Kl. 21-22;0.26068;0.58431;0.23028;0.18422;0.26068
2024-09-23 Kl. 22-23;0.25030;0.58373;0.22779;0.18223;0.25030
2024-09-23 Kl. 23-00;0.24416;0.58154;0.22385;0.17908;0.24416
2024-09-24 Kl. 00-01;0.23515;0.58386;0.23515;0.18812;0.23515
2024-09-24 Kl. 01-02;0.22711;0.58371;0.22930;0.18344;0.22711
2024-09-24 Kl. 02-03;0.22463;0.58343;0.22755;0.18204;0.22463
2024-09-24 Kl. 03-04;0.22303;0.58328;0.22683;0.18146;0.22303
2024-09-24 Kl. 04-05;0.22303;0.58313;0.22989;0.18391;0.22303
2024-09-24 Kl. 05-06;0.23266;0.58371;0.23266;0.18613;0.23266
2024-09-24 Kl. 06-07;0.24743;0.60403;0.24743;0.19794;0.24743
2024-09-24 Kl. 07-08;0.30414;0.65723;0.30414;0.19946;0.30414
2024-09-24 Kl. 08-09;0.37735;0.67636;0.37735;0.20881;0.37735
2024-09-24 Kl. 09-10;0.36551;0.67608;0.36551;0.21022;0.36551
2024-09-24 Kl. 10-11;0.29390;0.67461;0.29390;0.20613;0.29390
2024-09-24 Kl. 11-12;0.28381;0.67271;0.28381;0.21139;0.28381
2024-09-24 Kl. 12-13;0.28134;0.67389;0.28134;0.22507;0.28134
2024-09-24 Kl. 13-14;0.27768;0.67476;0.27768;0.22214;0.27768
2024-09-24 Kl. 14-15;0.28280;0.64246;0.28280;0.22624;0.28280
2024-09-24 Kl. 15-16;0.28280;0.62010;0.28280;0.22624;0.28280
2024-09-24 Kl. 16-17;0.30384;0.60125;0.30384;0.24307;0.30384
2024-09-24 Kl. 17-18;0.37165;0.61045;0.37165;0.26470;0.37165
2024-09-24 Kl. 18-19;0.37399;0.60988;0.37399;0.22694;0.37399
2024-09-24 Kl. 19-20;0.36770;0.61966;0.36770;0.22834;0.36770
2024-09-24 Kl. 20-21;0.28119;0.63661;0.28119;0.22495;0.28119
2024-09-24 Kl. 21-22;0.27154;0.61324;0.25108;0.20086;0.27154
2024-09-24 Kl. 22-23;0.26380;0.61016;0.23939;0.19151;0.26380
2024-09-24 Kl. 23-00;0.24845;0.59511;0.23500;0.18800;0.24845
2024-09-25 Kl. 00-01;0.25993;0.58456;0.24193;0.19354;0.25993
2024-09-25 Kl. 01-02;0.24904;0.52274;0.23873;0.19098;0.24904
2024-09-25 Kl. 02-03;0.23931;0.40156;0.23685;0.18948;0.23931
2024-09-25 Kl. 03-04;0.24904;0.34569;0.23539;0.18831;0.24904
2024-09-25 Kl. 04-05;0.23569;0.31870;0.23569;0.18855;0.23569
2024-09-25 Kl. 05-06;0.23670;0.37921;0.23569;0.18855;0.23670
2024-09-25 Kl. 06-07;0.26601;0.44060;0.23554;0.18843;0.26601
2024-09-25 Kl. 07-08;0.28793;0.54364;0.25398;0.20318;0.28793
2024-09-25 Kl. 08-09;0.29765;0.58471;0.25644;0.20515;0.29765
2024-09-25 Kl. 09-10;0.29721;0.50388;0.24019;0.19215;0.29721
2024-09-25 Kl. 10-11;0.29635;0.42870;0.24164;0.19331;0.29635
2024-09-25 Kl. 11-12;0.29301;0.35498;0.24309;0.19447;0.29301
2024-09-25 Kl. 12-13;0.27719;0.28604;0.24236;0.19389;0.27719
2024-09-25 Kl. 13-14;0.27414;0.31609;0.24193;0.19354;0.27414
2024-09-25 Kl. 14-15;0.27559;0.43509;0.24134;0.19307;0.27559
2024-09-25 Kl. 15-16;0.27341;0.54089;0.24134;0.19307;0.27341
2024-09-25 Kl. 16-17;0.27574;0.56904;0.24265;0.19412;0.27574
2024-09-25 Kl. 17-18;0.27748;0.57659;0.24366;0.19493;0.27748
2024-09-25 Kl. 18-19;0.28241;0.47993;0.24381;0.19505;0.28241
2024-09-25 Kl. 19-20;0.28459;0.53348;0.24555;0.19644;0.28459
2024-09-25 Kl. 20-21;0.28503;0.57020;0.24628;0.19702;0.28503
2024-09-25 Kl. 21-22;0.27820;0.57253;0.24221;0.19377;0.27820
2024-09-25 Kl. 22-23;0.26588;0.57005;0.24019;0.19215;0.26588
2024-09-25 Kl. 23-00;0.25440;0.56439;0.23496;0.18797;0.25440
2024-09-26 Kl. 00-01;0.27069;0.56149;0.22389;0.17911;0.27069
2024-09-26 Kl. 01-02;0.26675;0.55274;0.22288;0.17830;0.26675
2024-09-26 Kl. 02-03;0.26485;0.55274;0.22244;0.17795;0.26485
2024-09-26 Kl. 03-04;0.26603;0.55274;0.22200;0.17760;0.26603
2024-09-26 Kl. 04-05;0.26748;0.55259;0.22433;0.17946;0.26748
2024-09-26 Kl. 05-06;0.27695;0.56499;0.22535;0.18028;0.27695
2024-09-26 Kl. 06-07;0.29868;0.58175;0.23045;0.18436;0.29868
2024-09-26 Kl. 07-08;0.32433;0.60580;0.24533;0.19626;0.32433
2024-09-26 Kl. 08-09;0.32958;0.58830;0.25625;0.20500;0.32958
2024-09-26 Kl. 09-10;0.32783;0.58276;0.25684;0.20547;0.32783
2024-09-26 Kl. 10-11;0.32623;0.58291;0.25392;0.20314;0.32623
2024-09-26 Kl. 11-12;0.32418;0.40726;0.24868;0.19894;0.32418
2024-09-26 Kl. 12-13;0.29503;0.29503;0.24196;0.19357;0.29503
2024-09-26 Kl. 13-14;0.24678;0.24678;0.24124;0.19299;0.24678
2024-09-26 Kl. 14-15;0.28949;0.28949;0.24008;0.19206;0.28949
2024-09-26 Kl. 15-16;0.30538;0.43656;0.25144;0.20115;0.30538
2024-09-26 Kl. 16-17;0.32155;0.54136;0.29168;0.20220;0.32155
2024-09-26 Kl. 17-18;0.32039;0.57751;0.31310;0.20722;0.32039
2024-09-26 Kl. 18-19;0.31689;0.57110;0.26310;0.21048;0.31689
2024-09-26 Kl. 19-20;0.31732;0.58219;0.26078;0.20862;0.31732
2024-09-26 Kl. 20-21;0.31732;0.64239;0.25655;0.20524;0.31732
2024-09-26 Kl. 21-22;0.31660;0.63742;0.24839;0.19871;0.31660
2024-09-26 Kl. 22-23;0.29969;0.60492;0.23964;0.19171;0.29969
2024-09-26 Kl. 23-00;0.28686;0.51280;0.23089;0.18471;0.28686
2024-09-27 Kl. 00-01;0.20264;0.39128;0.23283;0.18626;0.20264
2024-09-27 Kl. 01-02;0.14520;0.14520;0.23135;0.18508;0.14520
2024-09-27 Kl. 02-03;0.00986;0.00986;0.23002;0.18402;0.00986
2024-09-27 Kl. 03-04;0.00000;0.00000;0.22929;0.18343;0.00000
2024-09-27 Kl. 04-05;-0.00236;-0.00236;0.23238;0.18590;-0.00106
2024-09-27 Kl. 05-06;-0.00035;-0.00035;0.23370;0.18696;-0.00012
2024-09-27 Kl. 06-07;0.06848;0.06848;0.24299;0.19439;0.06848
2024-09-27 Kl. 07-08;0.31337;0.31337;0.25904;0.20723;0.31337
2024-09-27 Kl. 08-09;0.35195;0.35195;0.26065;0.20852;0.35195
2024-09-27 Kl. 09-10;0.28260;0.28260;0.26316;0.21053;0.28260
2024-09-27 Kl. 10-11;0.17686;0.17686;0.25771;0.20617;0.17686
2024-09-27 Kl. 11-12;0.17656;0.17656;0.25624;0.20499;0.17656
2024-09-27 Kl. 12-13;0.14609;0.14609;0.25609;0.20487;0.14609
2024-09-27 Kl. 13-14;0.16110;0.16110;0.25285;0.20228;0.16110
2024-09-27 Kl. 14-15;0.21839;0.21839;0.25035;0.20028;0.21839
2024-09-27 Kl. 15-16;0.25433;0.25433;0.25433;0.20346;0.25433
2024-09-27 Kl. 16-17;0.30851;0.30851;0.25565;0.20452;0.30851
2024-09-27 Kl. 17-18;0.32221;0.37140;0.25579;0.20463;0.32221
2024-09-27 Kl. 18-19;0.32148;0.54590;0.25726;0.20581;0.32148
2024-09-27 Kl. 19-20;0.32148;0.62571;0.25713;0.20570;0.32148
2024-09-27 Kl. 20-21;0.31485;0.61570;0.25771;0.20617;0.31485
2024-09-27 Kl. 21-22;0.30910;0.47315;0.25446;0.20357;0.30910
2024-09-27 Kl. 22-23;0.30115;0.37213;0.25005;0.20004;0.30115
2024-09-27 Kl. 23-00;0.30571;0.35755;0.24358;0.19486;0.30571
2024-09-28 Kl. 00-01;0.34338;0.34338;0.25241;0.20193;0.34338
2024-09-28 Kl. 01-02;0.21843;0.21843;0.24389;0.19511;0.21843
2024-09-28 Kl. 02-03;0.05004;0.05004;0.23696;0.18957;0.14733
2024-09-28 Kl. 03-04;0.04799;0.04799;0.23358;0.18686;0.08640
2024-09-28 Kl. 04-05;0.04975;0.04975;0.22931;0.18345;0.14763
2024-09-28 Kl. 05-06;0.06300;0.06300;0.22623;0.18098;0.06300
2024-09-28 Kl. 06-07;0.18163;0.18163;0.22490;0.17992;0.18163
2024-09-28 Kl. 07-08;0.33734;0.33734;0.22799;0.18239;0.33734
2024-09-28 Kl. 08-09;0.35691;0.35691;0.22916;0.18333;0.35691
2024-09-28 Kl. 09-10;0.30585;0.30585;0.23535;0.18828;0.30585
2024-09-28 Kl. 10-11;0.17059;0.17059;0.23079;0.18463;0.19914
2024-09-28 Kl. 11-12;0.17663;0.17663;0.22975;0.18380;0.20105
2024-09-28 Kl. 12-13;0.06138;0.06138;0.22814;0.18251;0.19414
2024-09-28 Kl. 13-14;0.05327;0.05327;0.22475;0.17980;0.19016
2024-09-28 Kl. 14-15;0.08434;0.08434;0.22180;0.17744;0.18708
2024-09-28 Kl. 15-16;0.29378;0.29378;0.22490;0.17992;0.29378
2024-09-28 Kl. 16-17;0.34205;0.34205;0.22343;0.17874;0.34205
2024-09-28 Kl. 17-18;0.41609;0.41609;0.22386;0.17909;0.41609
2024-09-28 Kl. 18-19;0.42109;0.45613;0.22593;0.18074;0.42109
2024-09-28 Kl. 19-20;0.42521;0.51190;0.22740;0.18192;0.42521
2024-09-28 Kl. 20-21;0.42448;0.51499;0.22681;0.18145;0.42448
2024-09-28 Kl. 21-22;0.41948;0.50807;0.22593;0.18074;0.41948
2024-09-28 Kl. 22-23;0.41491;0.51426;0.22460;0.17968;0.41491
2024-09-28 Kl. 23-00;0.39239;0.58741;0.20885;0.16708;0.39239
2024-09-29 Kl. 00-01;0.41609;0.52155;0.23477;0.18782;0.41609
2024-09-29 Kl. 01-02;0.40965;0.56094;0.19977;0.15982;0.40965
2024-09-29 Kl. 02-03;0.40863;0.62670;0.19670;0.15736;0.40863
2024-09-29 Kl. 03-04;0.40673;0.61528;0.19640;0.15712;0.40673
2024-09-29 Kl. 04-05;0.40686;0.68588;0.19948;0.15958;0.40686
2024-09-29 Kl. 05-06;0.40819;0.69261;0.20944;0.16755;0.40819
2024-09-29 Kl. 06-07;0.42239;0.69861;0.23449;0.18759;0.42239
2024-09-29 Kl. 07-08;0.44158;0.69612;0.23609;0.18887;0.44158
2024-09-29 Kl. 08-09;0.44846;0.65878;0.23873;0.19098;0.44846
2024-09-29 Kl. 09-10;0.46091;0.46428;0.24078;0.19262;0.46091
2024-09-29 Kl. 10-11;0.43983;0.43983;0.24225;0.19380;0.43983
2024-09-29 Kl. 11-12;0.36615;0.36615;0.24180;0.19344;0.36615
2024-09-29 Kl. 12-13;0.30743;0.30743;0.23918;0.19134;0.30743
2024-09-29 Kl. 13-14;0.31753;0.31753;0.23756;0.19005;0.31753
2024-09-29 Kl. 14-15;0.36498;0.36498;0.23829;0.19063;0.36498
2024-09-29 Kl. 15-16;0.44539;0.44539;0.24064;0.19251;0.44539
2024-09-29 Kl. 16-17;0.48728;0.52213;0.24341;0.19473;0.48728
2024-09-29 Kl. 17-18;0.49401;0.60854;0.24737;0.19790;0.49401
2024-09-29 Kl. 18-19;0.53106;0.71370;0.24971;0.19977;0.53106
2024-09-29 Kl. 19-20;0.53678;0.71751;0.25353;0.20282;0.53678
2024-09-29 Kl. 20-21;0.53941;0.71751;0.25543;0.20434;0.53941
2024-09-29 Kl. 21-22;0.53458;0.71311;0.25381;0.20305;0.53458
2024-09-29 Kl. 22-23;0.52725;0.71135;0.25030;0.20024;0.52725
2024-09-29 Kl. 23-00;0.45520;0.53165;0.24737;0.19790;0.45520
2024-09-30 Kl. 00-01;0.38900;0.39633;0.24444;0.19555;0.38900
2024-09-30 Kl. 01-02;0.25704;0.25704;0.24356;0.19485;0.25704
2024-09-30 Kl. 02-03;0.12303;0.12303;0.23815;0.19052;0.16565
2024-09-30 Kl. 03-04;0.08099;0.08099;0.23639;0.18911;0.16125
2024-09-30 Kl. 04-05;0.13211;0.13211;0.21808;0.17446;0.16638
