Dato/klokkeslett;NO1;NO2;NO3;NO4;NO5
2021-06-16 Kl. 11-12;0.64441;0.64441;0.41970;0.22471;0.64441
2021-06-16 Kl. 12-13;0.64101;0.64101;0.42084;0.22461;0.64101
2021-06-16 Kl. 13-14;0.63094;0.63094;0.42084;0.22461;0.63094
2021-06-16 Kl. 14-15;0.62841;0.62841;0.42071;0.22441;0.62841
2021-06-16 Kl. 15-16;0.60914;0.60914;0.41831;0.22441;0.60914
2021-06-16 Kl. 16-17;0.58799;0.58799;0.42373;0.22431;0.58799
2021-06-16 Kl. 17-18;0.59088;0.59440;0.42020;0.22431;0.59088
2021-06-16 Kl. 18-19;0.58648;0.62564;0.39791;0.22391;0.58648
2021-06-16 Kl. 19-20;0.57829;0.63156;0.40283;0.22411;0.57829
2021-06-16 Kl. 20-21;0.59164;0.63181;0.37271;0.22421;0.59164
2021-06-16 Kl. 21-22;0.57866;0.62804;0.37209;0.22421;0.57866
2021-06-16 Kl. 22-23;0.54276;0.62451;0.37196;0.22431;0.54276
2021-06-16 Kl. 23-00;0.52261;0.59164;0.37033;0.22431;0.52261
2021-06-17 Kl. 00-01;0.50150;0.61411;0.35350;0.21779;0.50150
2021-06-17 Kl. 01-02;0.49304;0.61411;0.35451;0.21739;0.49304
2021-06-17 Kl. 02-03;0.48458;0.61450;0.35325;0.21617;0.48458
2021-06-17 Kl. 03-04;0.48053;0.62284;0.34971;0.21496;0.48053
2021-06-17 Kl. 04-05;0.47850;0.61968;0.35654;0.21405;0.47850
2021-06-17 Kl. 05-06;0.48470;0.61424;0.36286;0.21415;0.48470
2021-06-17 Kl. 06-07;0.51263;0.62246;0.37360;0.21769;0.51263
2021-06-17 Kl. 07-08;0.57709;0.64040;0.37803;0.21931;0.57709
2021-06-17 Kl. 08-09;0.65254;0.65254;0.38295;0.22002;0.65254
2021-06-17 Kl. 09-10;0.65318;0.65318;0.37853;0.22113;0.65318
2021-06-17 Kl. 10-11;0.64989;0.65241;0.37739;0.22093;0.64989
2021-06-17 Kl. 11-12;0.63649;0.65001;0.37689;0.22103;0.63649
2021-06-17 Kl. 12-13;0.62561;0.64786;0.37803;0.22082;0.62561
2021-06-17 Kl. 13-14;0.59390;0.63926;0.37765;0.22103;0.59390
2021-06-17 Kl. 14-15;0.57721;0.63333;0.37778;0.22103;0.57721
2021-06-17 Kl. 15-16;0.56356;0.61879;0.37689;0.22123;0.56356
2021-06-17 Kl. 16-17;0.53804;0.61829;0.37575;0.22153;0.53804
2021-06-17 Kl. 17-18;0.52350;0.63535;0.37550;0.22123;0.52350
2021-06-17 Kl. 18-19;0.50934;0.63889;0.37411;0.22133;0.50934
2021-06-17 Kl. 19-20;0.49835;0.63750;0.37651;0.22133;0.49835
2021-06-17 Kl. 20-21;0.51870;0.63788;0.36400;0.22153;0.51870
2021-06-17 Kl. 21-22;0.51136;0.64420;0.35933;0.22093;0.51136
2021-06-17 Kl. 22-23;0.50580;0.64408;0.35856;0.22072;0.50580
2021-06-17 Kl. 23-00;0.50100;0.64395;0.35414;0.21809;0.50100
2021-06-18 Kl. 00-01;0.50558;0.66035;0.34990;0.22159;0.50558
2021-06-18 Kl. 01-02;0.48629;0.66023;0.34799;0.22098;0.48629
2021-06-18 Kl. 02-03;0.47659;0.65881;0.34646;0.22057;0.47659
2021-06-18 Kl. 03-04;0.47263;0.65741;0.34531;0.22026;0.47263
2021-06-18 Kl. 04-05;0.46560;0.65639;0.33496;0.21873;0.46560
2021-06-18 Kl. 05-06;0.47199;0.65486;0.34480;0.21413;0.47199
2021-06-18 Kl. 06-07;0.51464;0.65563;0.34978;0.22159;0.51464
2021-06-18 Kl. 07-08;0.54056;0.65665;0.36715;0.22302;0.54056
2021-06-18 Kl. 08-09;0.56279;0.65869;0.36880;0.22363;0.56279
2021-06-18 Kl. 09-10;0.56585;0.65881;0.36523;0.22404;0.56585
2021-06-18 Kl. 10-11;0.56330;0.65831;0.35923;0.22414;0.56330
2021-06-18 Kl. 11-12;0.55768;0.65780;0.35604;0.22404;0.55768
2021-06-18 Kl. 12-13;0.54746;0.65703;0.35578;0.22394;0.54746
2021-06-18 Kl. 13-14;0.54350;0.65448;0.35119;0.22373;0.54350
2021-06-18 Kl. 14-15;0.53980;0.65333;0.34250;0.22343;0.53980
2021-06-18 Kl. 15-16;0.53890;0.65078;0.30661;0.22282;0.53890
2021-06-18 Kl. 16-17;0.53865;0.64899;0.28363;0.22302;0.53865
2021-06-18 Kl. 17-18;0.53853;0.65129;0.27775;0.22220;0.53853
2021-06-18 Kl. 18-19;0.54083;0.65078;0.27801;0.22230;0.54083
2021-06-18 Kl. 19-20;0.54325;0.65115;0.29129;0.22190;0.54325
2021-06-18 Kl. 20-21;0.54414;0.65103;0.30661;0.21709;0.54414
2021-06-18 Kl. 21-22;0.54108;0.65014;0.31849;0.22098;0.54108
2021-06-18 Kl. 22-23;0.52524;0.64899;0.33930;0.22087;0.52524
2021-06-18 Kl. 23-00;0.51363;0.65014;0.34671;0.22016;0.51363
2021-06-19 Kl. 00-01;0.51243;0.68204;0.35114;0.21532;0.51243
2021-06-19 Kl. 01-02;0.48719;0.68268;0.35038;0.20149;0.48719
2021-06-19 Kl. 02-03;0.47566;0.68319;0.34935;0.19277;0.47566
2021-06-19 Kl. 03-04;0.47284;0.68306;0.34781;0.19390;0.47284
2021-06-19 Kl. 04-05;0.45004;0.68281;0.34601;0.19472;0.45004
2021-06-19 Kl. 05-06;0.45004;0.68268;0.34333;0.20989;0.45004
2021-06-19 Kl. 06-07;0.47323;0.68306;0.33986;0.21194;0.47323
2021-06-19 Kl. 07-08;0.48694;0.68370;0.34614;0.20651;0.48694
2021-06-19 Kl. 08-09;0.50923;0.68575;0.34306;0.21061;0.50923
2021-06-19 Kl. 09-10;0.52485;0.68588;0.34653;0.21378;0.52485
2021-06-19 Kl. 10-11;0.55829;0.68601;0.34614;0.21481;0.55829
2021-06-19 Kl. 11-12;0.55240;0.68179;0.34499;0.21358;0.55240
2021-06-19 Kl. 12-13;0.53331;0.65424;0.33949;0.21327;0.53331
2021-06-19 Kl. 13-14;0.53151;0.62568;0.33436;0.21399;0.53151
2021-06-19 Kl. 14-15;0.52536;0.65770;0.33244;0.21204;0.52536
2021-06-19 Kl. 15-16;0.52088;0.68204;0.33539;0.21450;0.52088
2021-06-19 Kl. 16-17;0.52011;0.68331;0.33910;0.21635;0.52011
2021-06-19 Kl. 17-18;0.52178;0.68473;0.34525;0.21727;0.52178
2021-06-19 Kl. 18-19;0.52255;0.68626;0.34614;0.21819;0.52255
2021-06-19 Kl. 19-20;0.52139;0.68588;0.34628;0.21881;0.52139
2021-06-19 Kl. 20-21;0.51691;0.68563;0.34550;0.21911;0.51691
2021-06-19 Kl. 21-22;0.51333;0.68485;0.34601;0.21881;0.51333
2021-06-19 Kl. 22-23;0.51294;0.68511;0.34306;0.21881;0.51294
2021-06-19 Kl. 23-00;0.51306;0.68563;0.33949;0.21870;0.51306
2021-06-20 Kl. 00-01;0.51645;0.69665;0.35394;0.21582;0.51645
2021-06-20 Kl. 01-02;0.49323;0.69600;0.34826;0.21520;0.49323
2021-06-20 Kl. 02-03;0.49051;0.69626;0.34529;0.21438;0.49051
2021-06-20 Kl. 03-04;0.48405;0.69678;0.34284;0.21386;0.48405
2021-06-20 Kl. 04-05;0.47593;0.68633;0.34245;0.21376;0.47593
2021-06-20 Kl. 05-06;0.47024;0.66774;0.34490;0.21386;0.47024
2021-06-20 Kl. 06-07;0.49076;0.64011;0.34259;0.21489;0.49076
2021-06-20 Kl. 07-08;0.49631;0.66064;0.34943;0.21644;0.49631
2021-06-20 Kl. 08-09;0.50665;0.68723;0.35420;0.21727;0.50665
2021-06-20 Kl. 09-10;0.52614;0.68413;0.36685;0.21789;0.52614
2021-06-20 Kl. 10-11;0.53504;0.63444;0.37189;0.21810;0.53504
2021-06-20 Kl. 11-12;0.54163;0.59080;0.36556;0.21830;0.54163
2021-06-20 Kl. 12-13;0.52859;0.52859;0.35885;0.21810;0.52859
2021-06-20 Kl. 13-14;0.36271;0.36271;0.35408;0.21799;0.36271
2021-06-20 Kl. 14-15;0.32309;0.32309;0.32903;0.21779;0.32309
2021-06-20 Kl. 15-16;0.46766;0.46766;0.34865;0.21779;0.46766
2021-06-20 Kl. 16-17;0.54085;0.60514;0.35278;0.21892;0.54085
2021-06-20 Kl. 17-18;0.54059;0.68335;0.35381;0.21913;0.54059
2021-06-20 Kl. 18-19;0.54795;0.69316;0.35020;0.22006;0.54795
2021-06-20 Kl. 19-20;0.54034;0.69291;0.34465;0.22016;0.54034
2021-06-20 Kl. 20-21;0.53659;0.69381;0.33458;0.22026;0.53659
2021-06-20 Kl. 21-22;0.52949;0.69330;0.32916;0.22006;0.52949
2021-06-20 Kl. 22-23;0.52278;0.69316;0.32168;0.21975;0.52278
2021-06-20 Kl. 23-00;0.52549;0.69291;0.31935;0.21913;0.52549
2021-06-21 Kl. 00-01;0.50471;0.68736;0.32503;0.19806;0.50471
2021-06-21 Kl. 01-02;0.49631;0.68659;0.32515;0.15810;0.49631
2021-06-21 Kl. 02-03;0.48780;0.68723;0.33264;0.11018;0.48780
2021-06-21 Kl. 03-04;0.48405;0.68736;0.33755;0.04079;0.48405
2021-06-21 Kl. 04-05;0.48586;0.68698;0.34104;0.03749;0.48586
2021-06-21 Kl. 05-06;0.49645;0.68775;0.34026;0.17204;0.49645
2021-06-21 Kl. 06-07;0.52149;0.68606;0.34374;0.21841;0.52149
2021-06-21 Kl. 07-08;0.52833;0.68943;0.34814;0.22099;0.52833
2021-06-21 Kl. 08-09;0.55750;0.68853;0.34736;0.21903;0.55750
2021-06-21 Kl. 09-10;0.56383;0.68529;0.34516;0.21892;0.56383
2021-06-21 Kl. 10-11;0.56758;0.68529;0.33871;0.21882;0.56758
2021-06-21 Kl. 11-12;0.57480;0.68465;0.33600;0.21903;0.57480
2021-06-21 Kl. 12-13;0.57738;0.68439;0.33278;0.21903;0.57738
2021-06-21 Kl. 13-14;0.57751;0.68516;0.33729;0.21923;0.57751
2021-06-21 Kl. 14-15;0.57958;0.68620;0.34155;0.21933;0.57958
2021-06-21 Kl. 15-16;0.57558;0.68529;0.34543;0.21995;0.57558
2021-06-21 Kl. 16-17;0.57803;0.68504;0.34723;0.22130;0.57803
2021-06-21 Kl. 17-18;0.58035;0.68633;0.35071;0.22171;0.58035
2021-06-21 Kl. 18-19;0.57648;0.68516;0.35420;0.22171;0.57648
2021-06-21 Kl. 19-20;0.56319;0.68490;0.35498;0.22181;0.56319
2021-06-21 Kl. 20-21;0.56448;0.68478;0.36414;0.22140;0.56448
2021-06-21 Kl. 21-22;0.54446;0.68465;0.36556;0.22119;0.54446
2021-06-21 Kl. 22-23;0.53465;0.67845;0.36543;0.22057;0.53465
2021-06-21 Kl. 23-00;0.52588;0.67561;0.35471;0.21995;0.52588
2021-06-22 Kl. 00-01;0.55518;0.69490;0.33876;0.22387;0.55518
2021-06-22 Kl. 01-02;0.54115;0.69723;0.33388;0.22336;0.54115
2021-06-22 Kl. 02-03;0.53820;0.69633;0.33246;0.22295;0.53820
2021-06-22 Kl. 03-04;0.53189;0.69645;0.32616;0.22274;0.53189
2021-06-22 Kl. 04-05;0.52906;0.69336;0.33093;0.22274;0.52906
2021-06-22 Kl. 05-06;0.52520;0.69426;0.33426;0.22305;0.52520
2021-06-22 Kl. 06-07;0.54591;0.69400;0.35988;0.22398;0.54591
2021-06-22 Kl. 07-08;0.57370;0.69465;0.38586;0.22449;0.57370
2021-06-22 Kl. 08-09;0.58721;0.70160;0.40464;0.22511;0.58721
2021-06-22 Kl. 09-10;0.58773;0.70328;0.42034;0.22500;0.58773
2021-06-22 Kl. 10-11;0.58580;0.70391;0.45033;0.22490;0.58580
2021-06-22 Kl. 11-12;0.58490;0.70636;0.44941;0.22459;0.58490
2021-06-22 Kl. 12-13;0.58323;0.71935;0.44916;0.22583;0.58323
2021-06-22 Kl. 13-14;0.58271;0.73029;0.43591;0.22552;0.58271
2021-06-22 Kl. 14-15;0.58413;0.73415;0.41506;0.22562;0.58413
2021-06-22 Kl. 15-16;0.57885;0.70340;0.40541;0.22583;0.57885
2021-06-22 Kl. 16-17;0.57731;0.70211;0.39396;0.22593;0.57731
2021-06-22 Kl. 17-18;0.57783;0.71215;0.38676;0.22603;0.57783
2021-06-22 Kl. 18-19;0.57628;0.70494;0.37789;0.22624;0.57628
2021-06-22 Kl. 19-20;0.57474;0.70508;0.37531;0.22645;0.57474
2021-06-22 Kl. 20-21;0.57975;0.70508;0.37313;0.22634;0.57975
2021-06-22 Kl. 21-22;0.57615;0.70494;0.38573;0.22614;0.57615
2021-06-22 Kl. 22-23;0.56225;0.70778;0.37261;0.22603;0.56225
2021-06-22 Kl. 23-00;0.55595;0.70765;0.36695;0.22552;0.55595
2021-06-23 Kl. 00-01;0.56315;0.71493;0.36066;0.22383;0.56315
2021-06-23 Kl. 01-02;0.56200;0.71506;0.34456;0.22301;0.56200
2021-06-23 Kl. 02-03;0.55600;0.71480;0.33460;0.22230;0.55600
2021-06-23 Kl. 03-04;0.55153;0.71928;0.33421;0.22168;0.55153
2021-06-23 Kl. 04-05;0.54986;0.72375;0.33268;0.22128;0.54986
2021-06-23 Kl. 05-06;0.55869;0.73499;0.36424;0.22138;0.55869
2021-06-23 Kl. 06-07;0.57631;0.71174;0.39158;0.22240;0.57631
2021-06-23 Kl. 07-08;0.59599;0.70995;0.41496;0.22383;0.59599
2021-06-23 Kl. 08-09;0.60455;0.72950;0.41969;0.22312;0.60455
2021-06-23 Kl. 09-10;0.60659;0.72273;0.42863;0.22220;0.60659
2021-06-23 Kl. 10-11;0.61285;0.71825;0.42735;0.22250;0.61285
2021-06-23 Kl. 11-12;0.61324;0.70919;0.43144;0.22363;0.61324
2021-06-23 Kl. 12-13;0.61285;0.70790;0.43310;0.22363;0.61285
2021-06-23 Kl. 13-14;0.61183;0.71186;0.43361;0.22434;0.61183
2021-06-23 Kl. 14-15;0.61234;0.70854;0.43578;0.22485;0.61234
2021-06-23 Kl. 15-16;0.60391;0.70790;0.43604;0.22567;0.60391
2021-06-23 Kl. 16-17;0.60161;0.70611;0.43680;0.22833;0.60161
2021-06-23 Kl. 17-18;0.60034;0.70663;0.44179;0.22720;0.60034
2021-06-23 Kl. 18-19;0.59689;0.70523;0.43131;0.22598;0.59689
2021-06-23 Kl. 19-20;0.59471;0.70496;0.43195;0.22506;0.59471
2021-06-23 Kl. 20-21;0.59804;0.70599;0.40985;0.22496;0.59804
2021-06-23 Kl. 21-22;0.59433;0.70663;0.40525;0.22465;0.59433
2021-06-23 Kl. 22-23;0.57734;0.70190;0.40269;0.22444;0.57734
2021-06-23 Kl. 23-00;0.56430;0.70318;0.38851;0.22373;0.56430
2021-06-24 Kl. 00-01;0.56706;0.72698;0.41783;0.21630;0.56706
2021-06-24 Kl. 01-02;0.56325;0.74960;0.41401;0.21589;0.56325
2021-06-24 Kl. 02-03;0.55765;0.74820;0.40931;0.21549;0.55765
2021-06-24 Kl. 03-04;0.55346;0.74909;0.40550;0.21508;0.55346
2021-06-24 Kl. 04-05;0.54914;0.74756;0.40919;0.21477;0.54914
2021-06-24 Kl. 05-06;0.55804;0.75786;0.38846;0.21498;0.55804
2021-06-24 Kl. 06-07;0.58256;0.78811;0.43740;0.21620;0.58256
2021-06-24 Kl. 07-08;0.60799;0.81595;0.45444;0.21772;0.60799
2021-06-24 Kl. 08-09;0.62286;0.82625;0.48011;0.21864;0.62286
2021-06-24 Kl. 09-10;0.63443;0.82079;0.47529;0.22942;0.63443
2021-06-24 Kl. 10-11;0.63533;0.81748;0.49359;0.23074;0.63533
2021-06-24 Kl. 11-12;0.64345;0.80794;0.50541;0.21864;0.64345
2021-06-24 Kl. 12-13;0.64244;0.77363;0.49486;0.21823;0.64244
2021-06-24 Kl. 13-14;0.62274;0.77363;0.49371;0.21843;0.62274
2021-06-24 Kl. 14-15;0.62185;0.77299;0.49054;0.21813;0.62185
2021-06-24 Kl. 15-16;0.61816;0.76879;0.48724;0.21803;0.61816
2021-06-24 Kl. 16-17;0.60990;0.76650;0.47389;0.21854;0.60990
2021-06-24 Kl. 17-18;0.59896;0.76574;0.46308;0.21854;0.59896
2021-06-24 Kl. 18-19;0.58930;0.76345;0.47338;0.21864;0.58930
2021-06-24 Kl. 19-20;0.59020;0.76586;0.47401;0.22067;0.59020
2021-06-24 Kl. 20-21;0.58994;0.76574;0.45050;0.22138;0.58994
2021-06-24 Kl. 21-22;0.58918;0.76549;0.45380;0.22047;0.58918
2021-06-24 Kl. 22-23;0.57965;0.74299;0.42940;0.21843;0.57965
2021-06-24 Kl. 23-00;0.57506;0.74045;0.39901;0.21793;0.57506
2021-06-25 Kl. 00-01;0.58700;0.78859;0.40420;0.21682;0.58700
2021-06-25 Kl. 01-02;0.57913;0.77920;0.38566;0.21632;0.57913
2021-06-25 Kl. 02-03;0.57240;0.76473;0.38350;0.21581;0.57240
2021-06-25 Kl. 03-04;0.57038;0.76143;0.38376;0.21550;0.57038
2021-06-25 Kl. 04-05;0.56491;0.75203;0.38300;0.21540;0.56491
2021-06-25 Kl. 05-06;0.57341;0.75470;0.40559;0.21571;0.57341
2021-06-25 Kl. 06-07;0.58903;0.74759;0.41728;0.21652;0.58903
2021-06-25 Kl. 07-08;0.60833;0.76015;0.43111;0.21764;0.60833
2021-06-25 Kl. 08-09;0.60896;0.77691;0.45384;0.21652;0.60896
2021-06-25 Kl. 09-10;0.60985;0.79469;0.46298;0.21591;0.60985
2021-06-25 Kl. 10-11;0.61074;0.79240;0.47160;0.21652;0.61074
2021-06-25 Kl. 11-12;0.61086;0.78593;0.47110;0.21621;0.61086
2021-06-25 Kl. 12-13;0.60960;0.77666;0.46348;0.21561;0.60960
2021-06-25 Kl. 13-14;0.60833;0.79151;0.45446;0.21540;0.60833
2021-06-25 Kl. 14-15;0.60706;0.79570;0.44660;0.21510;0.60706
2021-06-25 Kl. 15-16;0.60198;0.76155;0.42058;0.21520;0.60198
2021-06-25 Kl. 16-17;0.60121;0.76091;0.41359;0.21571;0.60121
2021-06-25 Kl. 17-18;0.59956;0.75914;0.42528;0.21652;0.59956
2021-06-25 Kl. 18-19;0.59729;0.75850;0.43175;0.21682;0.59729
2021-06-25 Kl. 19-20;0.59779;0.75876;0.42501;0.21713;0.59779
2021-06-25 Kl. 20-21;0.59335;0.76104;0.40814;0.21733;0.59335
2021-06-25 Kl. 21-22;0.58878;0.76003;0.39633;0.21723;0.58878
2021-06-25 Kl. 22-23;0.58814;0.75825;0.38211;0.21713;0.58814
2021-06-25 Kl. 23-00;0.58801;0.75914;0.38096;0.21693;0.58801
2021-06-26 Kl. 00-01;0.60738;0.79581;0.40729;0.24067;0.60738
2021-06-26 Kl. 01-02;0.60118;0.79024;0.40690;0.24027;0.60118
2021-06-26 Kl. 02-03;0.59864;0.78733;0.40628;0.22496;0.59864
2021-06-26 Kl. 03-04;0.59763;0.78619;0.40628;0.22029;0.59763
2021-06-26 Kl. 04-05;0.59661;0.78404;0.40704;0.22121;0.59661
2021-06-26 Kl. 05-06;0.59649;0.78390;0.40931;0.23043;0.59649
2021-06-26 Kl. 06-07;0.59813;0.78505;0.41641;0.23347;0.59813
2021-06-26 Kl. 07-08;0.59738;0.78999;0.42224;0.24006;0.59738
2021-06-26 Kl. 08-09;0.59813;0.80139;0.43213;0.22405;0.59813
2021-06-26 Kl. 09-10;0.60118;0.80038;0.44086;0.22972;0.60118
2021-06-26 Kl. 10-11;0.60650;0.80114;0.43935;0.23469;0.60650
2021-06-26 Kl. 11-12;0.60738;0.80254;0.43808;0.23459;0.60738
2021-06-26 Kl. 12-13;0.60700;0.79746;0.43504;0.23418;0.60700
2021-06-26 Kl. 13-14;0.60510;0.79493;0.43301;0.23570;0.60510
2021-06-26 Kl. 14-15;0.60358;0.79683;0.43023;0.23023;0.60358
2021-06-26 Kl. 15-16;0.60231;0.79519;0.42794;0.22800;0.60231
2021-06-26 Kl. 16-17;0.60459;0.79391;0.43174;0.22678;0.60459
2021-06-26 Kl. 17-18;0.60574;0.79253;0.43415;0.22790;0.60574
2021-06-26 Kl. 18-19;0.60535;0.79341;0.43644;0.22790;0.60535
2021-06-26 Kl. 19-20;0.60320;0.79404;0.43555;0.22678;0.60320
2021-06-26 Kl. 20-21;0.60054;0.79214;0.43149;0.22476;0.60054
2021-06-26 Kl. 21-22;0.60041;0.78745;0.41881;0.22283;0.60041
2021-06-26 Kl. 22-23;0.60434;0.77491;0.41528;0.22242;0.60434
2021-06-26 Kl. 23-00;0.60180;0.77314;0.40931;0.22192;0.60180
2021-06-27 Kl. 00-01;0.63586;0.78533;0.40600;0.22605;0.63586
2021-06-27 Kl. 01-02;0.63053;0.78444;0.39609;0.22595;0.63053
2021-06-27 Kl. 02-03;0.62341;0.78291;0.38720;0.22564;0.62341
2021-06-27 Kl. 03-04;0.61566;0.78139;0.37361;0.22503;0.61566
2021-06-27 Kl. 04-05;0.60894;0.77961;0.36726;0.22432;0.60894
2021-06-27 Kl. 05-06;0.61199;0.77835;0.35469;0.22381;0.61199
2021-06-27 Kl. 06-07;0.61859;0.77326;0.38035;0.22371;0.61859
2021-06-27 Kl. 07-08;0.60919;0.75993;0.38213;0.22381;0.60919
2021-06-27 Kl. 08-09;0.62938;0.76578;0.40334;0.22412;0.62938
2021-06-27 Kl. 09-10;0.63535;0.73288;0.41908;0.22483;0.63535
2021-06-27 Kl. 10-11;0.63688;0.66176;0.42543;0.22544;0.63688
2021-06-27 Kl. 11-12;0.63663;0.65300;0.43178;0.22585;0.63663
2021-06-27 Kl. 12-13;0.63421;0.63421;0.43153;0.22595;0.63421
2021-06-27 Kl. 13-14;0.42631;0.42631;0.41006;0.22625;0.42631
2021-06-27 Kl. 14-15;0.39660;0.39660;0.39660;0.22635;0.39660
2021-06-27 Kl. 15-16;0.52181;0.52181;0.40575;0.22666;0.52181
2021-06-27 Kl. 16-17;0.61440;0.61440;0.43508;0.22666;0.61440
2021-06-27 Kl. 17-18;0.63890;0.71370;0.43940;0.22686;0.63890
2021-06-27 Kl. 18-19;0.63853;0.77670;0.43991;0.22737;0.63853
2021-06-27 Kl. 19-20;0.63853;0.78736;0.44233;0.22737;0.63853
2021-06-27 Kl. 20-21;0.63764;0.78813;0.43864;0.22717;0.63764
2021-06-27 Kl. 21-22;0.63713;0.78863;0.43470;0.22686;0.63713
2021-06-27 Kl. 22-23;0.63853;0.78483;0.42543;0.22635;0.63853
2021-06-27 Kl. 23-00;0.63725;0.78533;0.41058;0.22564;0.63725
2021-06-28 Kl. 00-01;0.65046;0.78685;0.42416;0.22493;0.65046
2021-06-28 Kl. 01-02;0.63014;0.78546;0.42695;0.22483;0.63014
2021-06-28 Kl. 02-03;0.62506;0.78470;0.42569;0.22493;0.62506
2021-06-28 Kl. 03-04;0.62214;0.78444;0.42073;0.22503;0.62214
2021-06-28 Kl. 04-05;0.62189;0.78380;0.40854;0.22534;0.62189
2021-06-28 Kl. 05-06;0.64818;0.78063;0.43495;0.22564;0.64818
2021-06-28 Kl. 06-07;0.65465;0.78343;0.45311;0.22686;0.65465
2021-06-28 Kl. 07-08;0.66634;0.79130;0.46010;0.22778;0.66634
2021-06-28 Kl. 08-09;0.67891;0.79295;0.46924;0.23245;0.67891
2021-06-28 Kl. 09-10;0.67168;0.79588;0.47013;0.23316;0.67168
2021-06-28 Kl. 10-11;0.67434;0.79701;0.47115;0.22869;0.67434
2021-06-28 Kl. 11-12;0.67434;0.79714;0.47076;0.22869;0.67434
2021-06-28 Kl. 12-13;0.67244;0.79676;0.47076;0.22859;0.67244
2021-06-28 Kl. 13-14;0.67193;0.79588;0.46658;0.22849;0.67193
2021-06-28 Kl. 14-15;0.67065;0.79359;0.46468;0.22849;0.67065
2021-06-28 Kl. 15-16;0.67141;0.79105;0.46556;0.22889;0.67141
2021-06-28 Kl. 16-17;0.66723;0.78914;0.46340;0.22910;0.66723
2021-06-28 Kl. 17-18;0.67218;0.78343;0.46200;0.22940;0.67218
2021-06-28 Kl. 18-19;0.66926;0.77821;0.46136;0.23001;0.66926
2021-06-28 Kl. 19-20;0.65999;0.77606;0.46188;0.23032;0.65999
2021-06-28 Kl. 20-21;0.67168;0.77339;0.45451;0.22879;0.67168
2021-06-28 Kl. 21-22;0.66024;0.77186;0.45045;0.22930;0.66024
2021-06-28 Kl. 22-23;0.65300;0.77136;0.44701;0.22910;0.65300
2021-06-28 Kl. 23-00;0.62620;0.77009;0.44384;0.22839;0.62620
2021-06-29 Kl. 00-01;0.60658;0.77759;0.45719;0.22660;0.60658
2021-06-29 Kl. 01-02;0.59690;0.77466;0.45350;0.22639;0.59690
2021-06-29 Kl. 02-03;0.58838;0.77428;0.45121;0.22629;0.58838
2021-06-29 Kl. 03-04;0.58520;0.77314;0.44955;0.22619;0.58520
2021-06-29 Kl. 04-05;0.58494;0.77339;0.45070;0.22619;0.58494
2021-06-29 Kl. 05-06;0.59550;0.76041;0.45464;0.22639;0.59550
2021-06-29 Kl. 06-07;0.63125;0.75023;0.46903;0.22751;0.63125
2021-06-29 Kl. 07-08;0.67593;0.76041;0.49600;0.22812;0.67593
2021-06-29 Kl. 08-09;0.68915;0.77594;0.53418;0.22853;0.68915
2021-06-29 Kl. 09-10;0.69946;0.78140;0.53303;0.22873;0.69946
2021-06-29 Kl. 10-11;0.70136;0.78866;0.52998;0.22884;0.70136
2021-06-29 Kl. 11-12;0.69144;0.79184;0.52119;0.22884;0.69144
2021-06-29 Kl. 12-13;0.69870;0.79540;0.50643;0.22884;0.69870
2021-06-29 Kl. 13-14;0.69831;0.79349;0.48773;0.22873;0.69831
2021-06-29 Kl. 14-15;0.68699;0.79196;0.48938;0.22863;0.68699
2021-06-29 Kl. 15-16;0.68254;0.78713;0.47004;0.22843;0.68254
2021-06-29 Kl. 16-17;0.67719;0.78713;0.46763;0.22822;0.67719
2021-06-29 Kl. 17-18;0.67758;0.78356;0.46355;0.22812;0.67758
2021-06-29 Kl. 18-19;0.67426;0.78216;0.45706;0.22812;0.67426
2021-06-29 Kl. 19-20;0.66116;0.78179;0.45566;0.22822;0.66116
2021-06-29 Kl. 20-21;0.67045;0.78140;0.44739;0.22833;0.67045
2021-06-29 Kl. 21-22;0.65861;0.78014;0.44675;0.22822;0.65861
2021-06-29 Kl. 22-23;0.62744;0.76575;0.44751;0.22812;0.62744
2021-06-29 Kl. 23-00;0.61344;0.77135;0.43734;0.22772;0.61344
2021-06-30 Kl. 00-01;0.59998;0.77976;0.44954;0.22733;0.59998
2021-06-30 Kl. 01-02;0.58173;0.77874;0.43959;0.22713;0.58173
2021-06-30 Kl. 02-03;0.56705;0.77836;0.43614;0.22703;0.56705
2021-06-30 Kl. 03-04;0.55749;0.77836;0.43550;0.22703;0.55749
2021-06-30 Kl. 04-05;0.55034;0.77810;0.43626;0.22703;0.55034
2021-06-30 Kl. 05-06;0.57011;0.77058;0.45311;0.22713;0.57011
2021-06-30 Kl. 06-07;0.60955;0.77773;0.47875;0.22774;0.60955
2021-06-30 Kl. 07-08;0.66390;0.78513;0.48871;0.22835;0.66390
2021-06-30 Kl. 08-09;0.67666;0.79316;0.49190;0.22856;0.67666
2021-06-30 Kl. 09-10;0.67884;0.79355;0.49279;0.22856;0.67884
2021-06-30 Kl. 10-11;0.67985;0.79341;0.49484;0.22856;0.67985
2021-06-30 Kl. 11-12;0.68075;0.79368;0.49700;0.22846;0.68075
2021-06-30 Kl. 12-13;0.68151;0.79380;0.50709;0.22825;0.68151
2021-06-30 Kl. 13-14;0.68126;0.79405;0.51729;0.22825;0.68126
2021-06-30 Kl. 14-15;0.67998;0.79329;0.52520;0.22805;0.67998
