,Romoppvarming,Tappevann,DirekteElektrisk,Levert_fra_luft,Kompressor_luft,Spisslast_luft,Strøm_luft,Levert_fra_brønn,Kompressor_grunnvarme,Strøm_grunnvarme,Spisslast_grunnvarme
1307,5.0,0.8,5.8,2.543213073988765,1.5496711365375502,1.7071157894736846,3.2567869260112348,4.303890866929523,1.496109133070477,1.496109133070477,0.0
1308,4.6,0.6,5.199999999999999,3.231146376125059,1.9688536238749403,0.0,1.9688536238749403,3.8736295449166587,1.3263704550833406,1.3263704550833406,0.0
1309,4.6,0.6,5.199999999999999,3.231146376125059,1.9688536238749403,0.0,1.9688536238749403,3.8735206200319023,1.326479379968097,1.326479379968097,0.0
1310,4.4,0.4,4.800000000000001,2.98259665488467,1.8174033451153306,0.0,1.8174033451153306,3.580117531282007,1.2198824687179939,1.2198824687179939,0.0
1311,4.4,0.4,4.800000000000001,2.98259665488467,1.8174033451153306,0.0,1.8174033451153306,3.5803445966706873,1.2196554033293134,1.2196554033293134,0.0
1312,4.4,0.4,4.800000000000001,2.98259665488467,1.8174033451153306,0.0,1.8174033451153306,3.5804547304467937,1.219545269553207,1.219545269553207,0.0
1313,4.6,0.6,5.199999999999999,2.543213073988765,1.5496711365375502,1.107115789473684,2.6567869260112342,3.865573313240355,1.3344266867596444,1.3344266867596444,0.0
1314,4.8,0.6,5.3999999999999995,2.474927308469036,1.508062165215173,1.4170105263157904,2.9250726915309633,4.002584521414933,1.3974154785850663,1.3974154785850663,0.0
1315,4.6,0.6,5.199999999999999,2.474927308469036,1.508062165215173,1.2170105263157902,2.725072691530963,3.8563978551985585,1.3436021448014408,1.3436021448014408,0.0
1316,4.6,0.6,5.199999999999999,2.474927308469036,1.508062165215173,1.2170105263157902,2.725072691530963,3.8562489622093086,1.3437510377906907,1.3437510377906907,0.0
1317,4.4,0.4,4.800000000000001,2.98259665488467,1.8174033451153306,0.0,1.8174033451153306,3.564177186716824,1.2358228132831766,1.2358228132831766,0.0
1318,4.0,0.4,4.4,2.734046933644281,1.6659530663557192,0.0,1.6659530663557192,3.2717175124985465,1.1282824875014539,1.1282824875014539,0.0
1319,4.0,0.2,4.2,2.6097720730240863,1.5902279269759139,0.0,1.5902279269759139,3.12551417116231,1.0744858288376902,1.0744858288376902,0.0
1320,4.0,0.2,4.2,2.6097720730240863,1.5902279269759139,0.0,1.5902279269759139,3.1260198373853445,1.0739801626146557,1.0739801626146557,0.0
1321,3.8,0.0,3.8,2.361222351783697,1.4387776482163028,0.0,1.4387776482163028,2.8261983863759834,0.9738016136240164,0.9738016136240164,0.0
1322,3.8,0.0,3.8,2.361222351783697,1.4387776482163028,0.0,1.4387776482163028,2.826791221082507,0.9732087789174928,0.9732087789174928,0.0
1323,3.8,0.0,3.8,2.361222351783697,1.4387776482163028,0.0,1.4387776482163028,2.8272269540113193,0.9727730459886805,0.9727730459886805,0.0
1324,3.8,0.0,3.8,2.361222351783697,1.4387776482163028,0.0,1.4387776482163028,2.827584670865917,0.9724153291340829,0.9724153291340829,0.0
1325,3.8,0.0,3.8,2.361222351783697,1.4387776482163028,0.0,1.4387776482163028,2.834020866372548,0.9659791336274517,0.9659791336274517,0.0
1326,4.2,0.0,4.2,2.6097720730240863,1.5902279269759139,0.0,1.5902279269759139,3.128535711154309,1.0714642888456911,1.0714642888456911,0.0
1327,4.2,0.2,4.4,2.734046933644281,1.6659530663557192,0.0,1.6659530663557192,3.275271064505433,1.1247289354945673,1.1247289354945673,0.0
1328,4.6,0.4,5.0,2.474927308469036,1.508062165215173,1.017010526315791,2.525072691530964,3.7143200442867084,1.2856799557132916,1.2856799557132916,0.0
1329,5.0,0.6,5.6,2.474927308469036,1.508062165215173,1.6170105263157906,3.1250726915309635,4.150935004239506,1.4490649957604935,1.4490649957604935,0.0
1330,5.0,0.8,5.8,2.543213073988765,1.5496711365375502,1.7071157894736846,3.2567869260112348,4.304251305309314,1.4957486946906862,1.4957486946906862,0.0
1331,4.8,0.8,5.6,2.611498839508493,1.5912801078599275,1.3972210526315791,2.9885011604915066,4.166250103666898,1.4337498963331017,1.4337498963331017,0.0
1332,4.4,0.6,5.0,3.1068715155048645,1.8931284844951355,0.0,1.8931284844951355,3.7344211085850727,1.2655788914149273,1.2655788914149273,0.0
1333,4.4,0.6,5.0,3.1068715155048645,1.8931284844951355,0.0,1.8931284844951355,3.734521568359996,1.265478431640004,1.265478431640004,0.0
1334,4.2,0.4,4.6000000000000005,2.8583217942644756,1.741678205735525,0.0,1.741678205735525,3.440245579375003,1.1597544206249975,1.1597544206249975,0.0
1335,4.2,0.4,4.6000000000000005,2.8583217942644756,1.741678205735525,0.0,1.741678205735525,3.440574192574511,1.1594258074254897,1.1594258074254897,0.0
1336,4.4,0.4,4.800000000000001,2.98259665488467,1.8174033451153306,0.0,1.8174033451153306,3.5805405672132924,1.2194594327867083,1.2194594327867083,0.0
1337,4.6,0.6,5.199999999999999,2.543213073988765,1.5496711365375502,1.107115789473684,2.6567869260112342,3.865560322862895,1.3344396771371043,1.3344396771371043,0.0
1338,4.6,0.6,5.199999999999999,2.543213073988765,1.5496711365375502,1.107115789473684,2.6567869260112342,3.865138337409192,1.3348616625908072,1.3348616625908072,0.0
1339,4.6,0.6,5.199999999999999,2.543213073988765,1.5496711365375502,1.107115789473684,2.6567869260112342,3.864795160307282,1.3352048396927172,1.3352048396927172,0.0
1340,4.6,0.6,5.199999999999999,2.474927308469036,1.508062165215173,1.2170105263157902,2.725072691530963,3.8562316575637596,1.3437683424362397,1.3437683424362397,0.0
1341,4.4,0.4,4.800000000000001,2.98259665488467,1.8174033451153306,0.0,1.8174033451153306,3.5641334313555255,1.2358665686444752,1.2358665686444752,0.0
1342,4.0,0.4,4.4,2.734046933644281,1.6659530663557192,0.0,1.6659530663557192,3.2716552053745196,1.1283447946254808,1.1283447946254808,0.0
1343,4.2,0.2,4.4,2.734046933644281,1.6659530663557192,0.0,1.6659530663557192,3.2650057653236875,1.1349942346763129,1.1349942346763129,0.0
1344,3.8,0.2,4.0,2.4854972124038914,1.5145027875961086,0.0,1.5145027875961086,2.97240773629325,1.02759226370675,1.02759226370675,0.0
1345,3.6,0.0,3.6,2.2369474911635026,1.3630525088364975,0.0,1.3630525088364975,2.6849725101361646,0.9150274898638355,0.9150274898638355,0.0
1346,3.6,0.0,3.6,2.2369474911635026,1.3630525088364975,0.0,1.3630525088364975,2.6856327958457133,0.9143672041542867,0.9143672041542867,0.0
1347,3.8,0.0,3.8,2.361222351783697,1.4387776482163028,0.0,1.4387776482163028,2.8273842487361867,0.9726157512638132,0.9726157512638132,0.0
1348,3.6,0.0,3.6,2.2369474911635026,1.3630525088364975,0.0,1.3630525088364975,2.686401278999269,0.913598721000731,0.913598721000731,0.0
1349,4.0,0.2,4.2,2.6097720730240863,1.5902279269759139,0.0,1.5902279269759139,3.1216996613346,1.0783003386654002,1.0783003386654002,0.0
1350,4.8,0.4,5.2,2.4066415429493087,1.4664531938927956,1.326905263157896,2.7933584570506915,3.852101178535768,1.347898821464232,1.347898821464232,0.0
1351,5.4,0.6,6.0,2.474927308469036,1.508062165215173,2.017010526315791,3.525072691530964,4.441275503923253,1.5587244960767466,1.5587244960767466,0.0
1352,4.4,0.4,4.800000000000001,2.98259665488467,1.8174033451153306,0.0,1.8174033451153306,3.565702511360449,1.2342974886395517,1.2342974886395517,0.0
1353,4.6,0.4,5.0,2.474927308469036,1.508062165215173,1.017010526315791,2.525072691530964,3.7118714635807573,1.2881285364192427,1.2881285364192427,0.0
1354,4.4,0.4,4.800000000000001,2.98259665488467,1.8174033451153306,0.0,1.8174033451153306,3.5732389362881842,1.2267610637118165,1.2267610637118165,0.0
1355,4.2,0.4,4.6000000000000005,2.8583217942644756,1.741678205735525,0.0,1.741678205735525,3.433860530397263,1.1661394696027374,1.1661394696027374,0.0
1356,3.8,0.4,4.2,2.6097720730240863,1.5902279269759139,0.0,1.5902279269759139,3.152507613779365,1.0474923862206351,1.0474923862206351,0.0
1357,3.8,0.4,4.2,2.6097720730240863,1.5902279269759139,0.0,1.5902279269759139,3.152875750375575,1.0471242496244253,1.0471242496244253,0.0
1358,3.6,0.4,4.0,2.4854972124038914,1.5145027875961086,0.0,1.5145027875961086,3.0110569269786103,0.9889430730213897,0.9889430730213897,0.0
1359,3.6,0.4,4.0,2.4854972124038914,1.5145027875961086,0.0,1.5145027875961086,3.0113854752229687,0.9886145247770313,0.9886145247770313,0.0
1360,4.0,0.4,4.4,2.734046933644281,1.6659530663557192,0.0,1.6659530663557192,3.2951515555688213,1.104848444431179,1.104848444431179,0.0
1361,4.4,0.6,5.0,3.1068715155048645,1.8931284844951355,0.0,1.8931284844951355,3.7213582484241465,1.2786417515758535,1.2786417515758535,0.0
1362,4.6,0.6,5.199999999999999,2.474927308469036,1.508062165215173,1.2170105263157902,2.725072691530963,3.858717393935121,1.3412826060648784,1.3412826060648784,0.0
1363,4.6,0.6,5.199999999999999,2.474927308469036,1.508062165215173,1.2170105263157902,2.725072691530963,3.85801327643091,1.3419867235690894,1.3419867235690894,0.0
1364,4.6,0.6,5.199999999999999,2.474927308469036,1.508062165215173,1.2170105263157902,2.725072691530963,3.8575441397090904,1.342455860290909,1.342455860290909,0.0
1365,4.4,0.4,4.800000000000001,2.98259665488467,1.8174033451153306,0.0,1.8174033451153306,3.5651732971236916,1.2348267028763091,1.2348267028763091,0.0
1366,4.2,0.4,4.6000000000000005,2.8583217942644756,1.741678205735525,0.0,1.741678205735525,3.419005767169758,1.1809942328302427,1.1809942328302427,0.0
1367,4.0,0.4,4.4,2.734046933644281,1.6659530663557192,0.0,1.6659530663557192,3.272678111391693,1.1273218886083072,1.1273218886083072,0.0
1368,3.8,0.2,4.0,2.4854972124038914,1.5145027875961086,0.0,1.5145027875961086,2.9728538216867637,1.0271461783132363,1.0271461783132363,0.0
1369,3.8,0.0,3.8,2.361222351783697,1.4387776482163028,0.0,1.4387776482163028,2.820334236869658,0.9796657631303418,0.9796657631303418,0.0
1370,3.6,0.0,3.6,2.2369474911635026,1.3630525088364975,0.0,1.3630525088364975,2.6800418377786883,0.9199581622213118,0.9199581622213118,0.0
1371,3.8,0.0,3.8,2.361222351783697,1.4387776482163028,0.0,1.4387776482163028,2.8214203376285365,0.9785796623714633,0.9785796623714633,0.0
1372,3.8,0.0,3.8,2.361222351783697,1.4387776482163028,0.0,1.4387776482163028,2.8217029775639704,0.9782970224360295,0.9782970224360295,0.0
1373,4.0,0.2,4.2,2.6097720730240863,1.5902279269759139,0.0,1.5902279269759139,3.1079745459149595,1.0920254540850407,1.0920254540850407,0.0
1374,5.0,0.4,5.4,2.3383557774295807,1.4248442225704183,1.6368000000000014,3.0616442225704197,3.9889710447415307,1.4110289552584696,1.4110289552584696,0.0
1375,5.4,0.6,6.0,2.474927308469036,1.508062165215173,2.017010526315791,3.525072691530964,4.441282407195565,1.5587175928044346,1.5587175928044346,0.0
1376,4.4,0.4,4.800000000000001,2.98259665488467,1.8174033451153306,0.0,1.8174033451153306,3.5810053616639124,1.2189946383360883,1.2189946383360883,0.0
1377,4.4,0.4,4.800000000000001,2.98259665488467,1.8174033451153306,0.0,1.8174033451153306,3.5810593391406833,1.2189406608593174,1.2189406608593174,0.0
1378,4.0,0.4,4.4,2.734046933644281,1.6659530663557192,0.0,1.6659530663557192,3.307247145691357,1.0927528543086433,1.0927528543086433,0.0
1379,3.8,0.4,4.2,2.6097720730240863,1.5902279269759139,0.0,1.5902279269759139,3.1717525476505766,1.0282474523494236,1.0282474523494236,0.0
1380,3.4,0.4,3.8,2.361222351783697,1.4387776482163028,0.0,1.4387776482163028,2.879194530994365,0.9208054690056349,0.9208054690056349,0.0
1381,3.4,0.4,3.8,2.361222351783697,1.4387776482163028,0.0,1.4387776482163028,2.8796867031268363,0.9203132968731635,0.9203132968731635,0.0
1382,3.2,0.4,3.6,2.2369474911635026,1.3630525088364975,0.0,1.3630525088364975,2.7354309057956834,0.8645690942043167,0.8645690942043167,0.0
1383,3.2,0.4,3.6,2.2369474911635026,1.3630525088364975,0.0,1.3630525088364975,2.7306227298234726,0.8693772701765274,0.8693772701765274,0.0
1384,3.6,0.4,4.0,2.4854972124038914,1.5145027875961086,0.0,1.5145027875961086,3.0188233029842757,0.9811766970157243,0.9811766970157243,0.0
1385,4.0,0.6,4.6,2.858321794264475,1.7416782057355245,0.0,1.7416782057355245,3.4510897515625936,1.148910248437406,1.148910248437406,0.0
1386,4.2,0.6,4.8,2.98259665488467,1.8174033451153297,0.0,1.8174033451153297,3.583462524948054,1.216537475051946,1.216537475051946,0.0
1387,4.4,0.6,5.0,3.1068715155048645,1.8931284844951355,0.0,1.8931284844951355,3.721862093371758,1.278137906628242,1.278137906628242,0.0
1388,4.4,0.6,5.0,3.1068715155048645,1.8931284844951355,0.0,1.8931284844951355,3.721291176112204,1.2787088238877962,1.2787088238877962,0.0
1389,4.2,0.4,4.6000000000000005,2.8583217942644756,1.741678205735525,0.0,1.741678205735525,3.4203320372903647,1.1796679627096358,1.1796679627096358,0.0
1390,4.0,0.4,4.4,2.734046933644281,1.6659530663557192,0.0,1.6659530663557192,3.2738518499739384,1.126148150026062,1.126148150026062,0.0
1391,4.0,0.4,4.4,2.734046933644281,1.6659530663557192,0.0,1.6659530663557192,3.2668916383097466,1.1331083616902538,1.1331083616902538,0.0
1392,3.6,0.2,3.8000000000000003,2.361222351783697,1.4387776482163033,0.0,1.4387776482163033,2.8270430419781105,0.9729569580218898,0.9729569580218898,0.0
1393,3.6,0.0,3.6,2.2369474911635026,1.3630525088364975,0.0,1.3630525088364975,2.6746093830019486,0.9253906169980515,0.9253906169980515,0.0
1394,3.4,0.0,3.4,2.112672630543308,1.2873273694566918,0.0,1.2873273694566918,2.5337280928015624,0.8662719071984375,0.8662719071984375,0.0
1395,3.6,0.0,3.6,2.2369474911635026,1.3630525088364975,0.0,1.3630525088364975,2.6815636812228356,0.9184363187771645,0.9184363187771645,0.0
1396,3.6,0.0,3.6,2.2369474911635026,1.3630525088364975,0.0,1.3630525088364975,2.6759596943058215,0.9240403056941786,0.9240403056941786,0.0
1397,3.8,0.2,4.0,2.4854972124038914,1.5145027875961086,0.0,1.5145027875961086,2.969700454120804,1.030299545879196,1.030299545879196,0.0
1398,4.6,0.4,5.0,2.2700700119098522,1.383235251248041,1.3466947368421067,2.7299299880901478,3.69159954236496,1.3084004576350399,1.3084004576350399,0.0
1399,5.4,0.6,6.0,2.3383557774295807,1.4248442225704183,2.236800000000001,3.6616442225704193,4.423796984649772,1.5762030153502282,1.5762030153502282,0.0
1400,4.2,0.4,4.6000000000000005,2.8583217942644756,1.741678205735525,0.0,1.741678205735525,3.420797051893039,1.1792029481069615,1.1792029481069615,0.0
1401,4.2,0.4,4.6000000000000005,2.8583217942644756,1.741678205735525,0.0,1.741678205735525,3.435497613272875,1.1645023867271256,1.1645023867271256,0.0
1402,4.0,0.4,4.4,2.734046933644281,1.6659530663557192,0.0,1.6659530663557192,3.3019179474540215,1.098082052545979,1.098082052545979,0.0
1403,3.6,0.4,4.0,2.4854972124038914,1.5145027875961086,0.0,1.5145027875961086,3.0177874742706075,0.9822125257293925,0.9822125257293925,0.0
1404,3.4,0.4,3.8,2.361222351783697,1.4387776482163028,0.0,1.4387776482163028,2.880268621351713,0.919731378648287,0.919731378648287,0.0
1405,3.4,0.4,3.8,2.361222351783697,1.4387776482163028,0.0,1.4387776482163028,2.875061935463381,0.9249380645366188,0.9249380645366188,0.0
1406,3.2,0.4,3.6,2.2369474911635026,1.3630525088364975,0.0,1.3630525088364975,2.7310411669132826,0.8689588330867175,0.8689588330867175,0.0
1407,3.2,0.4,3.6,2.2369474911635026,1.3630525088364975,0.0,1.3630525088364975,2.731362938122783,0.8686370618772172,0.8686370618772172,0.0
1408,3.6,0.4,4.0,2.4854972124038914,1.5145027875961086,0.0,1.5145027875961086,3.025507122663794,0.974492877336206,0.974492877336206,0.0
1409,4.2,0.6,4.8,2.98259665488467,1.8174033451153297,0.0,1.8174033451153297,3.592299122984536,1.2077008770154638,1.2077008770154638,0.0
1410,4.4,0.6,5.0,3.1068715155048645,1.8931284844951355,0.0,1.8931284844951355,3.72311612083751,1.2768838791624901,1.2768838791624901,0.0
1411,4.2,0.6,4.8,2.98259665488467,1.8174033451153297,0.0,1.8174033451153297,3.5833672417014366,1.2166327582985632,1.2166327582985632,0.0
1412,4.2,0.6,4.8,2.98259665488467,1.8174033451153297,0.0,1.8174033451153297,3.5830473993968175,1.2169526006031823,1.2169526006031823,0.0
1413,4.0,0.4,4.4,2.734046933644281,1.6659530663557192,0.0,1.6659530663557192,3.3021062112813566,1.0978937887186437,1.0978937887186437,0.0
1414,4.0,0.4,4.4,2.734046933644281,1.6659530663557192,0.0,1.6659530663557192,3.2746974953611963,1.125302504638804,1.125302504638804,0.0
1415,4.0,0.4,4.4,2.734046933644281,1.6659530663557192,0.0,1.6659530663557192,3.2747621947323435,1.1252378052676568,1.1252378052676568,0.0
1416,3.6,0.2,3.8000000000000003,2.361222351783697,1.4387776482163033,0.0,1.4387776482163033,2.833761314857905,0.9662386851420952,0.9662386851420952,0.0
1417,3.2,0.0,3.2,1.9883977699231135,1.2116022300768867,0.0,1.2116022300768867,2.406454980009476,0.7935450199905243,0.7935450199905243,0.0
1418,3.2,0.0,3.2,1.9883977699231135,1.2116022300768867,0.0,1.2116022300768867,2.4021747597752676,0.7978252402247326,0.7978252402247326,0.0
1419,3.4,0.0,3.4,2.112672630543308,1.2873273694566918,0.0,1.2873273694566918,2.540458642262622,0.859541357737378,0.859541357737378,0.0
1420,3.4,0.0,3.4,2.112672630543308,1.2873273694566918,0.0,1.2873273694566918,2.540751105647888,0.8592488943521119,0.8592488943521119,0.0
1421,3.6,0.2,3.8000000000000003,2.361222351783697,1.4387776482163033,0.0,1.4387776482163033,2.830173367613829,0.9698266323861713,0.9698266323861713,0.0
1422,4.4,0.4,4.800000000000001,2.98259665488467,1.8174033451153306,0.0,1.8174033451153306,3.5632904959126797,1.236709504087321,1.236709504087321,0.0
1423,5.2,0.6,5.8,2.4066415429493087,1.4664531938927956,1.9269052631578956,3.393358457050691,4.290228226253612,1.5097717737463876,1.5097717737463876,0.0
1424,4.0,0.4,4.4,2.734046933644281,1.6659530663557192,0.0,1.6659530663557192,3.2892953100237836,1.1107046899762167,1.1107046899762167,0.0
1425,4.2,0.4,4.6000000000000005,2.8583217942644756,1.741678205735525,0.0,1.741678205735525,3.4367073661111838,1.1632926338888168,1.1632926338888168,0.0
1426,3.8,0.4,4.2,2.6097720730240863,1.5902279269759139,0.0,1.5902279269759139,3.1548086097639985,1.0451913902360017,1.0451913902360017,0.0
1427,3.4,0.4,3.8,2.361222351783697,1.4387776482163028,0.0,1.4387776482163028,2.87525739738233,0.9247426026176697,0.9247426026176697,0.0
1428,3.2,0.4,3.6,2.2369474911635026,1.3630525088364975,0.0,1.3630525088364975,2.7312854877717387,0.8687145122282613,0.8687145122282613,0.0
1429,3.2,0.4,3.6,2.2369474911635026,1.3630525088364975,0.0,1.3630525088364975,2.731654578000107,0.868345421999893,0.868345421999893,0.0
1430,3.2,0.4,3.6,2.2369474911635026,1.3630525088364975,0.0,1.3630525088364975,2.7319941474105676,0.8680058525894325,0.8680058525894325,0.0
1431,3.0,0.4,3.4,2.112672630543308,1.2873273694566918,0.0,1.2873273694566918,2.582014673678069,0.817985326321931,0.817985326321931,0.0
1432,3.4,0.4,3.8,2.361222351783697,1.4387776482163028,0.0,1.4387776482163028,2.876991621754443,0.9230083782455569,0.9230083782455569,0.0
1433,3.8,0.6,4.3999999999999995,2.7340469336442803,1.6659530663557192,0.0,1.6659530663557192,3.311804695794396,1.0881953042056036,1.0881953042056036,0.0
1434,4.0,0.6,4.6,2.858321794264475,1.7416782057355245,0.0,1.7416782057355245,3.445604963875241,1.1543950361247588,1.1543950361247588,0.0
1435,4.2,0.6,4.8,2.98259665488467,1.8174033451153297,0.0,1.8174033451153297,3.5850440980025926,1.2149559019974072,1.2149559019974072,0.0
1436,4.2,0.6,4.8,2.98259665488467,1.8174033451153297,0.0,1.8174033451153297,3.5769013706770383,1.2230986293229615,1.2230986293229615,0.0
1437,4.2,0.4,4.6000000000000005,2.8583217942644756,1.741678205735525,0.0,1.741678205735525,3.4223561368157362,1.1776438631842643,1.1776438631842643,0.0
1438,4.0,0.4,4.4,2.734046933644281,1.6659530663557192,0.0,1.6659530663557192,3.275594788866996,1.1244052111330043,1.1244052111330043,0.0
1439,3.8,0.4,4.2,2.6097720730240863,1.5902279269759139,0.0,1.5902279269759139,3.128765698800061,1.0712343011999392,1.0712343011999392,0.0
1440,3.6,0.2,3.8000000000000003,2.361222351783697,1.4387776482163033,0.0,1.4387776482163033,2.8284782407132836,0.9715217592867167,0.9715217592867167,0.0
1441,3.4,0.0,3.4,2.112672630543308,1.2873273694566918,0.0,1.2873273694566918,2.5398809807311444,0.8601190192688555,0.8601190192688555,0.0
1442,3.4,0.0,3.4,2.112672630543308,1.2873273694566918,0.0,1.2873273694566918,2.5349697751982543,0.8650302248017456,0.8650302248017456,0.0
1443,3.6,0.0,3.6,2.2369474911635026,1.3630525088364975,0.0,1.3630525088364975,2.676896064032235,0.9231039359677653,0.9231039359677653,0.0
1444,3.6,0.0,3.6,2.2369474911635026,1.3630525088364975,0.0,1.3630525088364975,2.671143211315154,0.928856788684846,0.928856788684846,0.0
1445,3.8,0.2,4.0,2.4854972124038914,1.5145027875961086,0.0,1.5145027875961086,2.9642896697233363,1.0357103302766637,1.0357103302766637,0.0
1446,4.6,0.4,5.0,2.2017842463901243,1.3416262799256633,1.4565894736842124,2.7982157536098757,3.6846545064875236,1.3153454935124764,1.3153454935124764,0.0
1447,5.6,0.6,6.199999999999999,2.2700700119098522,1.383235251248041,2.546694736842106,3.929929988090147,4.559648561280187,1.6403514387198124,1.6403514387198124,0.0
1448,4.2,0.4,4.6000000000000005,2.8583217942644756,1.741678205735525,0.0,1.741678205735525,3.4218253478575376,1.178174652142463,1.178174652142463,0.0
1449,4.4,0.4,4.800000000000001,2.98259665488467,1.8174033451153306,0.0,1.8174033451153306,3.568370858195072,1.2316291418049286,1.2316291418049286,0.0
1450,4.0,0.4,4.4,2.734046933644281,1.6659530663557192,0.0,1.6659530663557192,3.2959500644410644,1.104049935558936,1.104049935558936,0.0
1451,3.8,0.4,4.2,2.6097720730240863,1.5902279269759139,0.0,1.5902279269759139,3.1547683744005646,1.0452316255994356,1.0452316255994356,0.0
1452,3.8,0.4,4.2,2.6097720730240863,1.5902279269759139,0.0,1.5902279269759139,3.148570444422059,1.0514295555779412,1.0514295555779412,0.0
1453,3.8,0.4,4.2,2.6097720730240863,1.5902279269759139,0.0,1.5902279269759139,3.1551392459477734,1.0448607540522268,1.0448607540522268,0.0
1454,3.6,0.4,4.0,2.4854972124038914,1.5145027875961086,0.0,1.5145027875961086,3.0190313930281087,0.9809686069718913,0.9809686069718913,0.0
1455,3.4,0.4,3.8,2.361222351783697,1.4387776482163028,0.0,1.4387776482163028,2.870062602130807,0.9299373978691929,0.9299373978691929,0.0
1456,3.8,0.4,4.2,2.6097720730240863,1.5902279269759139,0.0,1.5902279269759139,3.1622216466582063,1.037778353341794,1.037778353341794,0.0
1457,4.2,0.6,4.8,2.98259665488467,1.8174033451153297,0.0,1.8174033451153297,3.5922398243650298,1.20776017563497,1.20776017563497,0.0
1458,4.6,0.6,5.199999999999999,2.543213073988765,1.5496711365375502,1.107115789473684,2.6567869260112342,3.869615752580385,1.3303842474196141,1.3303842474196141,0.0
1459,4.2,0.6,4.8,2.98259665488467,1.8174033451153297,0.0,1.8174033451153297,3.59823460615688,1.2017653938431199,1.2017653938431199,0.0
1460,4.4,0.6,5.0,3.1068715155048645,1.8931284844951355,0.0,1.8931284844951355,3.7221207797557145,1.2778792202442855,1.2778792202442855,0.0
1461,4.4,0.4,4.800000000000001,2.98259665488467,1.8174033451153306,0.0,1.8174033451153306,3.567540882175316,1.2324591178246846,1.2324591178246846,0.0
1462,4.2,0.4,4.6000000000000005,2.8583217942644756,1.741678205735525,0.0,1.741678205735525,3.421067738025683,1.1789322619743174,1.1789322619743174,0.0
1463,4.0,0.4,4.4,2.734046933644281,1.6659530663557192,0.0,1.6659530663557192,3.2745159586098924,1.125484041390108,1.125484041390108,0.0
1464,3.8,0.2,4.0,2.4854972124038914,1.5145027875961086,0.0,1.5145027875961086,2.980870001520035,1.0191299984799649,1.0191299984799649,0.0
1465,3.8,0.0,3.8,2.361222351783697,1.4387776482163028,0.0,1.4387776482163028,2.8279714366250728,0.972028563374927,0.972028563374927,0.0
1466,3.8,0.0,3.8,2.361222351783697,1.4387776482163028,0.0,1.4387776482163028,2.8222524588070392,0.9777475411929606,0.9777475411929606,0.0
1467,3.8,0.0,3.8,2.361222351783697,1.4387776482163028,0.0,1.4387776482163028,2.8226017429257224,0.9773982570742774,0.9773982570742774,0.0
1468,3.8,0.0,3.8,2.361222351783697,1.4387776482163028,0.0,1.4387776482163028,2.8228717165212047,0.9771282834787951,0.9771282834787951,0.0
1469,3.8,0.0,3.8,2.361222351783697,1.4387776482163028,0.0,1.4387776482163028,2.8231027064942245,0.9768972935057754,0.9768972935057754,0.0
1470,4.0,0.0,4.0,2.4854972124038914,1.5145027875961086,0.0,1.5145027875961086,2.9699656504733087,1.0300343495266913,1.0300343495266913,0.0
1471,4.2,0.2,4.4,2.734046933644281,1.6659530663557192,0.0,1.6659530663557192,3.26270079744382,1.1372992025561803,1.1372992025561803,0.0
1472,4.6,0.4,5.0,2.4066415429493087,1.4664531938927956,1.1269052631578957,2.5933584570506913,3.708111429531786,1.2918885704682141,1.2918885704682141,0.0
1473,4.8,0.6,5.3999999999999995,2.474927308469036,1.508062165215173,1.4170105263157904,2.9250726915309633,4.007274593601299,1.392725406398701,1.392725406398701,0.0
1474,5.0,0.8,5.8,2.474927308469036,1.508062165215173,1.8170105263157907,3.3250726915309636,4.297188459333901,1.502811540666099,1.502811540666099,0.0
1475,4.8,0.8,5.6,2.543213073988765,1.5496711365375502,1.5071157894736844,3.0567869260112346,4.159373805502115,1.4406261944978844,1.4406261944978844,0.0
1476,4.4,0.6,5.0,3.1068715155048645,1.8931284844951355,0.0,1.8931284844951355,3.7360822559626294,1.2639177440373706,1.2639177440373706,0.0
1477,4.0,0.6,4.6,2.858321794264475,1.7416782057355245,0.0,1.7416782057355245,3.4626759236155493,1.1373240763844503,1.1373240763844503,0.0
1478,3.6,0.4,4.0,2.4854972124038914,1.5145027875961086,0.0,1.5145027875961086,3.0229838983991835,0.9770161016008165,0.9770161016008165,0.0
1479,3.8,0.4,4.2,2.6097720730240863,1.5902279269759139,0.0,1.5902279269759139,3.1727428615595903,1.02725713844041,1.02725713844041,0.0
1480,4.0,0.4,4.4,2.734046933644281,1.6659530663557192,0.0,1.6659530663557192,3.308850817022713,1.0911491829772872,1.0911491829772872,0.0
1481,4.2,0.6,4.8,2.98259665488467,1.8174033451153297,0.0,1.8174033451153297,3.597766825037926,1.2022331749620738,1.2022331749620738,0.0
1482,3.8,0.6,4.3999999999999995,2.7340469336442803,1.6659530663557192,0.0,1.6659530663557192,3.3217464963584273,1.0782535036415721,1.0782535036415721,0.0
1483,4.0,0.6,4.6,2.858321794264475,1.7416782057355245,0.0,1.7416782057355245,3.4568925587787813,1.1431074412212183,1.1431074412212183,0.0
1484,4.0,0.6,4.6,2.858321794264475,1.7416782057355245,0.0,1.7416782057355245,3.4498307455963064,1.1501692544036932,1.1501692544036932,0.0
1485,4.0,0.4,4.4,2.734046933644281,1.6659530663557192,0.0,1.6659530663557192,3.2882929526873603,1.11170704731264,1.11170704731264,0.0
