År,Produsert energi,Investering grunnvarme,Investering luft-vann,Diskonteringsrente,Energikostnad grunnvarme,Energikostnad luft-vann,Energikostnad direkte elektrisk,Kostnad grunnvarme,Kostnad luft-vann,Kostnad direkte elektrisk,Kostnad grunnvarme (diskontert),Kostnad luft-vann (diskontert),Kostnad direkte elektrisk (diskontert),LCOE grunnvarme,LCOE luft-vann,LCOE_direkte_el,Grunnvarme vs. luft-vann (40 år),Grunnvarme vs. direkte elektrisk (40 år)
10.0,14945.0,0.0,0.0,0.6755641688257986,8175.0,11588.0,27118.0,8175.0,11588.0,18319.949130218007,5522.737080150903,7828.437588353354,18319.949130218007,2.27,2.57,1.81,89461,-132088
11.0,14945.0,0.0,0.0,0.6495809315632679,8175.0,11588.0,27118.0,8175.0,11588.0,17615.3357021327,5310.3241155297155,7527.343834955149,17615.3357021327,2.27,2.57,1.81,89461,-132088
12.0,14945.0,0.0,0.0,0.6245970495800652,8175.0,11588.0,27118.0,8175.0,11588.0,16937.822790512208,5106.080880317033,7237.830610533796,16937.822790512208,2.27,2.57,1.81,89461,-132088
13.0,14945.0,0.0,0.0,0.6005740861346781,8175.0,11588.0,27118.0,8175.0,11588.0,16286.3680678002,4909.693154150994,6959.45251012865,16286.3680678002,2.27,2.57,1.81,89461,-132088
14.0,14945.0,0.0,0.0,0.5774750828218058,8175.0,11588.0,27118.0,8175.0,11588.0,15659.96929596173,4720.858802068263,6691.781259739086,15659.96929596173,2.27,2.57,1.81,89461,-132088
15.0,14945.0,0.0,225000.0,0.5552645027132749,8175.0,11588.0,27118.0,8175.0,236588.0,15057.662784578588,4539.287309681022,131368.91816792826,15057.662784578588,2.27,2.57,1.81,89461,-132088
16.0,14945.0,0.0,0.0,0.5339081756858411,8175.0,11588.0,27118.0,8175.0,11588.0,14478.52190824864,4364.699336231752,6186.927939847527,14478.52190824864,2.27,2.57,1.81,89461,-132088
17.0,14945.0,0.0,0.0,0.5133732458517704,8175.0,11588.0,27118.0,8175.0,11588.0,13921.65568100831,4196.826284838223,5948.969172930315,13921.65568100831,2.27,2.57,1.81,89461,-132088
18.0,14945.0,0.0,0.0,0.4936281210113176,8175.0,11588.0,27118.0,8175.0,11588.0,13386.20738558491,4035.409889267521,5720.162666279149,13386.20738558491,2.27,2.57,1.81,89461,-132088
19.0,14945.0,0.0,0.0,0.47464242404934387,8175.0,11588.0,27118.0,8175.0,11588.0,12871.353255370108,3880.2018166033863,5500.156409883797,12871.353255370108,2.27,2.57,1.81,89461,-132088
20.0,14945.0,225000.0,0.0,0.45638694620129217,8175.0,11588.0,27118.0,233175.0,11588.0,12376.30120708664,106418.0261804863,5288.611932580574,12376.30120708664,2.27,2.57,1.81,89461,-132088
21.0,14945.0,0.0,0.0,0.43883360211662703,8175.0,11588.0,27118.0,8175.0,11588.0,11900.289622198692,3587.464697303426,5085.203781327474,11900.289622198692,2.27,2.57,1.81,89461,-132088
22.0,14945.0,0.0,0.0,0.42195538665060295,8175.0,11588.0,27118.0,8175.0,11588.0,11442.58617519105,3449.485285868679,4889.619020507187,11442.58617519105,2.27,2.57,1.81,89461,-132088
23.0,14945.0,0.0,0.0,0.4057263333178874,8175.0,11588.0,27118.0,8175.0,11588.0,11002.48670691447,3316.8127748737293,4701.556750487679,11002.48670691447,2.27,2.57,1.81,89461,-132088
24.0,14945.0,0.0,0.0,0.3901214743441225,8175.0,11588.0,27118.0,8175.0,11588.0,10579.314141263912,3189.2430527632014,4520.727644699691,10579.314141263912,2.27,2.57,1.81,89461,-132088
25.0,14945.0,0.0,0.0,0.37511680225396393,8175.0,11588.0,27118.0,8175.0,11588.0,10172.417443522994,3066.579858426155,4346.853504518934,10172.417443522994,2.27,2.57,1.81,89461,-132088
26.0,14945.0,0.0,0.0,0.3606892329365038,8175.0,11588.0,27118.0,8175.0,11588.0,9781.17061877211,2948.6344792559184,4179.666831268206,9781.17061877211,2.27,2.57,1.81,89461,-132088
27.0,14945.0,0.0,0.0,0.3468165701312536,8175.0,11588.0,27118.0,8175.0,11588.0,9404.971748819335,2835.2254608229982,4018.910414680967,9404.971748819335,2.27,2.57,1.81,89461,-132088
28.0,14945.0,0.0,0.0,0.3334774712800515,8175.0,11588.0,27118.0,8175.0,11588.0,9043.242066172437,2726.178327714421,3864.3369371932367,9043.242066172437,2.27,2.57,1.81,89461,-132088
29.0,14945.0,0.0,0.0,0.32065141469235725,8175.0,11588.0,27118.0,8175.0,11588.0,8695.425063627345,2621.3253151100207,3715.708593455036,8695.425063627345,2.27,2.57,1.81,89461,-132088
30.0,14945.0,0.0,225000.0,0.3083186679734204,8175.0,11588.0,27118.0,8175.0,236588.0,8360.985638103215,2520.505110682712,72944.49701849559,8360.985638103215,2.27,2.57,1.81,89461,-132088
31.0,14945.0,0.0,0.0,0.2964602576667504,8175.0,11588.0,27118.0,8175.0,11588.0,8039.409267406937,2423.5626064256844,3435.3814658423034,8039.409267406937,2.27,2.57,1.81,89461,-132088
32.0,14945.0,0.0,0.0,0.28505794006418306,8175.0,11588.0,27118.0,8175.0,11588.0,7730.201218660516,2330.3486600246965,3303.251409463753,7730.201218660516,2.27,2.57,1.81,89461,-132088
33.0,14945.0,0.0,0.0,0.27409417313863754,8175.0,11588.0,27118.0,8175.0,11588.0,7432.885787173573,2240.719865408362,3176.2032783305317,7432.885787173573,2.27,2.57,1.81,89461,-132088
34.0,14945.0,0.0,0.0,0.2635520895563822,8175.0,11588.0,27118.0,8175.0,11588.0,7147.005564589973,2154.5383321234244,3054.041613779357,7147.005564589973,2.27,2.57,1.81,89461,-132088
35.0,14945.0,0.0,0.0,0.2534154707272906,8175.0,11588.0,27118.0,8175.0,11588.0,6872.120735182666,2071.671473195601,2936.5784747878433,6872.120735182666,2.27,2.57,1.81,89461,-132088
36.0,14945.0,0.0,0.0,0.24366872185316402,8175.0,11588.0,27118.0,8175.0,11588.0,6607.808399214102,1991.9918011496159,2823.6331488344645,6607.808399214102,2.27,2.57,1.81,89461,-132088
37.0,14945.0,0.0,0.0,0.23429684793573466,8175.0,11588.0,27118.0,8175.0,11588.0,6353.661922321253,1915.3767318746309,2715.031873879293,6353.661922321253,2.27,2.57,1.81,89461,-132088
38.0,14945.0,0.0,0.0,0.22528543070743715,8175.0,11588.0,27118.0,8175.0,11588.0,6109.29030992428,1841.7083960332986,2610.607571037782,6109.29030992428,2.27,2.57,1.81,89461,-132088
39.0,14945.0,0.0,0.0,0.21662060644945877,8175.0,11588.0,27118.0,8175.0,11588.0,5874.317605696423,1770.8734577243254,2510.199587536328,5874.317605696423,2.27,2.57,1.81,89461,-132088
