År,Produsert energi,Investering grunnvarme,Investering luft-vann,Diskonteringsrente,Energikostnad grunnvarme,Energikostnad luft-vann,Energikostnad direkte elektrisk,Kostnad grunnvarme,Kostnad luft-vann,Kostnad direkte elektrisk,Kostnad grunnvarme (diskontert),Kostnad luft-vann (diskontert),Kostnad direkte elektrisk (diskontert),LCOE grunnvarme,LCOE luft-vann,LCOE_direkte_el,Grunnvarme vs. luft-vann (40 år),Grunnvarme vs. direkte elektrisk (40 år)
10.0,35671.0,0.0,0.0,0.6755641688257986,18100.0,25680.0,61468.0,18100.0,25680.0,41525.57832938419,12227.711455746956,17348.487855446507,41525.57832938419,1.53,1.68,1.72,107778,134467
11.0,35671.0,0.0,0.0,0.6495809315632679,18100.0,25680.0,61468.0,18100.0,25680.0,39928.440701330954,11757.414861295149,16681.23832254472,39928.440701330954,1.53,1.68,1.72,107778,134467
12.0,35671.0,0.0,0.0,0.6245970495800652,18100.0,25680.0,61468.0,18100.0,25680.0,38392.73144358745,11305.206597399181,16039.652233216075,38392.73144358745,1.53,1.68,1.72,107778,134467
13.0,35671.0,0.0,0.0,0.6005740861346781,18100.0,25680.0,61468.0,18100.0,25680.0,36916.087926526394,10870.390959037673,15422.742531938535,36916.087926526394,1.53,1.68,1.72,107778,134467
14.0,35671.0,0.0,0.0,0.5774750828218058,18100.0,25680.0,61468.0,18100.0,25680.0,35496.23839089076,10452.298999074685,14829.560126863973,35496.23839089076,1.53,1.68,1.72,107778,134467
15.0,35671.0,0.0,240400.0,0.5552645027132749,18100.0,25680.0,61468.0,18100.0,266080.0,34130.99845277958,10050.287499110274,147744.77888194818,34130.99845277958,1.53,1.68,1.72,107778,134467
16.0,35671.0,0.0,0.0,0.5339081756858411,18100.0,25680.0,61468.0,18100.0,25680.0,32818.26774305728,9663.737979913725,13710.761951612401,32818.26774305728,1.53,1.68,1.72,107778,134467
17.0,35671.0,0.0,0.0,0.5133732458517704,18100.0,25680.0,61468.0,18100.0,25680.0,31556.02667601662,9292.055749917043,13183.424953473463,31556.02667601662,1.53,1.68,1.72,107778,134467
18.0,35671.0,0.0,0.0,0.4936281210113176,18100.0,25680.0,61468.0,18100.0,25680.0,30342.33334232367,8934.668990304848,12676.370147570635,30342.33334232367,1.53,1.68,1.72,107778,134467
19.0,35671.0,0.0,0.0,0.47464242404934387,18100.0,25680.0,61468.0,18100.0,25680.0,29175.32052146507,8591.027875293124,12188.81744958715,29175.32052146507,1.53,1.68,1.72,107778,134467
20.0,35671.0,240400.0,0.0,0.45638694620129217,18100.0,25680.0,61468.0,258500.0,25680.0,28053.192809101027,117976.02559303402,11720.016778449182,28053.192809101027,1.53,1.68,1.72,107778,134467
21.0,35671.0,0.0,0.0,0.43883360211662703,18100.0,25680.0,61468.0,18100.0,25680.0,26974.22385490483,7942.8881983109495,11269.246902354982,26974.22385490483,1.53,1.68,1.72,107778,134467
22.0,35671.0,0.0,0.0,0.42195538665060295,18100.0,25680.0,61468.0,18100.0,25680.0,25936.75370663926,7637.392498375913,10835.814329187484,25936.75370663926,1.53,1.68,1.72,107778,134467
23.0,35671.0,0.0,0.0,0.4057263333178874,18100.0,25680.0,61468.0,18100.0,25680.0,24939.186256383902,7343.646633053761,10419.052239603348,24939.186256383902,1.53,1.68,1.72,107778,134467
24.0,35671.0,0.0,0.0,0.3901214743441225,18100.0,25680.0,61468.0,18100.0,25680.0,23979.98678498452,7061.198685628617,10018.319461157065,23979.98678498452,1.53,1.68,1.72,107778,134467
25.0,35671.0,0.0,0.0,0.37511680225396393,18100.0,25680.0,61468.0,18100.0,25680.0,23057.679600946656,6789.614120796748,9632.999481881794,23057.679600946656,1.53,1.68,1.72,107778,134467
26.0,35671.0,0.0,0.0,0.3606892329365038,18100.0,25680.0,61468.0,18100.0,25680.0,22170.845770141015,6528.475116150718,9262.499501809418,22170.845770141015,1.53,1.68,1.72,107778,134467
27.0,35671.0,0.0,0.0,0.3468165701312536,18100.0,25680.0,61468.0,18100.0,25680.0,21318.120932827896,6277.37991937569,8906.249520970592,21318.120932827896,1.53,1.68,1.72,107778,134467
28.0,35671.0,0.0,0.0,0.3334774712800515,18100.0,25680.0,61468.0,18100.0,25680.0,20498.193204642204,6035.942230168932,8563.701462471723,20498.193204642204,1.53,1.68,1.72,107778,134467
29.0,35671.0,0.0,0.0,0.32065141469235725,18100.0,25680.0,61468.0,18100.0,25680.0,19709.801158309816,5803.7906059316665,8234.328329299735,19709.801158309816,1.53,1.68,1.72,107778,134467
30.0,35671.0,0.0,240400.0,0.3083186679734204,18100.0,25680.0,61468.0,18100.0,266080.0,18951.731882990203,5580.567890318909,82037.4311743677,18951.731882990203,1.53,1.68,1.72,107778,134467
31.0,35671.0,0.0,0.0,0.2964602576667504,18100.0,25680.0,61468.0,18100.0,25680.0,18222.819118259813,5365.930663768182,7613.09941688215,18222.819118259813,1.53,1.68,1.72,107778,134467
32.0,35671.0,0.0,0.0,0.28505794006418306,18100.0,25680.0,61468.0,18100.0,25680.0,17521.941459865204,5159.5487151617135,7320.2879008482205,17521.941459865204,1.53,1.68,1.72,107778,134467
33.0,35671.0,0.0,0.0,0.27409417313863754,18100.0,25680.0,61468.0,18100.0,25680.0,16848.020634485772,4961.10453380934,7038.738366200212,16848.020634485772,1.53,1.68,1.72,107778,134467
34.0,35671.0,0.0,0.0,0.2635520895563822,18100.0,25680.0,61468.0,18100.0,25680.0,16200.0198408517,4770.292820970518,6768.017659807895,16200.0198408517,1.53,1.68,1.72,107778,134467
35.0,35671.0,0.0,0.0,0.2534154707272906,18100.0,25680.0,61468.0,18100.0,25680.0,15576.942154665097,4586.82002016396,6507.709288276822,15576.942154665097,1.53,1.68,1.72,107778,134467
36.0,35671.0,0.0,0.0,0.24366872185316402,18100.0,25680.0,61468.0,18100.0,25680.0,14977.828994870286,4410.403865542268,6257.412777189252,14977.828994870286,1.53,1.68,1.72,107778,134467
37.0,35671.0,0.0,0.0,0.23429684793573466,18100.0,25680.0,61468.0,18100.0,25680.0,14401.758648913737,4240.772947636798,6016.743054989666,14401.758648913737,1.53,1.68,1.72,107778,134467
38.0,35671.0,0.0,0.0,0.22528543070743715,18100.0,25680.0,61468.0,18100.0,25680.0,13847.844854724746,4077.666295804612,5785.329860566986,13847.844854724746,1.53,1.68,1.72,107778,134467
39.0,35671.0,0.0,0.0,0.21662060644945877,18100.0,25680.0,61468.0,18100.0,25680.0,13315.235437235331,3920.832976735204,5562.817173622101,13315.235437235331,1.53,1.68,1.72,107778,134467
