,Utetemperatur (grader),"Turtemperatur, varmesystem (grader)",Tappevannsbehov (kWh),Romoppvarmingsbehov (kWh),Kjølebehov (kWh),"Grunnvarme, kompressor (kWh)","Grunnvarme, fra brønner (kWh)","Grunnvarme, spisslast (kWh)","Grunnvarme, COP","Luft-vann, kompressor (kWh)","Luft-vann, fra luft (kWh)","Luft-vann, spisslast (kWh)","Luft-vann, COP","Direkte elektrisk, strømkostnad (kr)","Grunnvarme, strømkostnad (kr)","Luft-vann, strømkostnad (kr)",Brønntemperatur år 12 - 13 (grader),Spotpris (kr)
94,-2,40.666666666666664,0.638,7.975,0.0,2.198666036992721,6.414333963007278,0.0,3.917848688334324,3.3100733485593814,5.302926651440618,0.0,2.752,15.84903969,4.528297054285714,6.090965270884575,1.9864953842703432,1.51923
95,-2,40.666666666666664,0.638,7.975,0.0,2.1979150459667167,6.415084954033283,0.0,3.919190135219149,3.3100733485593814,5.302926651440618,0.0,2.752,15.205217939999999,4.344347982857142,5.8435372880797605,2.0049264305650656,1.44448
96,-2,40.666666666666664,0.319,7.337,0.0,1.944156850346494,5.711843149653506,0.0,3.9384266608551495,2.942287420941672,4.713712579058328,0.0,2.752,12.84470088,3.6699145371428576,4.936363874736472,2.2692462606796076,1.35683
97,-3,41.0,0.0,7.337,0.0,1.8712097683437436,5.465790231656256,0.0,3.921457431401993,2.819692111735769,4.517307888264231,0.0,2.677028571428571,11.88285846,3.3951024171428568,4.5667169503250165,2.389769155095129,1.29868
98,-3,41.0,0.0,7.018,0.0,1.786028532975907,5.231971467024093,0.0,3.929852064060237,2.697096802529866,4.320903197470134,0.0,2.677028571428571,11.300383599999998,3.2286810285714274,4.34286527143359,2.506225950538849,1.2893
99,-2,40.666666666666664,0.0,7.018,0.0,1.7735026536263447,5.244497346373655,0.0,3.9576134761021518,2.697096802529866,4.320903197470134,0.0,2.752,10.72497778,3.064279365714285,4.121730304594166,2.5328913115209373,1.20731
100,-3,41.0,0.0,7.018,0.0,1.7842145010320758,5.233785498967924,0.0,3.9338507337965876,2.697096802529866,4.320903197470134,0.0,2.677028571428571,11.645528839999999,3.327293954285713,4.4755084921820085,2.5616936892179556,1.33848
101,-3,41.0,0.319,7.337,0.0,1.9516771404112552,5.7043228595887445,0.0,3.92325451625936,2.942287420941672,4.713712579058328,0.0,2.677028571428571,12.84470088,3.6699145371428576,4.936363874736472,2.4147030414932993,1.35683
102,-3,41.0,0.638,8.932,0.0,2.4620331172101615,7.107966882789839,0.0,3.8875165173110338,3.6778592761770907,5.8921407238229095,0.0,2.677028571428571,17.8940817,5.112594771428572,6.876898053188686,1.918939527839079,1.47391
103,-3,41.0,0.957,10.208,0.0,2.8966411080738617,8.26835889192614,0.0,3.854942862454422,3.342872729962643,5.355473134699007,2.4666541353383504,2.715765413533835,22.40514045,6.401468700000001,11.658151846405463,1.4670676882321514,1.61083
104,-3,41.0,0.638,8.294,0.0,2.29493220460356,6.63706779539644,0.0,3.8925330808639957,3.4326686577652854,5.499331342234715,0.0,2.677028571428571,18.150270600000002,5.185791599999999,6.975354346011948,1.9885274720655497,1.63615
105,-3,41.0,0.638,8.613,0.0,2.3803154411396577,6.870684558860342,0.0,3.886940337687394,3.5552639669711876,5.695736033028812,0.0,2.677028571428571,19.719339090000002,5.634096882857143,7.578365119356114,1.9109463356362313,1.73569
106,-3,41.0,0.638,8.294,0.0,2.2948342466091542,6.637165753390846,0.0,3.892700548579996,3.4326686577652854,5.499331342234715,0.0,2.677028571428571,19.82671768,5.66477648,7.619631926387914,1.9908573210170442,1.82384
107,-3,41.0,0.638,7.975,0.0,2.209356349563114,6.403643650436885,0.0,3.8989005489293143,3.3100733485593814,5.302926651440618,0.0,2.677028571428571,19.918251539999996,5.6909290114285715,7.654809424411454,2.0768643146727817,1.91668
