År,Produsert energi,Investering grunnvarme,Investering luft-vann,Diskonteringsrente,Energikostnad grunnvarme,Energikostnad luft-vann,Energikostnad direkte elektrisk,Kostnad grunnvarme,Kostnad luft-vann,Kostnad direkte elektrisk,Kostnad grunnvarme (diskontert),Kostnad luft-vann (diskontert),Kostnad direkte elektrisk (diskontert),LCOE grunnvarme,LCOE luft-vann,LCOE_direkte_el,Grunnvarme vs. luft-vann (40 år),Grunnvarme vs. direkte elektrisk (40 år)
29.0,44976.0,0.0,0.0,0.32065141469235725,22435.0,32053.0,76864.0,22435.0,32053.0,24646.55033891335,7193.814488623035,10277.839795134127,24646.55033891335,1.43,1.55,1.71,109692,247002
30.0,44976.0,0.0,247000.0,0.3083186679734204,22435.0,32053.0,76864.0,22435.0,279053.0,23698.606095108986,6917.129315983687,86037.24925398688,23698.606095108986,1.43,1.55,1.71,109692,247002
31.0,44976.0,0.0,0.0,0.2964602576667504,22435.0,32053.0,76864.0,22435.0,32053.0,22787.1212452971,6651.085880753545,9502.44063899235,22787.1212452971,1.43,1.55,1.71,109692,247002
32.0,44976.0,0.0,0.0,0.28505794006418306,22435.0,32053.0,76864.0,22435.0,32053.0,21910.693505093368,6395.274885339947,9136.962152877259,21910.693505093368,1.43,1.55,1.71,109692,247002
33.0,44976.0,0.0,0.0,0.27409417313863754,22435.0,32053.0,76864.0,22435.0,32053.0,21067.974524128236,6149.302774365333,8785.540531612749,21067.974524128236,1.43,1.55,1.71,109692,247002
34.0,44976.0,0.0,0.0,0.2635520895563822,22435.0,32053.0,76864.0,22435.0,32053.0,20257.667811661762,5912.791129197435,8447.635126550718,20257.667811661762,1.43,1.55,1.71,109692,247002
35.0,44976.0,0.0,0.0,0.2534154707272906,22435.0,32053.0,76864.0,22435.0,32053.0,19478.526741982463,5685.376085766765,8122.726083221845,19478.526741982463,1.43,1.55,1.71,109692,247002
36.0,44976.0,0.0,0.0,0.24366872185316402,22435.0,32053.0,76864.0,22435.0,32053.0,18729.3526365216,5466.707774775735,7810.313541559466,18729.3526365216,1.43,1.55,1.71,109692,247002
37.0,44976.0,0.0,0.0,0.23429684793573466,22435.0,32053.0,76864.0,22435.0,32053.0,18008.992919732307,5256.449783438207,7509.916866884103,18008.992919732307,1.43,1.55,1.71,109692,247002
38.0,44976.0,0.0,0.0,0.22528543070743715,22435.0,32053.0,76864.0,22435.0,32053.0,17316.33934589645,5054.278637921352,7221.073910465483,17316.33934589645,1.43,1.55,1.71,109692,247002
39.0,44976.0,0.0,0.0,0.21662060644945877,22435.0,32053.0,76864.0,22435.0,32053.0,16650.3262941312,4859.883305693607,6943.340298524502,16650.3262941312,1.43,1.55,1.71,109692,247002
