År,Produsert energi,Investering grunnvarme,Investering luft-vann,Diskonteringsrente,Energikostnad grunnvarme,Energikostnad luft-vann,Energikostnad direkte elektrisk,Kostnad grunnvarme,Kostnad luft-vann,Kostnad direkte elektrisk,Kostnad grunnvarme (diskontert),Kostnad luft-vann (diskontert),Kostnad direkte elektrisk (diskontert),LCOE grunnvarme,LCOE luft-vann,LCOE_direkte_el,Grunnvarme vs. luft-vann (40 år),Grunnvarme vs. direkte elektrisk (40 år)
10.0,32850.0,0.0,0.0,0.6755641688257986,16734.0,23856.0,56830.0,16734.0,23856.0,38392.31171437014,11304.890801130914,16116.258811508253,38392.31171437014,1.58,1.74,1.73,107100,99078
11.0,32850.0,0.0,0.0,0.6495809315632679,16734.0,23856.0,56830.0,16734.0,23856.0,36915.68434074052,10870.087308779724,15496.40270337332,36915.68434074052,1.58,1.74,1.73,107100,99078
12.0,32850.0,0.0,0.0,0.6245970495800652,16734.0,23856.0,56830.0,16734.0,23856.0,35495.850327635104,10452.007027672811,14900.387214782037,35495.850327635104,1.58,1.74,1.73,107100,99078
13.0,32850.0,0.0,0.0,0.6005740861346781,16734.0,23856.0,56830.0,16734.0,23856.0,34130.62531503376,10050.006757377703,14327.295398828881,34130.62531503376,1.58,1.74,1.73,107100,99078
14.0,32850.0,0.0,0.0,0.5774750828218058,16734.0,23856.0,56830.0,16734.0,23856.0,32817.908956763225,9663.468035940099,13776.245575797,32817.908956763225,1.58,1.74,1.73,107100,99078
15.0,32850.0,0.0,238200.0,0.5552645027132749,16734.0,23856.0,56830.0,16734.0,262056.0,31555.68168919541,9291.796188403941,145510.39452302997,31555.68168919541,1.58,1.74,1.73,107100,99078
16.0,32850.0,0.0,0.0,0.5339081756858411,16734.0,23856.0,56830.0,16734.0,23856.0,30342.001624226352,8934.419411926865,12736.913439161426,30342.001624226352,1.58,1.74,1.73,107100,99078
17.0,32850.0,0.0,0.0,0.5133732458517704,16734.0,23856.0,56830.0,16734.0,23856.0,29175.001561756108,8590.787896083526,12247.032153039834,29175.001561756108,1.58,1.74,1.73,107100,99078
18.0,32850.0,0.0,0.0,0.4936281210113176,16734.0,23856.0,56830.0,16734.0,23856.0,28052.88611707318,8260.372977003388,11775.992454845993,28052.88611707318,1.58,1.74,1.73,107100,99078
19.0,32850.0,0.0,0.0,0.47464242404934387,16734.0,23856.0,56830.0,16734.0,23856.0,26973.928958724213,7942.66632404172,11323.069668121147,26973.928958724213,1.58,1.74,1.73,107100,99078
20.0,32850.0,238200.0,0.0,0.45638694620129217,16734.0,23856.0,56830.0,254934.0,23856.0,25936.470152619433,116348.54974288022,10887.566988578026,25936.470152619433,1.58,1.74,1.73,107100,99078
21.0,32850.0,0.0,0.0,0.43883360211662703,16734.0,23856.0,56830.0,16734.0,23856.0,24938.913608287916,7343.441497819636,10468.814412094254,24938.913608287916,1.58,1.74,1.73,107100,99078
22.0,32850.0,0.0,0.0,0.42195538665060295,16734.0,23856.0,56830.0,16734.0,23856.0,23979.724623353766,7061.00144021119,10066.167703936784,23979.724623353766,1.58,1.74,1.73,107100,99078
23.0,32850.0,0.0,0.0,0.4057263333178874,16734.0,23856.0,56830.0,16734.0,23856.0,23057.42752245554,6789.424461741527,9679.007407631521,23057.42752245554,1.58,1.74,1.73,107100,99078
24.0,32850.0,0.0,0.0,0.3901214743441225,16734.0,23856.0,56830.0,16734.0,23856.0,22170.60338697648,6528.292751674546,9306.737891953386,22170.60338697648,1.58,1.74,1.73,107100,99078
25.0,32850.0,0.0,0.0,0.37511680225396393,16734.0,23856.0,56830.0,16734.0,23856.0,21317.88787209277,6277.204568917832,8948.786434570564,21317.88787209277,1.58,1.74,1.73,107100,99078
26.0,32850.0,0.0,0.0,0.3606892329365038,16734.0,23856.0,56830.0,16734.0,23856.0,20497.96910778151,6035.773623959454,8604.602340933234,20497.96910778151,1.58,1.74,1.73,107100,99078
27.0,32850.0,0.0,0.0,0.3468165701312536,16734.0,23856.0,56830.0,16734.0,23856.0,19709.585680559143,5803.628484576398,8273.656097051185,19709.585680559143,1.58,1.74,1.73,107100,99078
28.0,32850.0,0.0,0.0,0.3334774712800515,16734.0,23856.0,56830.0,16734.0,23856.0,18951.524692845327,5580.412004400382,7955.438554856909,18951.524692845327,1.58,1.74,1.73,107100,99078
29.0,32850.0,0.0,0.0,0.32065141469235725,16734.0,23856.0,56830.0,16734.0,23856.0,18222.619896966662,5365.780773461906,7649.460148900875,18222.619896966662,1.58,1.74,1.73,107100,99078
30.0,32850.0,0.0,238200.0,0.3083186679734204,16734.0,23856.0,56830.0,16734.0,262056.0,17521.74990092948,5159.404589867217,80796.75685444265,17521.74990092948,1.58,1.74,1.73,107100,99078
31.0,32850.0,0.0,0.0,0.2964602576667504,16734.0,23856.0,56830.0,16734.0,23856.0,16847.836443201424,4960.9659517954005,7072.355906897998,16847.836443201424,1.58,1.74,1.73,107100,99078
32.0,32850.0,0.0,0.0,0.28505794006418306,16734.0,23856.0,56830.0,16734.0,23856.0,16199.842733847523,4770.159569034039,6800.342218171151,16199.842733847523,1.58,1.74,1.73,107100,99078
33.0,32850.0,0.0,0.0,0.27409417313863754,16734.0,23856.0,56830.0,16734.0,23856.0,15576.771859468772,4586.691893301961,6538.790594395337,15576.771859468772,1.58,1.74,1.73,107100,99078
34.0,32850.0,0.0,0.0,0.2635520895563822,16734.0,23856.0,56830.0,16734.0,23856.0,14977.6652494892,4410.2806666364995,6287.298648457054,14977.6652494892,1.58,1.74,1.73,107100,99078
35.0,32850.0,0.0,0.0,0.2534154707272906,16734.0,23856.0,56830.0,16734.0,23856.0,14401.601201431924,4240.654487150481,6045.479469670245,14401.601201431924,1.58,1.74,1.73,107100,99078
36.0,32850.0,0.0,0.0,0.24366872185316402,16734.0,23856.0,56830.0,16734.0,23856.0,13847.693462915311,4077.5523914908467,5812.961028529081,13847.693462915311,1.58,1.74,1.73,107100,99078
37.0,32850.0,0.0,0.0,0.23429684793573466,16734.0,23856.0,56830.0,16734.0,23856.0,13315.0898681878,3920.723453356584,5589.385604354886,13315.0898681878,1.58,1.74,1.73,107100,99078
38.0,32850.0,0.0,0.0,0.22528543070743715,16734.0,23856.0,56830.0,16734.0,23856.0,12802.971027103653,3769.926397458253,5374.409234956621,12802.971027103653,1.58,1.74,1.73,107100,99078
39.0,32850.0,0.0,0.0,0.21662060644945877,16734.0,23856.0,56830.0,16734.0,23856.0,12310.549064522742,3624.929228325243,5167.701187458289,12310.549064522742,1.58,1.74,1.73,107100,99078
