År,Produsert energi,Investering grunnvarme,Investering luft-vann,Diskonteringsrente,Energikostnad grunnvarme,Energikostnad luft-vann,Energikostnad direkte elektrisk,Kostnad grunnvarme,Kostnad luft-vann,Kostnad direkte elektrisk,Kostnad grunnvarme (diskontert),Kostnad luft-vann (diskontert),Kostnad direkte elektrisk (diskontert),LCOE grunnvarme,LCOE luft-vann,LCOE_direkte_el,Grunnvarme vs. luft-vann (40 år),Grunnvarme vs. direkte elektrisk (40 år)
12.0,30595.0,0.0,0.0,0.6245970495800652,15632.0,22566.0,53210.0,15632.0,22566.0,33234.80900815527,9763.70107903558,14094.657020823752,33234.80900815527,1.62,1.8,1.74,110397,73883
13.0,30595.0,0.0,0.0,0.6005740861346781,15632.0,22566.0,53210.0,15632.0,22566.0,31956.54712322622,9388.174114457288,13552.554827715147,31956.54712322622,1.62,1.8,1.74,110397,73883
14.0,30595.0,0.0,0.0,0.5774750828218058,15632.0,22566.0,53210.0,15632.0,22566.0,30727.44915694829,9027.090494670469,13031.30271895687,30727.44915694829,1.62,1.8,1.74,110397,73883
15.0,30595.0,0.0,236000.0,0.5552645027132749,15632.0,22566.0,53210.0,15632.0,258566.0,29545.624189373357,8679.894706413912,143572.52140856063,29545.624189373357,1.62,1.8,1.74,110397,73883
16.0,30595.0,0.0,0.0,0.5339081756858411,15632.0,22566.0,53210.0,15632.0,22566.0,28409.254028243606,8346.05260232107,12048.17189252669,28409.254028243606,1.62,1.8,1.74,110397,73883
17.0,30595.0,0.0,0.0,0.5133732458517704,15632.0,22566.0,53210.0,15632.0,22566.0,27316.5904117727,8025.050579154874,11584.78066589105,27316.5904117727,1.62,1.8,1.74,110397,73883
18.0,30595.0,0.0,0.0,0.4936281210113176,15632.0,22566.0,53210.0,15632.0,22566.0,26265.95231901221,7716.3947876489165,11139.212178741393,26265.95231901221,1.62,1.8,1.74,110397,73883
19.0,30595.0,0.0,0.0,0.47464242404934387,15632.0,22566.0,53210.0,15632.0,22566.0,25255.723383665587,7419.610372739344,10710.780941097493,25255.723383665587,1.62,1.8,1.74,110397,73883
20.0,30595.0,236000.0,0.0,0.45638694620129217,15632.0,22566.0,53210.0,251632.0,22566.0,24284.349407370755,114841.56004652355,10298.827827978359,24284.349407370755,1.62,1.8,1.74,110397,73883
21.0,30595.0,0.0,0.0,0.43883360211662703,15632.0,22566.0,53210.0,15632.0,22566.0,23350.335968625724,6859.8468682871135,9902.719065363806,23350.335968625724,1.62,1.8,1.74,110397,73883
22.0,30595.0,0.0,0.0,0.42195538665060295,15632.0,22566.0,53210.0,15632.0,22566.0,22452.246123678582,6596.006604122225,9521.845255157506,22452.246123678582,1.62,1.8,1.74,110397,73883
23.0,30595.0,0.0,0.0,0.4057263333178874,15632.0,22566.0,53210.0,15632.0,22566.0,21588.698195844787,6342.314042425215,9155.620437651447,21588.698195844787,1.62,1.8,1.74,110397,73883
24.0,30595.0,0.0,0.0,0.3901214743441225,15632.0,22566.0,53210.0,15632.0,22566.0,20758.36364985076,6098.378886947323,8803.481190049468,20758.36364985076,1.62,1.8,1.74,110397,73883
25.0,30595.0,0.0,0.0,0.37511680225396393,15632.0,22566.0,53210.0,15632.0,22566.0,19959.96504793342,5863.825852833964,8464.88575966295,19959.96504793342,1.62,1.8,1.74,110397,73883
26.0,30595.0,0.0,0.0,0.3606892329365038,15632.0,22566.0,53210.0,15632.0,22566.0,19192.274084551365,5638.294089263427,8139.313230445145,19192.274084551365,1.62,1.8,1.74,110397,73883
27.0,30595.0,0.0,0.0,0.3468165701312536,15632.0,22566.0,53210.0,15632.0,22566.0,18454.109696684005,5421.436624291757,7826.262721581869,18454.109696684005,1.62,1.8,1.74,110397,73883
28.0,30595.0,0.0,0.0,0.3334774712800515,15632.0,22566.0,53210.0,15632.0,22566.0,17744.33624681154,5212.919831049765,7525.252616905643,17744.33624681154,1.62,1.8,1.74,110397,73883
29.0,30595.0,0.0,0.0,0.32065141469235725,15632.0,22566.0,53210.0,15632.0,22566.0,17061.86177578033,5012.422914470929,7235.819823947733,17061.86177578033,1.62,1.8,1.74,110397,73883
30.0,30595.0,0.0,236000.0,0.3083186679734204,15632.0,22566.0,53210.0,15632.0,258566.0,16405.6363228657,4819.637417760508,79720.72470321541,16405.6363228657,1.62,1.8,1.74,110397,73883
31.0,30595.0,0.0,0.0,0.2964602576667504,15632.0,22566.0,53210.0,15632.0,22566.0,15774.650310447787,4634.266747846642,6689.922174507889,15774.650310447787,1.62,1.8,1.74,110397,73883
32.0,30595.0,0.0,0.0,0.28505794006418306,15632.0,22566.0,53210.0,15632.0,22566.0,15167.932990815181,4456.02571908331,6432.617475488355,15167.932990815181,1.62,1.8,1.74,110397,73883
33.0,30595.0,0.0,0.0,0.27409417313863754,15632.0,22566.0,53210.0,15632.0,22566.0,14584.550952706904,4284.640114503182,6185.209111046494,14584.550952706904,1.62,1.8,1.74,110397,73883
34.0,30595.0,0.0,0.0,0.2635520895563822,15632.0,22566.0,53210.0,15632.0,22566.0,14023.606685295097,4119.846263945366,5947.316452929321,14023.606685295097,1.62,1.8,1.74,110397,73883
35.0,30595.0,0.0,0.0,0.2534154707272906,15632.0,22566.0,53210.0,15632.0,22566.0,13484.237197399132,3961.3906384090064,5718.57351243204,13484.237197399132,1.62,1.8,1.74,110397,73883
36.0,30595.0,0.0,0.0,0.24366872185316402,15632.0,22566.0,53210.0,15632.0,22566.0,12965.612689806858,3809.02946000866,5498.628377338499,12965.612689806858,1.62,1.8,1.74,110397,73883
37.0,30595.0,0.0,0.0,0.23429684793573466,15632.0,22566.0,53210.0,15632.0,22566.0,12466.935278660441,3662.528326931404,5287.142670517788,12466.935278660441,1.62,1.8,1.74,110397,73883
38.0,30595.0,0.0,0.0,0.22528543070743715,15632.0,22566.0,53210.0,15632.0,22566.0,11987.43776794273,3521.6618528186573,5083.791029344026,11987.43776794273,1.62,1.8,1.74,110397,73883
39.0,30595.0,0.0,0.0,0.21662060644945877,15632.0,22566.0,53210.0,15632.0,22566.0,11526.382469175702,3386.2133200179396,4888.260605138486,11526.382469175702,1.62,1.8,1.74,110397,73883
